CHAPITRE	O
I	O

LE	B-LOC
CABARET	I-LOC
DU	I-LOC
LAPIN	I-LOC
-	O
NOIR	O

On	O
était	O
à	O
la	O
fin	O
de	O
l	O
'	O
hiver	O
,	O
de	O
cette	O
interminable	O
série	O
de	O
neiges	O
et	O
de	O
froids	O
aigus	O
qui	O
semblaient	O
coalisés	O
avec	O
les	O
armées	O
allemandes	O
.	O

On	O
eût	O
dit	O
que	O
le	O
roi	O
des	O
vents	O
,	O
se	O
tournant	O
contre	O
notre	B-LOC
République	I-LOC
,	O
avait	O
pris	O
le	O
commandement	O
d	O
'	O
un	O
régiment	O
de	O
hulans	O
.	O

Il	O
y	O
avait	O
bientôt	O
cent	O
jours	O
que	O
la	O
noble	O
et	O
fière	O
capitale	O
jetait	O
au	O
monde	O
civilisé	O
ses	O
héroïques	O
protestations	O
et	O
que	O
ses	O
hardis	O
ballons	O
semaient	O
les	O
lettres	O
et	O
les	O
journaux	O
des	B-MISC
Parisiens	I-MISC
aux	O
quatre	O
coins	O
de	O
l	O
'	O
univers	O
.	O

Déjà	O
Gambetta	B-PER
,	O
le	O
grand	O
patriote	O
,	O
était	O
descendu	O
de	O
la	O
nacelle	O
de	O
l	B-PER
'	O
Armand	B-PER
Barbès	I-PER
,	O
comme	O
le	O
génie	O
de	O
la	O
guerre	O
.	O

La	B-LOC
Ville	I-LOC
-	I-LOC
d	I-LOC
'	I-LOC
Orléans	I-LOC
avait	O
accompli	O
sa	O
merveilleuse	O
odyssée	O
du	B-LOC
mont	I-LOC
Zid	I-LOC
en	O
Norvège	B-LOC
.	O

Le	B-PER
Jules	I-PER
-	I-PER
Favre	I-PER
avait	O
entraîné	O
Prince	B-PER
,	O
l	O
'	O
aéronaute	O
martyr	O
,	O
dans	O
le	O
fond	O
des	O
gouffres	O
océaniques	O
.	O

Les	O
jours	O
se	O
terminaient	O
sans	O
crépuscule	O
;	O
ils	O
semblaient	O
naître	O
sans	O
aurore	O
,	O
et	O
Paris	B-LOC
avait	O
faim	O
sous	O
son	O
épais	O
manteau	O
de	O
neige	O
.	O

Au	O
milieu	O
d	O
'	O
une	O
ruelle	O
étroite	O
et	O
fangeuse	O
du	B-LOC
quartier	I-LOC
de	I-LOC
la	I-LOC
Santé	I-LOC
,	O
on	O
remarquait	O
une	O
maison	O
basse	O
grossièrement	O
construite	O
avec	O
des	O
matériaux	O
provenant	O
de	O
démolitions	O
et	O
couverte	O
de	O
moisissures	O
verdâtres	O
.	O

Cette	O
masure	O
bizarre	O
ressemblait	O
à	O
la	O
tête	O
d	O
'	O
un	O
géant	O
rongé	O
par	O
la	O
lèpre	O
et	O
le	O
corps	O
enterré	O
jusqu	O
'	O
au	O
menton	O
.	O

Pareilles	O
à	O
deux	O
orbites	O
vides	O
de	O
leurs	O
yeux	O
,	O
les	O
deux	O
uniques	O
fenêtres	O
de	O
l	O
'	O
étage	O
supérieur	O
complétaient	O
l	O
'	O
illusion	O
.	O

On	O
avait	O
établi	O
depuis	O
longtemps	O
au	O
rez	O
-	O
de	O
-	O
chaussée	O
de	O
cette	O
bicoque	O
un	O
cabaret	O
borgne	O
dont	O
on	O
parlait	O
trop	O
souvent	O
dans	O
le	O
voisinage	O
;	O
bien	O
des	O
fois	O
la	O
police	O
y	O
avait	O
capturé	O
,	O
non	O
sans	O
luttes	O
sanglantes	O
,	O
de	O
dangereux	O
malfaiteurs	O
,	O
que	O
l	O
'	O
hôte	O
avait	O
le	O
talent	O
d	O
'	O
y	O
attirer	O
,	O
et	O
dont	O
il	O
favorisait	O
les	O
criminels	O
agissements	O
,	O
car	O
il	O
avait	O
été	O
compromis	O
à	O
deux	O
reprises	O
différentes	O
dans	O
des	O
affaires	O
de	O
contrebande	O
et	O
nombre	O
de	O
fois	O
dans	O
des	O
affaires	O
de	O
vol	O
,	O
toujours	O
en	O
qualité	O
de	O
receleur	O
.	O

La	O
porte	O
s	O
'	O
ouvrait	O
autant	O
dans	O
le	O
sol	O
que	O
dans	O
la	O
muraille	O
,	O
et	O
ressemblait	O
à	O
celle	O
d	O
'	O
une	O
de	O
ces	O
caves	O
habitées	O
qui	O
se	O
rencontrent	O
dans	O
les	O
rues	O
miséreuses	O
de	O
quelques	O
grandes	O
villes	O
du	B-LOC
Nord	I-LOC
.	O

Quoique	O
ce	O
quartier	O
n	O
'	O
ait	O
pas	O
beaucoup	O
changé	O
dans	O
ces	O
dernières	O
années	O
,	O
et	O
qu	O
'	O
il	O
ne	O
puisse	O
s	O
'	O
améliorer	O
réellement	O
aussi	O
longtemps	O
que	O
la	B-LOC
rivière	I-LOC
de	I-LOC
Bièvre	I-LOC
restera	O
à	O
ciel	O
ouvert	O
,	O
il	O
est	O
un	O
peu	O
moins	O
lugubre	O
qu	O
'	O
à	O
l	O
'	O
époque	O
du	O
siège	O
,	O
où	O
l	O
'	O
