CHAPITRE	chapitrer	AUX	O	O	O
I	i	ADJ	O	O	O
Dans	dans	ADP	O	O	O
lequel	lequel	PRON	O	O	O
le	le	DET	O	O	O
juge	juge	NOUN	O	O	O
de	de	ADP	O	O	O
paix	paix	NOUN	O	O	O
John	john	PROPN	O	O	O
Proth	proth	PROPN	O	O	O
remplit	remplir	VERB	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
plus	plus	ADV	O	O	O
agréables	agréable	ADJ	O	O	O
devoirs	devoir	NOUN	O	O	O
professionnels	professionnel	ADJ	O	O	O
,	,	PUNCT	O	O	O
avant	avant	ADP	O	O	O
de	de	ADP	O	O	O
retourner	retourner	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
jardin	jardin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
aucun	aucun	DET	O	O	O
motif	motif	NOUN	O	O	O
pour	pour	ADP	O	O	O
cacher	cacher	VERB	O	O	O
aux	à	ADP	O	O	O
lecteurs	lecteur	NOUN	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
dans	dans	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
se	se	PRON	O	O	O
sont	être	AUX	O	O	O
succédé	succéder	VERB	O	O	O
les	le	DET	O	O	O
péripéties	péripétie	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
histoire	histoire	NOUN	O	O	O
est	être	AUX	O	O	O
située	situer	VERB	O	O	O
en	en	ADP	O	O	O
Virginie	virginie	PROPN	O	O	O
,	,	PUNCT	O	O	O
États	état	NOUN	O	O	O
-	-	PUNCT	O	O	O
Unis	uni	NOUN	O	O	O
d'	de	ADP	O	O	O
Amérique	amérique	PROPN	O	O	O
.	.	PUNCT	O	O	O

S'	se	SCONJ	O	O	O
ils	il	PRON	O	O	O
le	le	PRON	O	O	O
veulent	vouloir	VERB	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
l'	le	DET	O	O	O
appellerons	appelleron	NOUN	O	O	O
Whaston	whaston	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
ajouterons	ajouter	VERB	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
occupe	occuper	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
district	district	NOUN	O	O	O
oriental	oriental	ADJ	O	O	O
la	le	DET	O	O	O
rive	rive	NOUN	O	O	O
droite	droite	NOUN	O	O	O
du	de	ADP	O	O	O
Potomac	potomac	NOUN	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
paraît	paraître	VERB	O	O	O
inutile	inutile	ADJ	O	O	O
de	de	ADP	O	O	O
préciser	préciser	VERB	O	O	O
davantage	davantage	ADV	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
concerne	concerner	VERB	O	O	O
cette	ce	DET	O	O	O
cité	cité	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
inutile	inutile	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	PRON	O	O	O
chercher	chercher	VERB	O	O	O
même	même	ADV	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
meilleures	meilleur	NOUN	O	O	O
cartes	carte	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Union	union	PROPN	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
année	année	NOUN	O	O	O
-	-	PUNCT	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
27	27	NUM	O	O	O
mars	mars	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
matinée	matinée	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
habitants	habitant	NOUN	O	O	O
de	de	ADP	O	O	O
Whaston	whaston	PROPN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
traversant	traverser	AUX	O	O	O
Exter	exter	VERB	O	O	O
-	-	PUNCT	O	O	O
street	street	NOUN	O	O	O
,	,	PUNCT	O	O	O
pouvaient	pouvoir	ADV	O	O	O
s'	se	PRON	O	O	O
étonner	étonner	VERB	O	O	O
de	de	ADP	O	O	O
voir	voir	VERB	O	O	O
un	un	DET	O	O	O
élégant	éléger	VERB	O	O	O
cavalier	cavalier	VERB	O	O	O
remonter	remonter	NOUN	O	O	O
et	et	CCONJ	O	O	O
redescendre	redescendre	VERB	O	O	O
la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
au	au	ADP	O	O	O
petit	petit	ADJ	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
cheval	cheval	NOUN	O	O	O
,	,	PUNCT	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
finalement	finalement	ADV	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
arrêter	arrêter	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
place	place	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Constitution	constitution	NOUN	O	O	O
;	;	PUNCT	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
au	au	ADP	O	O	O
centre	centre	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
cavalier	cavalier	NOUN	O	O	O
ne	ne	ADV	O	O	O
devait	devoir	VERB	O	O	O
pas	pas	ADV	O	O	O
avoir	avoir	VERB	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
trente	trente	NUM	O	O	O
ans	an	NOUN	O	O	O
.	.	PUNCT	O	O	O

De	de	ADP	O	O	O
sa	son	DET	O	O	O
personne	personne	NOUN	O	O	O
se	se	PRON	O	O	O
dégageait	dégager	VERB	O	O	O
le	le	DET	O	O	O
type	type	NOUN	O	O	O
pur	pur	ADJ	O	O	O
du	de	ADP	O	O	O
Yankee	yankee	PROPN	O	O	O
,	,	PUNCT	O	O	O
lequel	lequel	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
point	poindre	VERB	O	O	O
exempt	exempt	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
originale	original	ADJ	O	O	O
distinction	distinction	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
taille	taille	NOUN	O	O	O
au	au	ADP	O	O	O
-	-	PUNCT	O	O	O
dessus	dessus	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
moyenne	moyenne	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
belle	bel	ADJ	O	O	O
et	et	CCONJ	O	O	O
robuste	robuste	VERB	O	O	O
complexion	complexion	NOUN	O	O	O
,	,	PUNCT	O	O	O
châtain	châtain	NOUN	O	O	O
de	de	ADP	O	O	O
cheveux	cheveux	ADJ	O	O	O
,	,	PUNCT	O	O	O
brun	brun	ADJ	O	O	O
de	de	ADP	O	O	O
barbe	barbe	NOUN	O	O	O
,	,	PUNCT	O	O	O
figure	figurer	VERB	O	O	O
régulière	régulier	ADJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
moustache	moustache	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
large	large	NOUN	O	O	O
ulster	ulster	VERB	O	O	O
le	le	DET	O	O	O
recouvrait	recouvrir	VERB	O	O	O
jusqu'	jusque	ADP	O	O	O
aux	à	ADP	O	O	O
jambes	jambe	NOUN	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
