Conte	O
Futur	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
-	O
I	O
Philippe	B-PER
pressentit	O
dans	O
les	O
lettres	O
de	O
son	O
oncle	O
le	O
dessein	O
d	O
'	O
unir	O
Philomène	B-PER
au	B-PER
commandant	I-PER
de	I-PER
Chaclos	I-PER
.	O

L	O
'	O
angoisse	O
extrême	O
qui	O
le	O
prit	O
alors	O
au	O
coeur	O
l	O
'	O
étonna	O
d	O
'	O
abord	O
.	O

Sa	O
cousine	O
comptait	O
cinq	O
ans	O
de	O
plus	O
que	O
lui	O
.	O

En	O
outre	O
,	O
elle	O
avait	O
un	O
caractère	O
grave	O
,	O
et	O
elle	O
agréerait	O
certes	O
mal	O
les	O
turbulences	O
du	O
cornette	O
aux	O
Guides	B-PER
qu	O
'	O
il	O
était	O
.	O

Mais	O
,	O
à	O
l	O
'	O
encontre	O
de	O
ces	O
raisonnements	O
et	O
à	O
mesure	O
que	O
le	O
colonel	O
,	O
par	O
sa	O
correspondance	O
,	O
dissipait	O
l	O
'	O
espoir	O
d	O
'	O
une	O
négation	O
,	O
Philippe	B-PER
apprit	O
à	O
connaître	O
la	O
douleur	O
.	O

L	O
'	O
image	O
de	O
la	O
jeune	O
fille	O
veilla	O
sans	O
pitié	O
sur	O
la	O
torture	O
de	O
son	O
esprit	O
amoureux	O
.	O

Maintenant	O
,	O
le	O
voici	O
sans	O
force	O
,	O
étendu	O
contre	O
les	O
coussins	O
du	O
wagon	O
.	O

Avec	O
hébétude	O
,	O
il	O
suit	O
les	O
maigres	O
allures	O
du	O
commandant	O
attentif	O
aux	O
cent	O
petits	O
cartons	O
rapportés	O
de	O
la	O
capitale	O
,	O
et	O
qui	O
renferment	O
les	O
cadeaux	O
de	O
corbeille	O
.	O

Comment	O
ne	O
s	O
'	O
aperçoivent	O
-	O
ils	O
pas	O
de	O
son	O
désespoir	O
,	O
ni	O
cet	O
homme	O
,	O
ni	O
le	O
colonel	O
?	O

Comment	O
ne	O
le	O
virent	O
-	O
ils	O
pas	O
blêmir	O
,	O
lorsqu	O
'	O
ils	O
entrèrent	O
au	B-LOC
mess	I-LOC
des	I-LOC
Guides	I-LOC
en	O
brandissant	O
la	O
permission	O
obtenue	O
de	O
son	O
général	O
«	O
pour	O
assister	O
à	O
un	O
mariage	O
dans	O
la	O
famille	O
?	O
»	O

Ils	O
ne	O
remarquent	O
rien	O
,	O
ni	O
l	O
'	O
atroce	O
crispation	O
du	O
sourire	O
par	O
lequel	O
il	O
répond	O
à	O
leurs	O
phrases	O
joyeuses	O
,	O
ni	O
la	O
sueur	O
qui	O
glace	O
ses	O
tempes	O
,	O
le	O
cuir	O
de	O
son	O
bonnet	O
de	O
police	O
.	O

Le	O
colonel	O
commence	O
même	O
à	O
dormir	O
en	O
paix	O
.	O

Aux	O
portières	O
le	O
paysage	O
déroulé	O
lui	O
précise	O
dans	O
le	O
souvenir	O
les	O
heures	O
de	O
ce	O
même	O
voyage	O
fait	O
naguère	O
avec	O
elle	O
.	O

Son	O
oncle	O
était	O
venu	O
le	O
chercher	O
à	O
l	B-LOC
'	I-LOC
École	I-LOC
militaire	I-LOC
après	O
les	O
examens	O
de	O
sortie	O
,	O
et	O
,	O
durant	O
ce	O
voyage	O
,	O
elle	O
lui	O
était	O
apparue	O
ainsi	O
qu	O
'	O
une	O
âme	O
extraordinaire	O
,	O
instruite	O
en	O
toutes	O
les	O
sciences	O
et	O
portant	O
sur	O
le	O
monde	O
des	O
jugements	O
inattendus	O
.	O

—	O
Oui	O
,	O
répond	O
le	O
commandant	O
,	O
des	O
jugements	O
inattendus	O
.	O

Elle	O
a	O
tout	O
étudié	O
,	O
n	O
'	O
est	O
-	O
ce	O
pas	O
,	O
recluse	O
dans	O
ce	O
fort	O
où	O
l	O
'	O
attache	O
la	O
situation	O
de	O
son	O
père	O
...	O

Il	O
n	O
'	O
y	O
a	O
plus	O
un	O
mur	O
,	O
chez	O
elle	O
,	O
qui	O
ne	O
soit	O
tapissé	O
de	O
livres	O
...	O

—	O
Voici	O
le	O
centre	O
de	O
notre	O
patrie	O
,	O
mon	O
commandant	O
,	O
vous	O
l	O
'	O
a	O
-	O
t	O
-	O
elle	O
appris	O
...	O
ici	O
même	O
,	O
où	O
le	O
sol	O
ferrugineux	O
se	O
révèle	O
par	O
cette	O
pente	O
soudaine	O
surgie	O
devant	O
les	O
