Le	O
jardin	O
était	O
taillé	O
comme	O
une	O
belle	O
femme	O
Étendue	O
et	O
sommeillant	O
voluptueusement	O
	
Et	O
fermant	O
les	O
paupières	O
aux	O
cieux	O
ouverts	O
:	O
	
Les	O
champs	O
de	O
l	O
'	O
azur	O
du	O
ciel	O
étaient	O
rassemblés	O
correctement	O
	
Dans	O
un	O
cercle	O
orné	O
des	O
fleurs	O
de	O
la	O
lumière	O
;	O
	
Les	O
iris	O
et	O
les	O
rondes	O
étincelles	O
de	O
rosée	O
,	O
Qui	O
pendaient	O
à	O
leurs	O
feuilles	O
azurées	O
,	O
apparaissaient	O
Comme	O
des	O
étoiles	O
clignotantes	O
qui	O
pétillent	O
dans	O
le	O
bleu	O
du	O
soir	O
.	O
	
À	O
vingt	O
-	O
cinq	O
lieues	O
de	O
New	B-LOC
York	B-LOC
,	O
au	O
centre	O
d	O
'	O
un	O
réseau	O
de	O
fils	O
électriques	O
,	O
apparaît	O
une	O
habitation	O
qu	O
'	O
entourent	O
de	O
profonds	O
jardins	O
solitaires	O
.	O
	
La	O
façade	O
regarde	O
une	O
riche	O
pelouse	O
traversée	O
d	O
'	O
allées	O
sablées	O
qui	O
conduit	O
à	O
une	O
sorte	O
de	O
grand	O
pavillon	O
isolé	O
.	O
	
Au	O
sud	O
et	O
à	O
l	O
'	O
ouest	O
,	O
deux	O
longues	O
avenues	O
de	O
très	O
vieux	O
arbres	O
projettent	O
leurs	O
ombrages	O
supérieurs	O
vers	O
ce	O
pavillon	O
.	O
	
C	O
'	O
est	O
le	O
n°	O
1	O
de	O
la	B-LOC
cité	I-LOC
de	I-LOC
Menlo	I-LOC
Park	I-LOC
.	O
	
—	O
Là	O
demeure	O
Thomas	B-PER
Alva	I-PER
Edison	I-PER
,	O
l	O
'	O
homme	O
qui	O
a	O
fait	O
prisonnier	O
l	O
'	O
écho	O
.	O
	
Edison	B-PER
est	O
un	O
homme	O
de	O
quarante	O
-	O
deux	O
ans	O
.	O
	
Sa	O
physionomie	O
rappelait	O
,	O
il	O
y	O
a	O
quelques	O
années	O
,	O
d	O
'	O
une	O
manière	O
frappante	O
,	O
celle	O
d	O
'	O
un	O
illustre	O
Français	B-MISC
,	O
Gustave	B-PER
Doré²	O
.	O
	
C	O
'	O
était	O
presque	O
le	O
visage	O
de	O
l	O
'	O
artiste	O
traduit	O
en	O
un	O
visage	O
de	O
savant	O
.	O
	
Aptitudes	O
congénères	O
,	O
applications	O
différentes	O
.	O
	
Mystérieux	O
jumeaux	O
.	O
	
À	O
quel	O
âge	O
se	O
ressem	O
-	O
