Monsieur	monsieur	NOUN	O	O	O
JUPITER	jupiter	PROPN	O	O	O
JEAN	jean	PROPN	O	O	O
-	-	PROPN	O	O	O
MARIE	marie	PROPN	O	O	O
IOUCHKOFF	iouchkoff	PROPN	O	O	O
,	,	PUNCT	O	O	O
ré	ré	NOUN	O	O	O
-	-	NOUN	O	O	O
pétititeur	pétititeur	NOUN	O	O	O
de	de	ADP	O	O	O
huitième	huitième	NOUN	O	O	O
au	au	ADP	O	O	O
lycée	lycée	NOUN	O	O	O
Aloysius	aloysius	PROPN	O	O	O
Petra	petra	PROPN	O	O	O
,	,	PUNCT	O	O	O
referma	refermer	VERB	O	O	O
soigneusement	soigneusement	ADV	O	O	O
derrière	derrière	ADP	O	O	O
lui	luire	PRON	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
étude	étude	NOUN	O	O	O
,	,	PUNCT	O	O	O
mit	mettre	VERB	O	O	O
la	le	DET	O	O	O
clef	clef	NOUN	O	O	O
dans	dans	ADP	O	O	O
sa	son	DET	O	O	O
poche	poche	NOUN	O	O	O
et	et	CCONJ	O	O	O
descendit	descendre	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
escalier	escalier	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
qui	qui	PRON	O	O	O
aboutissait	aboutir	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
loge	loge	NOUN	O	O	O
du	de	ADP	O	O	O
concierge	concierge	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cour	cour	NOUN	O	O	O
«	«	PUNCT	O	O	O
petite	petit	ADJ	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
droite	droite	NOUN	O	O	O
,	,	PUNCT	O	O	O
Jean	jean	PROPN	O	O	O
-	-	PROPN	O	O	O
Marie	marie	PROPN	O	O	O
pouvait	pouvoir	VERB	O	O	O
voir	voir	VERB	O	O	O
ses	son	DET	O	O	O
élèves	élève	NOUN	O	O	O
courir	courir	VERB	O	O	O
en	en	ADP	O	O	O
criant	crier	VERB	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
poursuite	poursuite	NOUN	O	O	O
épique	épique	ADJ	O	O	O
provoquée	provoquer	VERB	O	O	O
par	par	ADP	O	O	O
une	un	DET	O	O	O
partie	partie	NOUN	O	O	O
