DES	O
CURIEUSES	O
DÉCOUVERTES	O
DES	O
PROFESSEURS	O
CARREL	B-PER
ET	O
LEDUC	B-PER
.	O
	
IL	O
A	O
SU	O
TRÈS	O
HABILEMENT	O
	
METTRE	O
EN	O
ŒUVRE	O
LES	O
DONNÉES	O
SCIENTIFIQUES	O
ACQUISES	O
A	O
LA	O
SUITE	O
DE	O
LEURS	O
TRAVAUX	O
SUR	O
LA	O
CONSERVATION	O
A	O
L	O
'	O
ÉTAT	O
VIVANT	O
DES	O
ORGANES	O
DÉTACHÉS	O
DU	O
CORPS	O
HUMAIN	O
ET	O
L	O
'	O
ORIGINE	O
DE	O
LA	O
VIE	O
.	O
	
CHACUN	O
LIRA	O
AVEC	O
UN	O
PASSIONNANT	O
INTÉRÊT	O
CETTE	O
ŒUVRE	O
OÙ	O
UNE	O
ÉMOUVANTE	O
INTRIGUE	O
SENTIMENTALE	O
SE	O
MÊLE	O
A	O
L	O
'	O
ÉNIGME	O
DES	O
SITUATIONS	O
.	O
	
LE	O
JOURNAL	O
DE	O
SUZANNE	B-PER
MORAND	I-PER
2	O
août	O
1913	O
.	O
	
ES	O
journées	O
sont	O
longues	O
jamais	O
,	O
après	O
notre	O
mariage	O
,	O
aux	O
terribles	O
dans	O
ce	B-LOC
désert	I-LOC
de	I-LOC
Mont	I-LOC
-	I-LOC
oiseaux	O
mécaniques	O
.	O
	
chal	O
,	O
sans	O
toi	O
,	O
mon	O
très	O
aimé	O
	
Je	O
voudrais	O
tant	O
,	O
du	O
moins	O
,	O
être	O
à	O
l	O
'	O
en	O
-	O
et	O
un	O
peu	O
terrible	O
cousin	O
,	O
droit	O
où	O
tu	O
joues	O
ta	O
vie	O
avec	O
une	O
si	O
aimable	O
mon	O
cher	O
grand	O
fiancé	O
.	O
	
Les	O
insouciance	O
....	O
	
Être	O
auprès	O
de	O
toi	O
,	O
comme	O
mauvais	O
anges	O
dans	O
le	O
ciel	O
de	O
Brookland	B-LOC
,	O
toutes	O
les	O
autres	O
fois	O
,	O
à	O
Pau	B-LOC
,	O
à	O
Châlons	B-LOC
ou	O
à	O
pour	O
l	O
'	O
enthousiasme	O
de	O
te	O
rompre	O
les	O
os	O
,	O
Reims	B-LOC
!	O
...	O
	
C	O
'	O
est	O
une	O
infortune	O
singulière	O
,	O
pour	O
de	O
te	O
rompre	O
les	O
os	O
,	O
te	O
donner	O
de	O
nous	O
qui	O
avons	O
grandi	O
ensemble	O
,	O
de	O
com	O
-	O
ailes	O
neuves	O
de	O
ton	O
avion	O
rouge	O
,	O
ta	O
pauvre	O
mencer	O
à	O
être	O
séparés	O
,	O
si	O
peu	O
de	O
jours	O
après	O
Suzon	B-PER
demeure	O
attachée	O
au	O
sol	O
,	O
au	O
sol	O
nos	O
fiançailles	O
!	O
	
Je	O
suis	O
très	O
reconnaissante	O
funèbre	O
de	O
ces	O
tristes	O
montagnes	B-LOC
d	I-LOC
'	I-LOC
Auvergne	I-LOC
,	O
à	O
mon	O
excellent	O
père	O
de	O
son	O
regain	O
tardif	O
veuves	O
de	O
leurs	O
volcans	O
,	O
mais	O
couvertes	O
d	O
'	O
amour	O
paternel	O
,	O
mais	O
il	O
ne	O
semblait	O
pas	O
,	O
encore	O
de	O
cendres	O
,	O
comme	O
pour	O
un	O
deuil	O
jusqu	O
'	O
à	O
présent	O
,	O
avoir	O
pris	O
grand	O
souci	O
de	O
éternel	O
.	O
	
Ce	O
paysage	O
noirâtre	O
de	O
Randanne	B-LOC
,	O
mon	O
existence	O
,	O
