matin	O
de	O
l'an	O
199	O
...	O
,	O
les	B-LOC
murailles	I-LOC
de	I-LOC
Paris	I-LOC
se	O
ta	O
-	O
pissèrent	O
soudain	O
d'affiches	O
colossales	O
.	O
Ces	O
affiches	O
s'exprimaient	O
en	O
ces	O
termes	O
:	O
CONSULTATIONS	O
DU	O
DOCTEUR	B-PER
MYSTÈRE	I-PER
Chirurgien	O
-	O
supernaturel	O
Tous	O
les	O
jours	O
de	O
midi	O
à	O
quatre	O
heures	O
Rue	B-LOC
de	I-LOC
Rivoli	I-LOC
,	O
452	O
Docteur	B-PER
Mystère	I-PER
!	O
Chirurgien	O
-	O
superna	O
-	O
turel	O
!	O
C'était	O
déjà	O
là	O
de	O
quoi	O
tirer	O
l'oeil	O
du	O
passant	O
.	O
Aussi	O
la	O
foule	O
ne	O
tarda	O
-	O
t	O
-	O
elle	O
point	O
à	O
s'amasser	O
devant	O
les	O
placards	O
multicolores	O
.	O
Quel	O
était	O
donc	O
ce	O
savant	O
inconnu	O
qui	O
prétendait	O
allier	O
la	O
science	O
au	O
miracle	O
?	O
D'où	O
venait	O
-	O
il	O
?	O
Que	O
faisait	O
-	O
il	O
?	O
A	O
toutes	O
ces	O
questions	O
,	O
les	O
affiches	O
se	O
chargeaient	O
de	O
répondre	O
avec	O
détail	O
;	O
car	O
elles	O
s'exprimaient	O
ainsi	O
:	O
«	O
Après	O
de	O
longues	O
et	O
patientes	O
recherches	O
,	O
le	B-PER
docteur	I-PER
Mystère	I-PER
,	O
qui	O
a	O
fait	O
du	O
cerveau	O
humain	O
l'objet	O
d'une	O
étude	O
spéciale	O
et	O
obstinée	O
,	O
est	O
arrivé	O
enfin	O
à	O
surprendre	O
le	O
secret	O
de	O
la	O
pensée	O
.	O
«	O
A	O
la	O
suite	O
d'expériences	O
sans	O
nombre	O
,	O
il	O
est	O
parvenu	O
à	O
localiser	O
chaque	O
faculté	O
,	O
chaque	O
penchant	O
,	O
chaque	O
passion	O
de	O
l'homme	O
.	O
«	O
Vices	O
et	O
vertus	O
ont	O
été	O
classés	O
par	O
lui	O
avec	O
une	O
certitude	O
mathématique	O
.	O
«	O
Il	O
a	O
pu	O
dresser	O
en	O
quelque	O
sorte	O
un	O
Atlas	O
cérébral	O
sur	O
lequel	O
est	O
indiquée	O
la	O
place	O
exacte	O
des	O
uns	O
et	O
des	O
autres	O
.	O
«	O
Chaque	O
lobe	O
a	O
sa	O
fonction	O
.	O
Chaque	O
circonvolution	O
correspond	O
à	O
une	O
modulation	O
de	O
notre	O
caractère	O
ou	O
de	O
notre	O
tempérament	O
.	O
«	O
La	O
découverte	O
—	O
qui	O
a	O
fait	O
l'objet	O
de	O
plusieurs	O
rapports	O
aux	O
Académies	O
des	O
deux	O
mondes	O
—	O
était	O
déjà	O
assez	O
belle	O
pour	O
en	O
classer	O
l'auteur	O
au	O
premier	O
rang	O
des	O
physiologistes	O
-	O
psychologues	O
.	O
«	O
Mais	O
il	O
ne	O
s'en	O
est	O
pas	O
tenu	O
là	O
.	O
«	O
Avec	O
une	O
ardeur	O
nouvelle	O
il	O
s'est	O
remis	O
à	O
la	O
tâche	O
,	O
et	O
ses	O
efforts	O
ont	O
été	O
couronnés	O
de	O
succès	O
.	O
«	O
Un	O
succès	O
qui	O
—	O
il	O
peut	O
le	O
dire	O
non	O
sans	O
orgueil	O
—	O
tient	O
presque	O
du	O
prodige	O
et	O
défie	O
l'invraisemblable	O
.	O
«	O
Par	O
un	O
système	O
de	O
son	O
invention	O
,	O
il	O
pratique	O
,	O
sans	O
danger	O
comme	O
sans	O
douleur	O
,	O
une	O
ouverture	O
dans	O
le	O
crâne	O
.	O
Après	O
quoi	O
,	O
il	O
opère	O
à	O
coup	O
sûr	O
dans	O
les	O
lobes	O
—	O
et	O
toujours	O
sans	O
douleur	O
comme	O
sans	O
danger	O
—	O
les	O
modifications	O
nécessaires	O
pour	O
corriger	O
,	O
compléter	O
ou	O
atténuer	O
l'oeuvre	O
de	O
la	O
nature	O
.	O
«	O
Qu'on	O
le	O
mette	O
à	O
l'épreuve	O
.	O
Pas	O
de	O
paroles	O
,	O
des	O
actes	O
.	O
«	O
S'adresser	O
pour	O
tous	O
les	O
renseignements	O
au	O
cabinet	O
du	B-PER
docteur	I-PER
MYSTÈRE	I-PER
,	O
452	O
,	O
rue	B-LOC
de	I-LOC
Rivoli	I-LOC
.	O
»	O
Deux	O
jours	O
après	O
,	O
on	O
se	O
battait	O
à	O
la	O
porte	O
du	B-PER
docteur	I-PER
Mystère	I-PER
.	O
C'était	O
à	O
qui	O
viendrait	O
consulter	O
ce	O
prodigieux	O
chirurgien	O
,	O
chacun	O
voulant	O
lui	O
demander	O
pour	O
lui	O
ou	O
pour	O
les	O
siens	O
la	O
revision	O
de	O
sa	O
constitution	O
.	O
Parmi	O
les	O
plus	O
empressés	O
figurait	O
une	O
charmante	O
petite	O
dame	O
tout	O
de	O
noir	O
vêtue	O
,	O
discrètement	O
voilée	O
,	O
qui	O
,	O
après	O
sept	O
heures	O
d'attente	O
,	O
fut	O
enfin	O
admise	O
dans	O
le	O
cabinet	O
de	O
l'innovateur	O
.	O
Celui	O
-	O
ci	O
fit	O
de	O
la	O
main	O
un	O
signe	O
majestueux	O
qui	O
