I	i	NOUN	O	O	O
L'	le	DET	O	O	O
Écho	écho	PROPN	O	O	O
Plaintif	plaintif	PROPN	O	O	O
,	,	PUNCT	O	O	O
journal	journal	NOUN	O	O	O
des	de	ADP	O	O	O
revendications	revendication	NOUN	O	O	O
sociales	social	ADJ	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
revauches	revauche	NOUN	O	O	O
politiques	politique	ADJ	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
célèbres	célèbre	ADJ	O	O	O
annonces	annonce	NOUN	O	O	O
du	de	ADP	O	O	O
jeudi	jeudi	NOUN	O	O	O
,	,	PUNCT	O	O	O
publiait	publier	VERB	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
31	31	NUM	O	O	O
décembre	décembre	NOUN	O	O	O
dernier	dernier	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
lignes	ligne	NOUN	O	O	O
suivantes	suivant	ADJ	O	O	O
:	:	PUNCT	O	O	O
«	«	PROPN	O	O	O
Aveugle	aveugle	PROPN	O	O	O
,	,	PUNCT	O	O	O
âgé	âgé	ADJ	O	O	O
de	de	ADP	O	O	O
trente	trente	NUM	O	O	O
-	-	PUNCT	O	O	O
cinq	cinq	NUM	O	O	O
ans	an	NOUN	O	O	O
,	,	PUNCT	O	O	O
ayant	avoir	AUX	O	O	O
perdu	perdre	VERB	O	O	O
la	le	DET	O	O	O
vue	vue	NOUN	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
«	«	NOUN	O	O	O
expérience	expérience	NOUN	O	O	O
de	de	ADP	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
et	et	CCONJ	O	O	O
jouissant	jouir	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
rente	rente	NOUN	O	O	O
de	de	ADP	O	O	O
cinquante	cinquante	NUM	O	O	O
«	«	NUM	O	O	O
mille	mille	NUM	O	O	O
francs	franc	NOUN	O	O	O
réversible	réversible	ADJ	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
veuve	veuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
désire	désirer	VERB	O	O	O
mariage	mariage	NOUN	O	O	O
«	«	PROPN	O	O	O
avec	avec	ADP	O	O	O
jeune	jeune	ADJ	O	O	O
fille	fille	NOUN	O	O	O
aveugle	aveugle	VERB	O	O	O
de	de	ADP	O	O	O
naissance	naissance	NOUN	O	O	O
.	.	PUNCT	O	O	O

Adresser	adresser	VERB	O	O	O
les	le	DET	O	O	O
communica	communica	NOUN	O	O	O
-	-	PUNCT	O	O	O
SPACE	O	O	O
«	«	NUM	O	O	O
tions	tion	NOUN	O	O	O
à	à	ADP	O	O	O
M.	m.	NOUN	O	O	O
Victor	victor	PROPN	O	O	O
Blancadet	blancadet	PROPN	O	O	O
,	,	PUNCT	O	O	O
140	140	NUM	O	O	O
bis	bis	VERB	O	O	O
,	,	PUNCT	O	O	O
rue	rue	NOUN	O	O	O
du	de	ADP	O	O	O
Sabre	sabre	NOUN	O	O	O
-	-	PUNCT	O	O	O
de	de	PROPN	O	O	O
-	-	PUNCT	O	O	O
l'	le	DET	O	O	O
Abbé	abbé	PROPN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
«	«	PROPN	O	O	O
Paris	paris	PROPN	O	O	O
.	.	PUNCT	O	O	O

»	»	VERB	O	O	O
Parmi	parmi	ADP	O	O	O
les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
orbites	orbite	NOUN	O	O	O
rayonnaient	rayonner	VERB	O	O	O
de	de	ADP	O	O	O
globes	globe	NOUN	O	O	O
oculaires	oculaire	ADJ	O	O	O
en	en	PRON	O	O	O
parfait	parfaire	VERB	O	O	O
état	état	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
plupart	plupart	NOUN	O	O	O
s'	se	PRON	O	O	O
apitoyèrent	apitoyer	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
sort	sort	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
infortunée	infortunée	NOUN	O	O	O
victime	victime	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
accident	accident	NOUN	O	O	O
de	de	ADP	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
quelques	quelque	DET	O	O	O
-	-	PUNCT	O	O	O
unes	une	ADJ	O	O	O
,	,	PUNCT	O	O	O
tentées	tenter	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	ADV	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
cinquante	cinquante	NUM	O	O	O
mille	mille	NUM	O	O	O
francs	franc	NOUN	O	O	O
de	de	ADP	O	O	O
rente	rente	NOUN	O	O	O
réversibles	réversible	ADJ	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
veuve	veuve	NOUN	O	O	O
et	et	CCONJ	O	O	O
ensuite	ensuite	ADV	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
liberté	liberté	NOUN	O	O	O
dont	dont	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
manquer	manquer	VERB	O	O	O
de	de	ADP	O	O	O
jouir	jouir	VERB	O	O	O
la	le	DET	O	O	O
compagne	compagne	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
à	à	ADP	O	O	O
qui	qui	PRON	O	O	O
un	un	DET	O	O	O
accident	accident	NOUN	O	O	O
avait	avoir	AUX	O	O	O
matériellement	matériellemer	VERB	O	O	O
fermé	fermer	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
,	,	PUNCT	O	O	O
écrivirent	écrire	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
adresse	adresse	NOUN	O	O	O
indiquée	indiquer	VERB	O	O	O
.	.	PUNCT	O	O	O

Chacune	chacun	DET	O	O	O
vantait	vanter	VERB	O	O	O
le	le	DET	O	O	O
physique	physique	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
qualités	qualité	NOUN	O	O	O
que	que	PRON	O	O	O
le	le	DET	O	O	O
sort	sort	NOUN	O	O	O
lui	luire	PRON	O	O	O
avait	avoir	AUX	O	O	O
dévolus	dévolu	NOUN	O	O	O
;	;	PUNCT	O	O	O
toutes	tout	ADJ	O	O	O
possédaient	posséder	VERB	O	O	O
la	le	DET	O	O	O
grâce	grâce	NOUN	O	O	O
de	de	ADP	O	O	O
Vénus	vénus	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
vertu	vertu	NOUN	O	O	O
de	de	ADP	O	O	O
Pénélope	pénélope	PROPN	O	O	O
et	et	CCONJ	O	O	O
rêvaient	rêvaient	NOUN	O	O	O
de	de	ADP	O	O	O
devenir	devenir	VERB	O	O	O
la	le	DET	O	O	O
conjugale	conjugal	ADJ	O	O	O
Antigone	antigone	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Œdipe	œdipe	NOUN	O	O	O
moderne	moderne	ADJ	O	O	O
frappé	frapper	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
Sphinx	sphinx	PROPN	O	O	O
terrible	terrible	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
science	science	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
une	un	PRON	O	O	O
d'	de	ADP	O	O	O
elles	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
empruntant	emprunter	VERB	O	O	O
la	le	DET	O	O	O
plume	plume	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
amant	amant	NOUN	O	O	O
,	,	PUNCT	O	O	O
journaliste	journaliste	NOUN	O	O	O
connu	connaître	VERB	O	O	O
pour	pour	ADP	O	O	O
l'	le	DET	O	O	O
incomparable	incomparable	ADJ	O	O	O
volupté	volupter	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
style	style	NOUN	O	O	O
,	,	PUNCT	O	O	O
célébrait	célébrer	VERB	O	O	O
ses	son	DET	O	O	O
propres	propre	ADJ	O	O	O
charmes	charme	NOUN	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
expressions	expression	NOUN	O	O	O
capables	capable	ADJ	O	O	O
de	de	ADP	O	O	O
réchauffer	réchauffer	PROPN	O	O	O
les	le	DET	O	O	O
mânes	mâne	NOUN	O	O	O
du	de	ADP	O	O	O
plus	plus	ADV	O	O	O
réservé	réserver	VERB	O	O	O
des	un	DET	O	O	O
Sages	sage	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Grèce	grèce	PROPN	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
honte	honte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
muse	muse	NOUN	O	O	O
chère	cher	ADJ	O	O	O
aux	à	ADP	O	O	O
adolescents	adolescent	NOUN	O	O	O
seulement	seulement	ADV	O	O	O
encore	encore	ADV	O	O	O
nourris	nourrir	VERB	O	O	O
de	de	ADP	O	O	O
rêves	rêve	NOUN	O	O	O
et	et	CCONJ	O	O	O
aux	à	ADP	O	O	O
vieillards	vieillard	NOUN	O	O	O
essayant	essayant	ADJ	O	O	O
de	de	ADP	O	O	O
hennir	hennir	VERB	O	O	O
toujours	toujours	ADV	O	O	O
aux	à	ADP	O	O	O
évocations	évocation	NOUN	O	O	O
des	de	ADP	O	O	O
combats	combat	NOUN	O	O	O
d'	de	ADP	O	O	O
amour	amour	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
lettre	lettre	NOUN	O	O	O
,	,	PUNCT	O	O	O
débordante	débordant	ADJ	O	O	O
de	de	ADP	O	O	O
si	si	SCONJ	O	O	O
alléchantes	alléchante	NOUN	O	O	O
promesses	promesse	ADJ	O	O	O
,	,	PUNCT	O	O	O
reçut	recevoir	VERB	O	O	O
une	un	DET	O	O	O
réponse	réponse	NOUN	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
manqua	manquer	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
surprendre	surprendre	VERB	O	O	O
son	son	DET	O	O	O
auteur	auteur	NOUN	O	O	O
.	.	PUNCT	O	O	O

SPACE	O	O	O
Dans	dans	ADP	O	O	O
son	son	DET	O	O	O
grand	grand	ADJ	O	O	O
lit	lit	NOUN	O	O	O
de	de	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
champ	champ	NOUN	O	O	O
de	de	ADP	O	O	O
manoeuvre	manoeuvre	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
elle	lui	PRON	O	O	O
l'	le	PRON	O	O	O
appelait	appeler	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
blonde	blonde	NOUN	O	O	O
Virginie	virginie	PROPN	O	O	O
Lauria	lauria	PROPN	O	O	O
sommeillait	sommeiller	VERB	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
bras	bras	NOUN	O	O	O
passé	passer	VERB	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
amant	amant	NOUN	O	O	O
,	,	PUNCT	O	O	O
Alcée	alcée	PROPN	O	O	O
Baillargal	baillargal	PROPN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
alerte	alerte	NOUN	O	O	O
chroniqueur	chroniqueur	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
suite	suite	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
scandale	scandale	NOUN	O	O	O
retentissant	retentissant	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
enlevé	enlever	VERB	O	O	O
