CHAPITRE	O
PREMIER	O
On	O
était	O
parvenu	O
au	O
sixième	O
mois	O
de	O
l'année	O
Ce	O
matin	O
-	O
là	O
,	O
Sagax	B-PER
,	O
préposé	O
par	O
ses	O
frères	O
au	O
repeuplement	O
de	O
la	B-LOC
Cité	I-LOC
,	O
Sagax	B-PER
,	O
le	B-PER
Créateur	O
d'hommes	O
,	O
allait	O
et	O
venait	O
dans	O
le	B-ORG
Laboratoire	I-ORG
de	I-ORG
Fécondation	I-ORG
artificielle	I-ORG
.	O
Au	O
-	O
dessus	O
de	O
sa	O
tête	O
,	O
des	O
tubulures	O
de	O
cuivre	O
,	O
aux	O
tons	O
de	O
pampres	O
rougis	O
,	O
serpentaient	O
en	O
s'entre	O
-	O
croisant	O
,	O
semblables	O
à	O
des	O
lianes	O
capricieuses	O
;	O
des	O
tuyaux	O
géants	O
,	O
où	O
ronflaient	O
des	O
gaz	O
irascibles	O
,	O
faisaient	O
entendre	O
,	O
le	O
long	O
des	O
murs	O
,	O
la	O
grondante	O
menace	O
des	O
forces	O
asservies	O
.	O
Des	O
pilons	O
énormes	O
tournaient	O
tout	O
seuls	O
en	O
des	O
jarres	O
fantastiques	O
.	O
Dans	O
des	O
cuviers	O
monstres	O
emplis	O
de	O
liquides	O
en	O
ébullition	O
,	O
dans	O
des	O
foudres	O
faits	O
d'un	O
métal	O
pareil	O
à	O
l'aluminium	O
,	O
mais	O
transparent	O
,	O
trempaient	O
de	O
petits	O
câbles	O
qui	O
avaient	O
mission	O
de	O
canaliser	O
la	O
chaleur	O
comprimée	O
,	O
la	O
transporter	O
à	O
distance	O
,	O
pareillement	O
à	O
l'énergie	O
électrique	O
.	O
Des	O
cornues	O
gigantesques	O
autour	O
desquelles	O
,	O
comme	O
une	O
couvée	O
inquiète	O
près	O
de	O
la	O
mère	O
,	O
se	O
pressaient	O
des	O
douzaines	O
de	O
fines	O
éprouvettes	O
,	O
de	O
multiples	O
et	O
débiles	O
matras	O
montraient	O
leurs	O
ventres	O
pâles	O
dans	O
l'arrière	O
-	O
plan	O
,	O
alors	O
qu'en	O
des	O
rets	O
,	O
des	O
lacis	O
arrachéens	O
,	O
des	O
fils	O
de	O
laiton	O
s'emmêlaient	O
.	O
A	O
travers	O
une	O
des	O
baies	O
de	O
l'immense	O
salle	O
,	O
on	O
pouvait	O
voir	O
un	O
soleil	O
ébréché	O
et	O
cacochyme	O
,	O
un	O
disque	O
fromageux	O
et	O
bordé	O
de	O
noir	O
qui	O
montait	O
lentement	O
vers	O
le	O
zénith	O
,	O
se	O
dandinant	O
dans	O
une	O
robe	O
jaunâtre	O
de	O
rayons	O
crasseux	O
.	O
Sur	O
des	O
tablettes	O
d'or	O
pur	O
,	O
à	O
portée	O
de	O
la	O
main	O
,	O
ou	O
prisonniers	O
en	O
des	O
armoires	O
de	O
platine	O
,	O
un	O
régiment	O
compact	O
de	O
fioles	O
étiquetées	O
,	O
une	O
énorme	O
quantité	O
de	O
bocaux	O
,	O
de	O
tubes	O
et	O
de	O
ballons	O
