J	O
'	O
ai	O
voué	O
,	O
comme	O
on	O
sait	O
,	O
ma	O
vie	O
entière	O
à	O
l	O
'	O
archéologie	O
égyptienne	O
.	O

Je	O
serais	O
bien	O
ingrat	O
envers	O
la	O
patrie	O
,	O
la	O
science	O
et	O
moi	O
-	O
même	O
,	O
si	O
je	O
regrettais	O
d	O
'	O
avoir	O
été	O
appelé	O
,	O
dès	O
ma	O
jeunesse	O
,	O
dans	O
la	O
voie	O
que	O
je	O
suis	O
avec	O
honneur	O
depuis	O
quarante	O
ans	O
.	O

Mes	O
travaux	O
n	O
'	O
ont	O
pas	O
été	O
sté	O
-	O
-	O
riles	O
.	O

Je	O
dirai	O
,	O
sans	O
me	O
flatter	O
,	O
que	O
mon	O
Mémoire	O
sur	O
un	O
manche	O
de	O
miroir	O
égyptien	O
,	O
du	B-LOC
musée	I-LOC
du	I-LOC
Louvre	I-LOC
,	O
peut	O
encore	O
être	O
consulté	O
avec	O
fruit	O
,	O
bien	O
qu	O
'	O
il	O
date	O
de	O
mes	O
débuts	O
.	O

Quant	O
à	O
l	O
'	O
étude	O
assez	O
volumineuse	O
que	O
j	O
'	O
ai	O
consacrée	O
postérieurement	O
à	O
l	O
'	O
un	O
des	O
poids	O
de	O
bronze	O
trouvés	O
,	O
en	O
1851	O
,	O
dans	O
les	O
fouilles	O
du	B-LOC
Sérapéon	I-LOC
,	O
j	O
'	O
aurais	O
mauvaise	O
grâce	O
à	O
n	O
'	O
en	O
penser	O
aucun	O
bien	O
,	O
puisqu	O
'	O
elle	O
m	O
'	O
ouvrit	O
les	O
portes	O
de	O
l	B-ORG
'	I-ORG
Institut	I-ORG
.	O

Encouragé	O
par	O
l	O
'	O
accueil	O
flatteur	O
que	O
mes	O
recherches	O
en	O
ce	O
sens	O
avaient	O
reçu	O
de	O
plusieurs	O
de	O
mes	O
nouveaux	O
collègues	O
,	O
je	O
fus	O
tenté	O
,	O
un	O
moment	O
,	O
d	O
'	O
embrasser	O
dans	O
un	O
travail	O
d	O
'	O
ensemble	O
les	O
poids	O
et	O
mesures	O
en	O
usage	O
à	O
Alexandrie	B-LOC
sous	O
le	O
règne	O
de	O
Ptolémée	B-PER
Aulète	I-PER
(	O
80	O
-	O
52	O
)	O
.	O

Mais	O
je	O
reconnus	O
bientôt	O
qu	O
'	O
un	O
sujet	O
si	O
général	O
ne	O
peut	O
être	O
traité	O
par	O
un	O
véritable	O
érudit	O
,	O
et	O
que	O
la	O
science	O
sérieuse	O
ne	O
saurait	O
l	O
'	O
aborder	O
sans	O
risquer	O
de	O
se	O
compromettre	O
dans	O
toutes	O
sortes	O
d	O
'	O
aventures	O
.	O

Je	O
sentis	O
qu	O
'	O
en	O
considérant	O
plusieurs	O
objets	O
à	O
la	O
fois	O
,	O
je	O
sortais	O
des	O
principes	O
fondamentaux	O
de	O
l	O
'	O
archéologie	O
..	O

Si	O
je	O
confesse	O
aujourd	O
'	O
hui	O
mon	O
erreur	O
,	O
si	O
j	O
'	O
avoue	O
l	O
'	O
enthousiasme	O
inconcevable	O
que	O
m	O
'	O
inspira	O
une	O
conception	O
tout	O
à	O
fait	O
démesurée	O
,	O
je	O
