I	O
.	O
	
Ce	O
qui	O
se	O
passe	O
dans	O
le	O
pays	O
.	O
	
Cette	O
rangée	O
de	O
montagnes	O
,	O
parallèle	O
au	B-LOC
littoral	I-LOC
américain	I-LOC
de	I-LOC
l	I-LOC
'	I-LOC
Atlantique	I-LOC
,	O
qui	O
sillonne	O
la	B-LOC
Caroline	I-LOC
du	I-LOC
Nord	I-LOC
,	O
la	B-LOC
Virginie	I-LOC
,	O
le	B-LOC
Maryland	I-LOC
,	O
la	B-LOC
Pennsylvanie	I-LOC
,	O
l	B-LOC
'	I-LOC
État	I-LOC
de	I-LOC
New	I-LOC
York	I-LOC
,	O
porte	O
le	O
double	O
nom	O
de	O
monts	B-LOC
Alleghanys	I-LOC
et	O
de	O
monts	B-LOC
Appalaches	I-LOC
.	O
	
Elle	O
est	O
formée	O
de	O
deux	O
chaînes	O
distinctes	O
:	O
à	O
les	B-LOC
monts	I-LOC
Cumberland	I-LOC
,	O
à	O
l	O
'	O
est	O
,	O
les	B-LOC
Montagnes	I-LOC
Bleues	I-LOC
.	O
	
l	O
'	O
ouest	O
,	O
	
Si	O
ce	O
système	O
orographique	O
,	O
le	O
plus	O
considérable	O
de	O
cette	O
partie	O
de	O
l	B-LOC
'	I-LOC
Amérique	I-LOC
du	I-LOC
Nord	I-LOC
,	O
se	O
dresse	O
sur	O
une	O
longueur	O
d	O
'	O
environ	O
neuf	O
cents	O
milles	O
,	O
soit	O
seize	O
cents	O
kilomètres	O
,	O
il	O
ne	O
dépasse	O
pas	O
six	O
mille	O
pieds	O
en	O
moyenne	O
altitude	O
et	O
son	O
point	O
culminant	O
est	O
marqué	O
par	O
le	B-LOC
mont	I-LOC
Washington1	O
.	O
	
Cette	O
sorte	O
d	O
'	O
échine	O
,	O
dont	O
les	O
deux	O
extrémités	O
trempent	O
,	O
l	O
'	O
une	O
dans	O
les	B-LOC
eaux	I-LOC
de	I-LOC
l	I-LOC
'	I-LOC
Alabama	I-LOC
,	O
l	O
'	O
autre	O
dans	O
les	B-LOC
eaux	I-LOC
du	I-LOC
Saint	I-LOC
-	I-LOC
Laurent	I-LOC
,	O
ne	O
sollicite	O
que	O
médiocrement	O
la	O
visite	O
des	O
alpinistes	O
.	O
	
Son	O
arête	O
supérieure	O
ne	O
se	O
profilant	O
pas	O
à	O
travers	O
les	O
hautes	O
zones	O
de	O
l	O
'	O
atmosphère	O
,	O
elle	O
ne	O
saurait	O
attirer	O
comme	O
les	O
superbes	O
sommités	O
de	O
l	O
'	O
ancien	O
et	O
du	O
nouveau	O
monde	O
.	O
	
Cependant	O
il	O
était	O
un	O
point	O
de	O
cette	O
chaîne	O
,	O
le	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
,	O
que	O
les	O
touristes	O
n	O
'	O
auraient	O
pu	O
atteindre	O
,	O
et	O
il	O
semblait	O
bien	O
qu	O
'	O
il	O
fût	O
pour	O
ainsi	O
dire	O
inaccessible	O
.	O
	
D	O
'	O
ailleurs	O
,	O
bien	O
qu	O
'	O
il	O
eût	O
été	O
négligé	O
jusqu	O
'	O
alors	O
par	O
les	O
ascensionnistes	O
,	O
ce	O
Great	B-PER
-	I-PER
Eyry	I-PER
n	O
'	O
allait	O
pas	O
tarder	O
à	O
provoquer	O
l	O
'	O
attention	O
et	O
même	O
l	O
'	O
inquiétude	O
publique	O
pour	O
des	O
raisons	O
très	O
particulières	O
que	O
je	O
dois	O
rapporter	O
au	O
début	O
de	O
cette	O
histoire	O
.	O
	
Si	O
je	O
mets	O
en	O
scène	O
ma	O
propre	O
personne	O
,	O
cela	O
tient	O
à	O
ce	O
qu	O
'	O
elle	O
a	O
été	O
très	O
intimement	O
mêlée	O
–	O
cela	O
se	O
verra	O
–	O
à	O
l	O
'	O
un	O
des	O
événements	O
les	O
plus	O
extraordinaires	O
dont	O
ce	O
vingtième	O
siècle	O
11918	O
mètres	O
d	O
'	O
altitude	O
.	O
	
doive	O
sans	O
doute	O
être	O
le	O
témoin	O
.	O
	
Et	O
j	O
'	O
en	O
suis	O
même	O
à	O
me	O
demander	O
parfois	O
s	O
'	O
il	O
s	O
'	O
est	O
accompli	O
,	O
s	O
'	O
il	O
s	O
'	O
est	O
passé	O
tel	O
que	O
me	O
le	O
rappelle	O
ma	O
mémoire	O
,	O
–	O
peut	O
-	O
être	O
serait	O
-	O
il	O
plus	O
juste	O
de	O
dire	O
mon	O
imagination	O
.	O
	
Mais	O
,	O
en	O
ma	O
qualité	O
d	O
'	O
inspecteur	O
principal	O
de	O
la	B-ORG
police	O
de	B-ORG
Washington	B-LOC
,	O
poussé	O
,	O
d	O
'	O
ailleurs	O
,	O
par	O
l	O
'	O
instinct	O
de	O
curiosité	O
qui	O
est	O
développé	O
en	O
moi	O
à	O
un	O
degré	O
extrême	O
,	O
ayant	O
depuis	O
quinze	O
ans	O
pris	O
part	O
à	O
tant	O
d	O
'	O
affaires	O
diverses	O
,	O
souvent	O
chargé	O
de	O
missions	O
secrètes	O
pour	O
lesquelles	O
j	O
'	O
avais	O
un	O
goût	O
prononcé	O
,	O
il	O
n	O
'	O
est	O
pas	O
étonnant	O
que	O
mes	O
chefs	O
m	O
'	O
aient	O
lancé	O
dans	O
cette	O
invraisemblable	O
aventure	O
où	O
je	O
devais	O
me	O
trouver	O
aux	O
prises	O
avec	O
d	O
'	O
impénétrables	O
mystères	O
.	O
	
Seulement	O
,	O
dès	O
le	O
début	O
de	O
ce	O
récit	O
,	O
il	O
est	O
indispensable	O
que	O
l	O
'	O
on	O
me	O
croie	O
sur	O
parole	O
.	O
	
À	O
propos	O
de	O
ces	O
faits	O
prodigieux	O
,	O
je	O
ne	O
puis	O
apporter	O
d	O
'	O
autre	O
témoignage	O
que	O
le	O
mien	O
.	O
	
Si	O
l	O
'	O
on	O
ne	O
veut	O
pas	O
me	O
croire	O
,	O
soit	O
!	O
	
on	O
ne	O
me	O
croira	O
pas	O
.	O
	
Le	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
est	O
précisément	O
situé	O
en	O
un	O
point	O
de	O
cette	O
chaîne	O
pittoresque	O
des	B-LOC
Montagnes	I-LOC
Bleues	I-LOC
qui	O
se	O
profile	O
sur	O
la	O
partie	O
occidentale	O
de	O
la	B-LOC
Caroline	I-LOC
du	I-LOC
Nord	I-LOC
.	O
	
On	O
aperçoit	O
assez	O
distincte	O
sa	O
forme	O
arrondie	O
en	O
sortant	O
de	O
la	B-LOC
bourgade	I-LOC
de	I-LOC
Morganton	I-LOC
,	O
bâtie	O
sur	O
le	B-LOC
bord	I-LOC
de	I-LOC
la	I-LOC
Sarawba	I-LOC
-	I-LOC
river	I-LOC
,	O
et	O
mieux	O
encore	O
du	B-LOC
village	I-LOC
de	I-LOC
Pleasant	I-LOC
-	I-LOC
Garden	I-LOC
,	O
plus	O
rapproché	O
de	O
quelques	O
milles	O
.	O
	
Qu	O
'	O
est	O
-	O
ce	O
,	O
en	O
somme	O
,	O
ce	B-PER
Great	B-PER
-	I-PER
Eyry	I-PER
?	O
…	O
Justifie	O
-	O
t	O
-	O
il	O
cette	O
appellation	O
que	O
lui	O
ont	O
donnée	O
les	O
habitants	O
des	O
districts	O
voisins	O
de	O
cette	O
région	O
des	B-LOC
Montagnes	I-LOC
Bleues	I-LOC
?	O
…	O
Que	O
celles	O
-	O
ci	O
aient	O
été	O
ainsi	O
dénommées	O
en	O
raison	O
de	O
leur	O
silhouette	O
qui	O
se	O
teinte	O
d	O
'	O
azur	O
dans	O
certaines	O
conditions	O
atmosphériques	O
,	O
rien	O
de	O
plus	O
naturel	O
.	O
	
Mais	O
si	O
du	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
on	O
a	O
fait	O
une	O
aire	O
,	O
est	O
-	O
ce	O
donc	O
que	O
les	O
oiseaux	O
de	O
proie	O
s	O
'	O
y	O
réfugient	O
,	O
aigles	O
,	O
vautours	O
ou	O
condors	O
?	O
…	O
Estce	O
là	O
un	O
habitat	O
particulièrement	O
choisi	O
par	O
les	O
grands	O
volateurs	O
de	O
la	O
contrée	O
?	O
…	O
Les	O
voit	O
-	O
on	O
planer	O
en	O
troupes	O
criardes	O
au	O
-	O
dessus	O
de	O
ce	O
repaire	O
qui	O
n	O
'	O
est	O
accessible	O
que	O
pour	O
eux	O
?	O
…	O
Non	O
,	O
en	O
vérité	O
,	O
et	O
ils	O
n	O
'	O
y	O
sont	O
pas	O
plus	O
nombreux	O
que	O
sur	O
les	O
autres	O
sommets	O
des	B-LOC
Alleghanys	I-LOC
.	O
Au	O
contraire	O
même	O
,	O
et	O
cette	O
remarque	O
a	O
été	O
faite	O
qu	O
'	O
à	O
de	O
certains	O
jours	O
,	O
lorsqu	O
'	O
ils	O
s	O
'	O
approchent	O
du	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
,	O
ces	O
oiseaux	O
se	O
montrent	O
plutôt	O
empressés	O
à	O
s	O
'	O
enfuir	O
,	O
et	O
,	O
après	O
avoir	O
décrit	O
dans	O
leur	O
vol	O
des	O
cercles	O
multiples	O
,	O
ils	O
s	O
'	O
éloignent	O
en	O
toutes	O
directions	O
,	O
non	O
sans	O
troubler	O
l	O
'	O
espace	O
de	O
leurs	O
assourdissantes	O
clameurs	O
.	O
	
Alors	O
,	O
pourquoi	O
ce	O
nom	O
de	O
Great	B-PER
-	I-PER
Eyry	I-PER
,	O
et	O
n	O
'	O
eût	O
-	O
il	O
pas	O
mieux	O
valu	O
l	O
'	O
appeler	O
«	O
cirque	O
»	O
tel	O
qu	O
'	O
il	O
s	O
'	O
en	O
rencontre	O
en	O
tous	O
pays	O
dans	O
les	O
régions	O
montagneuses	O
?	O
…	O
Là	O
,	O
en	O
effet	O
,	O
entre	O
les	O
hautes	O
parois	O
qui	O
l	O
'	O
entourent	O
,	O
doit	O
se	O
creuser	O
une	O
large	O
et	O
profonde	O
cuvette	O
…	O
	
Qui	O
sait	O
même	O
si	O
elle	O
ne	O
contient	O
pas	O
un	O
petit	O
lac	O
,	O
un	O
lagon	O
,	O
alimenté	O
par	O
les	O
pluies	O
et	O
les	O
neiges	O
de	O
l	O
'	O
hiver	O
,	O
ainsi	O
qu	O
'	O
il	O
en	O
existe	O
en	O
maint	O
endroit	O
de	O
la	B-LOC
chaîne	I-LOC
des	I-LOC
Appalaches	I-LOC
à	O
des	O
altitudes	O
variables	O
,	O
comme	O
en	O
divers	O
systèmes	O
orographiques	O
de	O
l	O
'	O
ancien	O
et	O
du	O
nouveau	O
continent	O
?	O
…	O
	
Et	O
ne	O
devrait	O
-	O
il	O
pas	O
,	O
dès	O
à	O
présent	O
,	O
figurer	O
sous	O
cette	O
dénomination	O
dans	O
les	O
nomenclatures	O
géographiques	O
?	O
…	O
	
Enfin	O
,	O
pour	O
épuiser	O
la	O
série	O
des	O
hypothèses	O
,	O
n	O
'	O
y	O
avait	O
-	O
il	O
pas	O
là	O
le	O
cratère	O
d	O
'	O
un	O
volcan	O
,	O
et	O
ce	O
volcan	O
dormait	O
-	O
il	O
d	O
'	O
un	O
long	O
sommeil	O
dont	O
les	O
poussées	O
intérieures	O
le	O
réveilleraient	O
quelque	O
jour	O
?	O
…	O
Fallait	O
-	O
il	O
redouter	O
en	O
son	O
voisinage	O
les	O
violences	O
du	B-LOC
Krakatoa	I-LOC
ou	O
les	O
fureurs	O
de	O
la	B-LOC
montagne	I-LOC
Pelée	I-LOC
?	O
…	O
	
Dans	O
l	O
'	O
hypothèse	O
d	O
'	O
un	O
lagon	O
,	O
n	O
'	O
était	O
-	O
il	O
pas	O
à	O
craindre	O
que	O
ses	O
eaux	O
,	O
pénétrant	O
les	O
entrailles	O
de	O
la	O
terre	O
,	O
puis	O
vaporisées	O
par	O
le	O
feu	O
central	O
,	O
ne	O
vinssent	O
à	O
menacer	O
les	B-LOC
plaines	I-LOC
de	I-LOC
la	I-LOC
Caroline	I-LOC
d	O
'	O
une	O
éruption	O
équivalente	O
à	O
celle	O
de	O
1902	O
de	O
la	B-LOC
Martinique	I-LOC
?	O
…	O
	
Or	O
,	O
justement	O
,	O
à	O
l	O
'	O
appui	O
de	O
cette	O
dernière	O
éventualité	O
,	O
certains	O
symptômes	O
récemment	O
observés	O
trahissaient	O
par	O
la	O
production	O
de	O
vapeurs	O
l	O
'	O
action	O
d	O
'	O
un	O
travail	O
plutonique	O
.	O
	
Une	O
fois	O
même	O
,	O
les	O
paysans	O
,	O
occupés	O
dans	O
la	O
campagne	O
,	O
avaient	O
entendu	O
de	O
sourdes	O
et	O
inexplicables	O
rumeurs	O
.	O
	
Des	O
gerbes	O
de	O
flammes	O
étaient	O
apparues	O
de	O
nuit	O
.	O
	
Des	O
vapeurs	O
sortaient	O
de	O
l	O
'	O
intérieur	O
du	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
,	O
et	O
,	O
lorsque	O
le	O
vent	O
les	O
eut	O
rabattues	O
vers	O
l	O
'	O
est	O
,	O
elles	O
laissèrent	O
sur	O
le	O
sol	O
des	O
traînées	O
de	O
cendre	O
ou	O
de	O
suie	O
.	O
	
Enfin	O
,	O
au	O
milieu	O
des	O
ténèbres	O
,	O
ces	O
flammes	O
blafardes	O
,	O
réverbérées	O
par	O
les	O
nuages	O
des	O
basses	O
zones	O
,	O
avaient	O
répandu	O
sur	O
le	O
district	O
une	O
sinistre	O
clarté	O
.	O
	
En	O
présence	O
de	O
ces	O
étranges	O
phénomènes	O
,	O
on	O
ne	O
s	O
'	O
étonnera	O
pas	O
que	O
le	O
pays	O
se	O
fût	O
abandonné	O
à	O
de	O
sérieuses	O
inquiétudes	O
.	O
	
Et	O
à	O
ces	O
inquiétudes	O
se	O
joignait	O
l	O
'	O
impérieux	O
besoin	O
de	O
savoir	O
à	O
quoi	O
s	O
'	O
en	O
tenir	O
.	O
	
Les	O
journaux	O
de	O
la	B-LOC
Caroline	I-LOC
ne	O
cessaient	O
de	O
signaler	O
ce	O
qu	O
'	O
ils	O
appelaient	O
«	O
le	O
Mystère	O
du	O
Great	O
-	B-PER
Eyry	I-PER
»	O
.	O
	
Ils	O
demandaient	O
s	O
'	O
il	O
n	O
'	O
était	O
pas	O
dangereux	O
de	O
séjourner	O
dans	O
un	O
tel	O
voisinage…	O
	
Leurs	O
articles	O
provoquaient	O
à	O
les	O
appréhensions	O
,	O
–	O
curiosité	O
de	O
ceux	O
qui	O
,	O
sans	O
courir	O
aucun	O
danger	O
,	O
s	O
'	O
intéressaient	O
aux	O
phénomènes	O
de	O
la	O
nature	O
,	O
appréhensions	O
de	O
ceux	O
qui	O
risquaient	O
d	O
'	O
en	O
être	O
les	O
victimes	O
,	O
si	O
ces	O
phénomènes	O
menaçaient	O
la	O
contrée	O
environnante	O
.	O
	
Et	O
,	O
pour	O
le	O
plus	O
grand	O
nombre	O
,	O
c	O
'	O
étaient	O
les	O
habitants	O
des	O
bourgades	O
de	O
Pleasant	B-LOC
-	I-LOC
Garden	I-LOC
,	O
de	O
Morganton	B-LOC
et	O
des	O
villages	O
ou	O
simples	O
fermes	O
assez	O
nombreuses	O
au	O
pied	O
de	O
la	B-LOC
chaîne	I-LOC
des	I-LOC
Appalaches	I-LOC
.	O
	
la	O
curiosité	O
et	O
la	O
fois	O
	
Assurément	O
,	O
il	O
était	O
regrettable	O
que	O
les	O
ascensionnistes	O
n	O
'	O
eussent	O
pas	O
cherché	O
jusqu	O
'	O
alors	O
à	O
pénétrer	O
dans	O
le	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
.	O
	
Jamais	O
le	O
cadre	O
rocheux	O
qui	O
l	O
'	O
entourait	O
n	O
'	O
avait	O
été	O
franchi	O
,	O
et	O
peut	O
-	O
être	O
même	O
n	O
'	O
offrait	O
-	O
il	O
aucune	O
brèche	O
qui	O
eût	O
donné	O
accès	O
à	O
l	O
'	O
intérieur	O
.	O
	
Toutefois	O
,	O
le	B-PER
Great	I-PER
-	I-PER
Eyry	I-PER
n	O
'	O
était	O
-	O
il	O
donc	O
pas	O
dominé	O
par	O
quelque	O
hauteur	O
peu	O
éloignée	O
,	O
cône	O
ou	O
pic	O
,	O
d	O
'	O
où	O
le	O
regard	O
aurait	O
pu	O
parcourir	O
toute	O
son	O
étendue	O
?	O
…	O
	
Non	O
,	O
et	O
,	O
sur	O
un	O
rayon	O
de	O
plusieurs	O
kilomètres	O
,	O
son	O
altitude	O
n	O
'	O
était	O
point	O
dépassée	O
.	O
	
Le	B-LOC
mont	I-LOC
Wellington	I-LOC
,	O
l	O
'	O
un	O
des	O
plus	O
hauts	O
du	O
système	B-LOC
des	I-LOC
Alleghanys	I-LOC
,	O
se	O
dressait	O
à	O
trop	O
longue	O
distance	O
.	O
	
Cependant	O
une	O
reconnaissance	O
complète	O
de	O
ce	O
Great	B-PER
-	I-PER
Eyry	I-PER
s	O
'	O
imposait	O
maintenant	O
.	O
	
Dans	O
l	O
'	O
intérêt	O
de	O
la	O
région	O
,	O
il	O
fallait	O
savoir	O
s	O
'	O
il	O
ne	O
renfermait	O
pas	O
un	O
cratère	O
,	O
si	O
une	O
éruption	O
volcanique	O
menaçait	O
ce	O
district	B-LOC
occidental	O
de	B-LOC
la	B-LOC
Caroline	I-LOC
.	O
	
Il	O
convenait	O
donc	O
qu	O
'	O
une	O
tentative	O
fût	O
faite	O
pour	O
l	O
'	O
atteindre	O
et	O
déterminer	O
la	O
cause	O
des	O
phénomènes	O
observés	O
.	O
	
Or	O
,	O
avant	O
cette	O
tentative	O
,	O
dont	O
on	O
savait	O
les	O
sérieuses	O
difficultés	O
,	O
une	O
circonstance	O
se	O
présenta	O
,	O
qui	O
permettrait	O
sans	O
doute	O
de	O
reconnaître	O
la	O
disposition	O
intérieure	O
du	B-PER
Great	I-PER
-	I-PER
Eyry	I-PER
,	O
sans	O
en	O
faire	O
l	O
'	O
ascension	O
.	O
	
Vers	O
les	O
premiers	O
jours	O
de	O
septembre	O
de	O
cette	O
année	O
,	O
un	O
aérostat	O
,	O
monté	O
par	O
l	B-PER
'	I-PER
aéronaute	I-PER
Wilker	I-PER
,	O
allait	O
partir	O
de	O
Morganton	B-LOC
.	O
	
En	O
profitant	O
d	O
'	O
une	O
brise	O
de	O
l	O
'	O
est	O
,	O
le	O
ballon	O
serait	O
poussé	O
vers	O
le	B-LOC
Great	I-LOC
-	I-LOC
Eyry	I-LOC
,	O
et	O
il	O
y	O
avait	O
des	O
chances	O
pour	O
qu	O
'	O
il	O
passât	O
au	O
-	O
dessus	O
.	O
	
Alors	O
,	O
quand	O
il	O
le	O
dominerait	O
de	O
quelques	O
centaines	O
de	O
pieds	O
,	O
Wilker	B-PER
l	O
'	O
examinerait	O
avec	O
une	O
puissante	O
lunette	O
,	O
il	O
reconnaîtrait	O
si	O
une	O
bouche	O
de	O
volcan	O
s	O
