I	i	NOUN	O	O	O
QUELQUES	quelque	DET	O	O	O
ÉNIGMES	énigme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
pays	pays	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
police	police	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
la	le	DET	O	O	O
médecine	médecine	NOUN	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
ont	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
été	être	AUX	O	O	O
très	très	ADV	O	O	O
populaires	populaire	ADJ	O	O	O
:	:	PUNCT	O	O	O
on	on	PRON	O	O	O
leur	son	PRON	O	O	O
reproche	reproche	VERB	O	O	O
leurs	leur	DET	O	O	O
insuccès	insuccès	NOUN	O	O	O
,	,	PUNCT	O	O	O
leurs	leur	DET	O	O	O
hésitations	hésitation	NOUN	O	O	O
,	,	PUNCT	O	O	O
oubliant	oublier	VERB	O	O	O
que	que	SCONJ	O	O	O
ces	ce	DET	O	O	O
deux	deux	NUM	O	O	O
honorables	honorable	ADJ	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
métiers	métier	NOUN	O	O	O
ont	avoir	VERB	O	O	O
à	à	ADP	O	O	O
réprimer	réprimer	VERB	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
guérir	guérir	VERB	O	O	O
des	un	DET	O	O	O
maux	mal	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
ils	il	PRON	O	O	O
ignorent	ignorer	VERB	O	O	O
…	…	PUNCT	O	O	O
En	en	ADP	O	O	O
temps	temps	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
épidémie	épidémie	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
sort	sort	NOUN	O	O	O
des	de	ADP	O	O	O
policiers	policier	NOUN	O	O	O
et	et	CCONJ	O	O	O
des	de	ADP	O	O	O
médecins	médecin	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
gai	gai	ADJ	O	O	O
:	:	PUNCT	O	O	O
pour	pour	ADP	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
rendrait	rendre	VERB	O	O	O
responsables	responsable	ADJ	O	O	O
des	de	ADP	O	O	O
maux	mal	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
ils	il	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
évertuent	évertuer	VERB	O	O	O
à	à	ADP	O	O	O
atténuer	atténuer	VERB	O	O	O
.	.	PUNCT	O	O	O

Car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
aussi	aussi	ADV	O	O	O
des	un	DET	O	O	O
épidémies	épidémie	NOUN	O	O	O
de	de	ADP	O	O	O
crimes	crime	NOUN	O	O	O
!	!	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
épidémies	épidémie	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
sera	être	AUX	O	O	O
question	question	NOUN	O	O	O
dans	dans	ADP	O	O	O
ce	ce	DET	O	O	O
chapitre	chapitre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
épidémie	épidémie	NOUN	O	O	O
étrange	étrange	ADJ	O	O	O
.	.	PUNCT	O	O	O

Plusieurs	plusieurs	DET	O	O	O
méfaits	méfait	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
eussent	avoir	VERB	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
tout	tout	ADV	O	O	O
,	,	PUNCT	O	O	O
passé	passer	VERB	O	O	O
inaperçus	inaperçu	ADJ	O	O	O
s	s	SCONJ	O	O	O
'	'	SCONJ	O	O	O
ils	il	PRON	O	O	O
avaient	avoir	AUX	O	O	O
été	être	AUX	O	O	O
commis	commettre	VERB	O	O	O
isolément	isolément	ADV	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
succédèrent	succéder	VERB	O	O	O
en	en	ADP	O	O	O
moins	moins	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
semaine	semaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
imagination	imagination	NOUN	O	O	O
du	de	ADP	O	O	O
public	public	NOUN	O	O	O
en	en	PRON	O	O	O
fut	être	AUX	O	O	O
considérablement	considérablement	ADV	O	O	O
impressionnée	impressionner	VERB	O	O	O
,	,	PUNCT	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
autant	autant	ADV	O	O	O
plus	plus	ADV	O	O	O
que	que	SCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
arrestation	arrestation	NOUN	O	O	O
des	de	ADP	O	O	O
coupables	coupable	NOUN	O	O	O
parut	paraître	VERB	O	O	O
tout	tout	ADV	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
devoir	devoir	VERB	O	O	O
se	se	PRON	O	O	O
faire	faire	AUX	O	O	O
attendre	attendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
chimiste	chimiste	NOUN	O	O	O
Charles	charles	PROPN	O	O	O
Elwell	elwell	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
habitait	habiter	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
nombreux	nombreux	ADJ	O	O	O
boarding	boarding	NOUN	O	O	O
-	-	NOUN	O	O	O
houses	house	NOUN	O	O	O
avoisinant	avoisiner	VERB	O	O	O
la	le	DET	O	O	O
Barbary	barbary	PROPN	O	O	O
-	-	PROPN	O	O	O
Coast	coast	PROPN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
San	san	PROPN	O	O	O
Francisco	francisco	PROPN	O	O	O
,	,	PUNCT	O	O	O
disparut	disparaître	VERB	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
?	?	PUNCT	O	O	O

Impossible	impossible	ADJ	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
savoir	savoir	VERB	O	O	O
.	.	PUNCT	O	O	O

M.	m.	NOUN	O	O	O
Charles	charles	PROPN	O	O	O
Elwell	elwell	PROPN	O	O	O
était	être	AUX	O	O	O
avare	avare	ADJ	O	O	O
et	et	CCONJ	O	O	O
riche	riche	ADJ	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
avarice	avarice	NOUN	O	O	O
était	être	AUX	O	O	O
grande	grand	ADJ	O	O	O
;	;	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
elle	lui	PRON	O	O	O
qui	qui	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
avait	avoir	AUX	O	O	O
incité	inciter	VERB	O	O	O
à	à	ADP	O	O	O
aller	aller	VERB	O	O	O
se	se	PRON	O	O	O
loger	loger	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
modeste	modeste	ADJ	O	O	O
pension	pension	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
veuve	veuve	NOUN	O	O	O
Clapham	clapham	PROPN	O	O	O
;	;	PUNCT	O	O	O
M.	m.	NOUN	O	O	O
Elwell	elwell	PROPN	O	O	O
poussait	pousser	VERB	O	O	O
si	si	ADV	O	O	O
loin	loin	ADV	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
avarice	avarice	NOUN	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
payait	payer	VERB	O	O	O
sa	son	DET	O	O	O
logeuse	logeur	NOUN	O	O	O
que	que	ADV	O	O	O
lorsque	lorsque	SCONJ	O	O	O
celle	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
se	se	PRON	O	O	O
fâchait	fâcher	VERB	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
garder	garder	VERB	O	O	O
son	son	DET	O	O	O
argent	argent	NOUN	O	O	O
en	en	ADP	O	O	O
banque	banque	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
longtemps	longtemps	ADV	O	O	O
possible	possible	ADJ	O	O	O
,	,	PUNCT	O	O	O
afin	afin	ADV	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
perdre	perdre	VERB	O	O	O
un	un	DET	O	O	O
cent	cent	PRON	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
intérêt	intérêt	NOUN	O	O	O
.	.	PUNCT	O	O	O

Depuis	depuis	ADP	O	O	O
trois	trois	NUM	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
veuve	veuve	NOUN	O	O	O
Clapham	clapham	PROPN	O	O	O
réclamait	réclamer	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
pensionnaire	pensionnaire	NOUN	O	O	O
le	le	DET	O	O	O
montant	montant	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
semaine	semaine	NOUN	O	O	O
écoulée	écouler	VERB	O	O	O
et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
obtenu	obtenir	VERB	O	O	O
enfin	enfin	ADV	O	O	O
la	le	DET	O	O	O
promesse	promesse	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
être	être	AUX	O	O	O
réglée	régler	VERB	O	O	O
le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
matin	matin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Seulement	seulement	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
matin	matin	NOUN	O	O	O
,	,	PUNCT	O	O	O
Elwell	elwell	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
devait	devoir	VERB	O	O	O
se	se	PRON	O	O	O
rendre	rendre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
banque	banque	NOUN	O	O	O
pour	pour	ADP	O	O	O
y	y	PRON	O	O	O
retirer	retirer	VERB	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
argent	argent	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
sortit	sortir	VERB	O	O	O
pas	pas	ADV	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
chambre	chambre	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
veuve	veuve	NOUN	O	O	O
Clapham	clapham	PROPN	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
attendu	attendre	VERB	O	O	O
jusqu	jusqu	ADP	O	O	O
'	'	ADP	O	O	O
à	à	ADP	O	O	O
onze	onze	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
commença	commencer	VERB	O	O	O
à	à	ADP	O	O	O
craindre	craindre	VERB	O	O	O
que	que	SCONJ	O	O	O
son	son	DET	O	O	O
pensionnaire	pensionnaire	NOUN	O	O	O
fût	être	AUX	O	O	O
malade	malade	ADJ	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
frappa	frapper	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
appela	appeler	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
reçut	recevoir	VERB	O	O	O
aucune	aucun	DET	O	O	O
réponse	réponse	NOUN	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
inquiétude	inquiétude	NOUN	O	O	O
augmentant	augmenter	VERB	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
tenta	tenter	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ouvrir	ouvrir	VERB	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
aide	aide	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
double	double	ADJ	O	O	O
clé	clé	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
elle	lui	PRON	O	O	O
possédait	posséder	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
Elwell	elwell	PROPN	O	O	O
,	,	PUNCT	O	O	O
prudent	prudent	ADJ	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
avare	avare	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
,	,	PUNCT	O	O	O
avait	avoir	AUX	O	O	O
fait	faire	AUX	O	O	O
poser	poser	VERB	O	O	O
un	un	DET	O	O	O
verrou	verrou	NOUN	O	O	O
à	à	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
intérieur	intérieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ce	ce	DET	O	O	O
verrou	verrou	NOUN	O	O	O
était	être	AUX	O	O	O
fermé	fermer	VERB	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
veuve	veuve	NOUN	O	O	O
Clapham	clapham	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
en	en	ADP	O	O	O
plus	plus	ADV	O	O	O
inquiète	inquiet	ADJ	O	O	O
,	,	PUNCT	O	O	O
renouvela	renouveler	VERB	O	O	O
ses	son	DET	O	O	O
appels	appel	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
sans	sans	ADP	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
succès	succès	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
décida	décider	VERB	O	O	O
alors	alors	ADV	O	O	O
à	à	ADP	O	O	O
prévenir	prévenir	VERB	O	O	O
la	le	DET	O	O	O
police	police	NOUN	O	O	O
