CHAPITRE	chapitrer	AUX	O	O	O
PREMIER	premier	ADJ	O	O	O
OU	ou	CCONJ	O	O	O
IL	il	PRON	O	O	O
EST	être	AUX	O	O	O
QUESTION	question	NOUN	O	O	O
D'	de	ADP	O	O	O
ESPOIR	espoir	NOUN	O	O	O
,	,	PUNCT	O	O	O
D'	de	ADP	O	O	O
ARGENT	argent	NOUN	O	O	O
,	,	PUNCT	O	O	O
ET	et	CCONJ	O	O	O
D'	de	ADP	O	O	O
HOMMES	hommes	PROPN	O	O	O
-	-	PUNCT	O	O	O
SANDWICH	sandwich	PROPN	O	O	O
Le	le	DET	O	O	O
domestique	domestique	NOUN	O	O	O
à	à	ADP	O	O	O
tignasse	tignasse	NOUN	O	O	O
noire	noir	ADJ	O	O	O
qui	qui	PRON	O	O	O
venait	venir	VERB	O	O	O
d'	de	ADP	O	O	O
entrer	entrer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
chambre	chambre	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
dirigé	diriger	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
lit	lit	NOUN	O	O	O
et	et	CCONJ	O	O	O
avait	avoir	AUX	O	O	O
aussitôt	aussitôt	ADV	O	O	O
pétri	pétrir	VERB	O	O	O
le	le	DET	O	O	O
dormeur	dormeur	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
ardeur	ardeur	NOUN	O	O	O
égale	égal	ADJ	O	O	O
à	à	ADP	O	O	O
celle	celui	PRON	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
boulanger	boulanger	NOUN	O	O	O
travaillant	travailler	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
pâte	pâte	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
même	même	ADJ	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
appelait	appeler	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	DET	O	O	O
Monsieur	monsieur	NOUN	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Monsieur	monsieur	NOUN	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Hah	hah	PROPN	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Oôh	oôh	ADV	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
grogna	grogner	ADV	O	O	O
sourdement	sourdement	ADV	O	O	O
le	le	DET	O	O	O
monsieur	monsieur	NOUN	O	O	O
qui	qui	PRON	O	O	O
devait	devoir	VERB	O	O	O
être	être	AUX	O	O	O
un	un	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
en	en	PRON	O	O	O
jugeait	juger	VERB	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
longs	long	NOUN	O	O	O
et	et	CCONJ	O	O	O
soyeux	soyeux	ADJ	O	O	O
cheveux	cheveux	ADJ	O	O	O
châtains	châtain	NOUN	O	O	O
et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
fine	fine	NOUN	O	O	O
moustache	moustach	ADJ	O	O	O
de	de	ADP	O	O	O
même	même	ADJ	O	O	O
couleur	couleur	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Excusez	excusez	PROPN	O	O	O
-	-	PUNCT	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
tarabuste	tarabuster	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
...	...	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Sacré	sacré	PROPN	O	O	O
tonnerre	tonnerre	NOUN	O	O	O
de	de	ADP	O	O	O
bon	bon	ADJ	O	O	O
sang	sang	NOUN	O	O	O
de	de	ADP	O	O	O
bonsoir	bonsoir	VERB	O	O	O
!	!	PUNCT	O	O	O

explosa	exploser	ADV	O	O	O
soudain	soudain	ADV	O	O	O
le	le	DET	O	O	O
personnage	personnage	NOUN	O	O	O
étendu	étendre	VERB	O	O	O
sous	sou	ADP	O	O	O
les	le	DET	O	O	O
draps	drap	PRON	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
couvertures	couverture	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
donc	donc	ADV	O	O	O
plus	plus	ADV	O	O	O
moyen	moyen	ADJ	O	O	O
de	de	ADP	O	O	O
dormir	dormir	NOUN	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Quelle	quell	ADJ	O	O	O
heure	heure	NOUN	O	O	O
est	être	AUX	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Midi	midi	NOUN	O	O	O
et	et	CCONJ	O	O	O
demi	demi	NOUN	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Sacré	sacré	PROPN	O	O	O
bonsoir	bonsoir	VERB	O	O	O
de	de	ADP	O	O	O
bon	bon	ADJ	O	O	O
sang	sang	NOUN	O	O	O
de	de	ADP	O	O	O
tonnerre	tonnerre	NOUN	O	O	O
!	!	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
maintenant	maintenant	ADV	O	O	O
que	que	SCONJ	O	O	O
tu	tu	ADP	O	O	O
me	me	PRON	O	O	O
réveilles	réveille	ADJ	O	O	O
?	?	PUNCT	O	O	O

Philibert	philibert	PROPN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
diables	diable	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
t'	te	PRON	O	O	O
avais	avoir	VERB	O	O	O
-	-	PUNCT	O	O	O
je	je	PRON	O	O	O
dit	dire	VERB	O	O	O
hier	hier	ADV	O	O	O
soir	soir	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
m'	me	PRON	O	O	O
aviez	avoir	VERB	O	O	O
recommandé	recommander	VERB	O	O	O
de	de	ADP	O	O	O
vous	vous	PRON	O	O	O
sonner	sonner	VERB	O	O	O
la	le	DET	O	O	O
diane	diane	NOUN	O	O	O
à	à	ADP	O	O	O
midi	midi	NOUN	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
...	...	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
vous	vous	PRON	O	O	O
dormiez	dormir	VERB	O	O	O
si	si	SCONJ	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
tout	tout	ADV	O	O	O
préparé	préparer	VERB	O	O	O
.	.	PUNCT	O	O	O

Votre	votre	DET	O	O	O
toilette	toilette	NOUN	O	O	O
ira	aller	ADV	O	O	O
comme	comme	ADP	O	O	O
sur	sur	ADP	O	O	O
des	un	DET	O	O	O
roulettes	roulette	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mais	mais	CCONJ	O	O	O
où	où	PRON	O	O	O
suis	être	AUX	O	O	O
-	-	PUNCT	O	O	O
je	je	PRON	O	O	O
?	?	VERB	O	O	O

s'	se	PRON	O	O	O
exclama	exclamer	VERB	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
en	en	ADP	O	O	O
promenant	promener	VERB	O	O	O
autour	autour	ADV	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
un	un	DET	O	O	O
regard	regard	NOUN	O	O	O
étonné	étonner	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
voyez	voir	VERB	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
vous	vous	PRON	O	O	O
êtes	être	AUX	O	O	O
pas	pas	ADV	O	O	O
assez	assez	ADV	O	O	O
reposé	reposer	VERB	O	O	O
,	,	PUNCT	O	O	O
articula	articuler	ADV	O	O	O
le	le	DET	O	O	O
domestique	domestique	NOUN	O	O	O
qui	qui	PRON	O	O	O
répondait	répondre	VERB	O	O	O
au	au	ADP	O	O	O
prénom	prénom	NOUN	O	O	O
de	de	ADP	O	O	O
Philibert	philibert	PROPN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
traversée	traversée	NOUN	O	O	O
vous	vous	PRON	O	O	O
a	avoir	AUX	O	O	O
éprouvé	éprouver	VERB	O	O	O
,	,	PUNCT	O	O	O
quoiqu'	quoique	SCONJ	O	O	O
elle	lui	PRON	O	O	O
ait	avoir	AUX	O	O	O
été	être	AUX	O	O	O
courte	court	VERB	O	O	O
...	...	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
êtes	être	VERB	O	O	O
à	à	ADP	O	O	O
Cardiff	cardiff	PROPN	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
Sky	sky	PROPN	O	O	O
-	-	PUNCT	O	O	O
hôtel	hôtel	NOUN	O	O	O
,	,	PUNCT	O	O	O
chambre	chambre	NOUN	O	O	O
26	26	NUM	O	O	O
,	,	PUNCT	O	O	O
deuxième	deuxième	ADJ	O	O	O
étage	étage	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ah	ah	NOUN	O	O	O
!	!	PUNCT	O	O	O

oui	oui	NOUN	O	O	O
!	!	PUNCT	O	O	O

sourit	sourire	VERB	O	O	O
l'	le	DET	O	O	O
interlocuteur	interlocuteur	NOUN	O	O	O
du	de	ADP	O	O	O
valet	valet	NOUN	O	O	O
de	de	ADP	O	O	O
chambre	chambre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
s'	se	PRON	O	O	O
agit	agir	VERB	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
mettre	mettre	VERB	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
trente	trente	NUM	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
.	.	PUNCT	O	O	O

Car	car	NOUN	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
dans	dans	ADP	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
trois	trois	NUM	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
mon	mon	DET	O	O	O
sort	sort	NOUN	O	O	O
se	se	PRON	O	O	O
décide	décider	VERB	O	O	O
