VARIA	varia	PROPN	O	O	O

Leçon	leçon	NOUN	O	O	O
donnée	donner	VERB	O	O	O
par	par	ADP	O	O	O
Mlle	mlle	NOUN	O	O	O
Sophie	sophie	PROPN	O	O	O
Muller	muller	PROPN	O	O	O
,	,	PUNCT	O	O	O
professeur	professeur	NOUN	O	O	O
de	de	ADP	O	O	O
psychiatrie	psychiatrie	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
clinique	clinique	NOUN	O	O	O
de	de	ADP	O	O	O
Hambourg	hambourg	PROPN	O	O	O
en	en	ADP	O	O	O
l'	le	DET	O	O	O
an	an	NOUN	O	O	O
2000	2000	NUM	O	O	O
(	(	PUNCT	O	O	O
1	1	NUM	O	O	O
)	)	PUNCT	O	O	O
.	.	PUNCT	O	O	O

(	(	PUNCT	O	O	O
Traduit	traduire	VERB	O	O	O
du	de	ADP	O	O	O
volapuk	volapuk	NOUN	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
Dr	dr	NOUN	O	O	O
Boeck	boeck	PROPN	O	O	O
.	.	PUNCT	O	O	O

)	)	PUNCT	O	O	O

Mesdames	madame	NOUN	O	O	O
et	et	CCONJ	O	O	O
Messieurs	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
Hier	hier	ADV	O	O	O
est	être	AUX	O	O	O
entré	entrer	VERB	O	O	O
dans	dans	ADP	O	O	O
notre	notre	DET	O	O	O
service	service	NOUN	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
âgé	âgé	ADJ	O	O	O
d'	de	ADP	O	O	O
environ	environ	ADV	O	O	O
22	22	NUM	O	O	O
ans	an	NOUN	O	O	O
paraissant	paraître	VERB	O	O	O
appartenir	appartenir	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
meilleure	meilleur	ADJ	O	O	O
classe	classe	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
proie	proie	NOUN	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
agitation	agitation	NOUN	O	O	O
considérable	considérable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
fait	faire	AUX	O	O	O
remarquer	remarquer	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
nombreux	nombreux	ADJ	O	O	O
ballons	ballon	NOUN	O	O	O
qui	qui	PRON	O	O	O
font	faire	VERB	O	O	O
le	le	DET	O	O	O
service	service	NOUN	O	O	O
entre	entrer	ADP	O	O	O
notre	notre	DET	O	O	O
ville	ville	NOUN	O	O	O
et	et	CCONJ	O	O	O
Würzbourg	würzbourg	PROPN	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
chants	chant	NOUN	O	O	O
et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
tendance	tendance	NOUN	O	O	O
à	à	ADP	O	O	O
lier	lier	VERB	O	O	O
conversation	conversation	NOUN	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
dames	dame	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
rencontrait	rencontrer	VERB	O	O	O
.	.	PUNCT	O	O	O

Peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
après	après	ADP	O	O	O
son	son	DET	O	O	O
arrivée	arrivée	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
hôpital	hôpital	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
tombé	tomber	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
profond	profond	ADJ	O	O	O
sommeil	sommeil	NOUN	O	O	O
;	;	PUNCT	O	O	O

ce	ce	DET	O	O	O
matin	matin	NOUN	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
mis	mettre	VERB	O	O	O
à	à	ADP	O	O	O
réclamer	réclamer	VERB	O	O	O
assez	assez	ADV	O	O	O
confusément	confusément	ADV	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
lui	luire	PRON	O	O	O
donnât	donner	VERB	O	O	O
du	de	DET	O	O	O
poisson	poisson	NOUN	O	O	O
salé	saler	ADJ	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
se	se	PRON	O	O	O
plaignait	plaindre	VERB	O	O	O
de	de	ADP	O	O	O
ressentir	ressentir	VERB	O	O	O
un	un	DET	O	O	O
violent	violent	ADJ	O	O	O
mal	mal	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
et	et	CCONJ	O	O	O
ne	ne	ADV	O	O	O
parvenait	parvenir	VERB	O	O	O
pas	pas	ADV	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
rappeler	rappeler	VERB	O	O	O
comment	comment	ADV	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
arrivé	arriver	VERB	O	O	O
ici	ici	ADV	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
trouvons	trouver	VERB	O	O	O
en	en	ADP	O	O	O
présence	présence	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
ensemble	ensemble	NOUN	O	O	O
de	de	ADP	O	O	O
symptômes	symptôme	NOUN	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
a	avoir	VERB	O	O	O
que	que	ADV	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
rapports	rapport	NOUN	O	O	O
avec	avec	ADP	O	O	O
ceux	celui	PRON	O	O	O
des	de	ADP	O	O	O
psychoses	psychose	NOUN	O	O	O
ordinaires	ordinaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
défaillances	défaillance	NOUN	O	O	O
de	de	ADP	O	O	O
mémoire	mémoire	NOUN	O	O	O
que	que	PRON	O	O	O
présente	présente	VERB	O	O	O
le	le	DET	O	O	O
malade	malade	NOUN	O	O	O
sont	être	AUX	O	O	O
la	le	DET	O	O	O
manifestation	manifestation	NOUN	O	O	O
formelle	formel	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
lésion	lésion	NOUN	O	O	O
corticale	cortical	ADJ	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
atteint	atteindre	VERB	O	O	O
;	;	PUNCT	O	O	O

ce	ce	DET	O	O	O
désir	désir	NOUN	O	O	O
bizarre	bizarre	ADJ	O	O	O
de	de	ADP	O	O	O
manger	manger	VERB	O	O	O
du	de	DET	O	O	O
poisson	poisson	NOUN	O	O	O
salé	saler	ADJ	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
intempérances	intempérance	NOUN	O	O	O
impulsives	impulsif	ADJ	O	O	O
de	de	ADP	O	O	O
langage	langage	NOUN	O	O	O
,	,	PUNCT	O	O	O
peu	peu	ADV	O	O	O
en	en	ADP	O	O	O
rapport	rapport	NOUN	O	O	O
avec	avec	ADP	O	O	O
le	le	DET	O	O	O
milieu	milieu	NOUN	O	O	O
social	social	ADJ	O	O	O
auquel	auquel	PRON	O	O	O
paraît	paraître	VERB	O	O	O
appartenir	appartenir	VERB	O	O	O
le	le	DET	O	O	O
patient	patient	NOUN	O	O	O
,	,	PUNCT	O	O	O
doivent	devoir	VERB	O	O	O
être	être	AUX	O	O	O
attribuées	attribuer	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
irritation	irritation	NOUN	O	O	O
bulbaire	bulbaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
quelque	quelque	DET	O	O	O
cent	cent	NUM	O	O	O
ans	an	NOUN	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
établir	établir	VERB	O	O	O
un	un	DET	O	O	O
diagnostic	diagnostic	NOUN	O	O	O
complet	complet	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
médecin	médecin	NOUN	O	O	O
se	se	PRON	O	O	O
