S'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	VERB	O	O	O
au	au	ADP	O	O	O
monde	monde	NOUN	O	O	O
un	un	DET	O	O	O
lieu	lieu	NOUN	O	O	O
charmant	charmant	ADJ	O	O	O
pour	pour	ADP	O	O	O
prendre	prendre	VERB	O	O	O
les	le	DET	O	O	O
eaux	eau	NOUN	O	O	O
,	,	PUNCT	O	O	O
assurément	assurément	ADV	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
Spa	spa	PROPN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
y	y	PRON	O	O	O
trouve	trouver	VERB	O	O	O
réunis	réunir	ADJ	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
pittoresque	pittoresque	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
nature	nature	NOUN	O	O	O
sauvage	sauvage	ADJ	O	O	O
et	et	CCONJ	O	O	O
tout	tout	ADJ	O	O	O
le	le	DET	O	O	O
confortable	confortable	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
recherche	recherche	NOUN	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
exquise	exquis	ADJ	O	O	O
:	:	PUNCT	O	O	O
on	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
y	y	PRON	O	O	O
être	être	AUX	O	O	O
poëte	poëte	NOUN	O	O	O
le	le	DET	O	O	O
matin	matin	NOUN	O	O	O
et	et	CCONJ	O	O	O
épicurien	épicurien	NOUN	O	O	O
le	le	DET	O	O	O
soir	soir	NOUN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
heures	heure	NOUN	O	O	O
en	en	ADP	O	O	O
chemin	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
séparent	séparer	VERB	O	O	O
seulement	seulement	ADV	O	O	O
Spa	spa	PROPN	O	O	O
de	de	ADP	O	O	O
Paris	paris	PROPN	O	O	O
.	.	PUNCT	O	O	O

Voici	voici	VERB	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
quel	quel	DET	O	O	O
genre	genre	NOUN	O	O	O
de	de	ADP	O	O	O
traitement	traitement	NOUN	O	O	O
hygiénique	hygiénique	ADJ	O	O	O
suivait	suivre	VERB	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
soi	soi	ADV	O	O	O
-	-	NOUN	O	O	O
disant	dire	ADV	O	O	O
malades	malade	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
quinze	quinze	NUM	O	O	O
ans	an	NOUN	O	O	O
à	à	ADP	O	O	O
Spa	spa	PROPN	O	O	O
.	.	PUNCT	O	O	O

Pauvre	pauvre	ADJ	O	O	O
écrivain	écrivain	NOUN	O	O	O
,	,	PUNCT	O	O	O
poursuivi	poursuivre	VERB	O	O	O
,	,	PUNCT	O	O	O
durant	durer	ADP	O	O	O
l'	le	DET	O	O	O
hiver	hiver	NOUN	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
bals	bal	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
spectacles	spectacle	NOUN	O	O	O
