Caressant	caresser	VERB	O	O	O
sa	son	DET	O	O	O
longue	long	ADJ	O	O	O
barbe	barbe	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
non	non	NOUN	O	O	O
-	-	PROPN	O	O	O
Dieu	dieu	PROPN	O	O	O
regardait	regarder	VERB	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
:	:	PUNCT	O	O	O
il	il	PRON	O	O	O
souriait	sourire	VERB	O	O	O
.	.	PUNCT	O	O	O

C	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
en	en	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
an	an	NOUN	O	O	O
3000	3000	NUM	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
hommes	homme	NOUN	O	O	O
étaient	être	AUX	O	O	O
heureux	heureux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
frontière	frontière	NOUN	O	O	O
;	;	PUNCT	O	O	O
partant	partir	VERB	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
guerre	guerre	NOUN	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
service	service	NOUN	O	O	O
militaire	militaire	ADJ	O	O	O
:	:	PUNCT	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
entier	entier	ADJ	O	O	O
ne	ne	ADV	O	O	O
formait	former	VERB	O	O	O
plus	plus	ADV	O	O	O
qu	qu	ADV	O	O	O
'	'	ADV	O	O	O
une	un	DET	O	O	O
vaste	vaste	ADJ	O	O	O
République	république	NOUN	O	O	O
universelle	universel	ADJ	O	O	O
.	.	PUNCT	O	O	O

Plus	plus	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
églises	église	NOUN	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
de	de	ADP	O	O	O
curés	curé	NOUN	O	O	O
;	;	PUNCT	O	O	O
partant	partir	VERB	O	O	O
,	,	PUNCT	O	O	O
