I	i	PRON	O	O	O
ENCORE	encore	VERB	O	O	O
LA	le	DET	O	O	O
FIN	fin	NOUN	O	O	O
DU	de	ADP	O	O	O
MONDE	monde	NOUN	O	O	O
!	!	PUNCT	O	O	O

La	le	DET	O	O	O
science	science	NOUN	O	O	O
est	être	AUX	O	O	O
bonne	bon	ADJ	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
néglige	négliger	VERB	O	O	O
aucune	aucun	DET	O	O	O
occasion	occasion	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
faire	faire	VERB	O	O	O
quelque	quelque	DET	O	O	O
prophétie	prophétie	NOUN	O	O	O
désagréable	désagréable	ADJ	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
`	`	ADP	O	O	O
une	un	DET	O	O	O
alarmiste	alarmiste	NOUN	O	O	O
de	de	ADP	O	O	O
première	premier	ADJ	O	O	O
catégorie	catégorie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pour	pour	ADP	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
pas	pas	ADV	O	O	O
perdre	perdre	VERB	O	O	O
l'	le	DET	O	O	O
habitude	habitude	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
monsieur	monsieur	NOUN	O	O	O
d'	de	ADP	O	O	O
Angleterre	angleterre	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
travaille	travailler	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
astronomie	astronomie	NOUN	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
physique	physique	NOUN	O	O	O
,	,	PUNCT	O	O	O
a	avoir	AUX	O	O	O
jugé	juger	VERB	O	O	O
bon	bon	ADJ	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
prédire	prédire	VERB	O	O	O
la	le	DET	O	O	O
fin	fin	NOUN	O	O	O
du	de	ADP	O	O	O
monde	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
la	le	DET	O	O	O
cinq	cinq	NUM	O	O	O
centième	centième	ADJ	O	O	O
fois	fois	NOUN	O	O	O
que	que	SCONJ	O	O	O
ce	ce	DET	O	O	O
pronostic	pronostic	NOUN	O	O	O
gracieux	gracieux	ADJ	O	O	O
est	être	AUX	O	O	O
lancé	lancer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
circulation	circulation	NOUN	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
mystificateurs	mystificateur	NOUN	O	O	O
variés	varier	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
M.	m.	NOUN	O	O	O
