AU	au	ADP	O	O	O
PUBLIC	public	ADJ	O	O	O
C'	ce	PRON	O	O	O
EST	être	AUX	O	O	O
TOUT	tout	ADV	O	O	O
DIRE	dire	VERB	O	O	O
OUI	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
MONSEIGNEUR	monseigneur	NOUN	O	O	O
Votre	votre	DET	O	O	O
nom	nom	NOUN	O	O	O
seul	seul	ADJ	O	O	O
porte	porte	VERB	O	O	O
avec	avec	ADP	O	O	O
soi	soi	ADJ	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
titres	titre	NOUN	O	O	O
et	et	CCONJ	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
éloges	éloge	NOUN	O	O	O
que	que	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
donner	donner	VERB	O	O	O
aux	à	ADP	O	O	O
personnes	personne	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
illustres	illustre	ADJ	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
siècle	siècle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
pourrait	pouvoir	VERB	O	O	O
faire	faire	AUX	O	O	O
passer	passer	VERB	O	O	O
mon	mon	DET	O	O	O
modeste	modeste	ADJ	O	O	O
livre	livre	NOUN	O	O	O
pour	pour	ADP	O	O	O
bon	bon	ADJ	O	O	O
,	,	PUNCT	O	O	O
quelque	quelque	DET	O	O	O
méchant	mécher	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
puisse	pouvoir	VERB	O	O	O
être	être	AUX	O	O	O
;	;	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ceux	celui	PRON	O	O	O
même	même	ADV	O	O	O
qui	qui	PRON	O	O	O
trouyeraient	trouyeraier	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
pouvais	pouvoir	PRON	O	O	O
mieux	mieux	ADV	O	O	O
faire	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
seraient	être	AUX	O	O	O
contraints	contraindre	VERB	O	O	O
d'	de	ADP	O	O	O
avouer	avouer	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
le	le	PRON	O	O	O
pouvais	pouvoir	PRON	O	O	O
mieux	mieux	ADV	O	O	O
dédier	dédier	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ainsi	ainsi	ADV	O	O	O
voulais	vouloir	VERB	O	O	O
-	-	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
faire	faire	VERB	O	O	O
ma	mon	DET	O	O	O
cour	cour	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
propres	propre	NOUN	O	O	O
termes	terme	NOUN	O	O	O
dont	dont	PRON	O	O	O
Scarron	scarron	PROPN	O	O	O
sut	savoir	VERB	O	O	O
tirer	tirer	VERB	O	O	O
usage	usage	NOUN	O	O	O
pour	pour	ADP	O	O	O
séduire	séduir	ADJ	O	O	O
le	le	DET	O	O	O
coadjuteur	coadjuteur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
instant	instant	NOUN	O	O	O
de	de	ADP	O	O	O
cet	ce	DET	O	O	O
envoi	envoi	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
viens	venir	VERB	O	O	O
de	de	ADP	O	O	O
me	me	PRON	O	O	O
remémorer	remémorer	VERB	O	O	O
une	un	DET	O	O	O
brève	bref	ADJ	O	O	O
histoire	histoire	NOUN	O	O	O
qui	qui	PRON	O	O	O
m'	me	PRON	O	O	O
a	avoir	AUX	O	O	O
singulièrement	singulièremer	VERB	O	O	O
troublé	troubler	VERB	O	O	O
.	.	PUNCT	O	O	O

Souffrez	souffrir	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
la	le	DET	O	O	O
conte	conte	NOUN	O	O	O
,	,	PUNCT	O	O	O
afin	afin	ADV	O	O	O
de	de	ADP	O	O	O
justifier	justifier	VERB	O	O	O
mon	mon	DET	O	O	O
émotion	émotion	NOUN	O	O	O
:	:	PUNCT	O	O	O
SPACE	O	O	O
C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
doux	doux	ADJ	O	O	O
et	et	CCONJ	O	O	O
silencieux	silencieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
l'	le	DET	O	O	O
extérieur	extérieur	NOUN	O	O	O
placide	placide	VERB	O	O	O
des	de	ADP	O	O	O
bons	bon	ADJ	O	O	O
bourgeois	bourgeois	NOUN	O	O	O
des	de	ADP	O	O	O
Flandres	flandre	NOUN	O	O	O
,	,	PUNCT	O	O	O
leur	son	DET	O	O	O
ossature	ossature	NOUN	O	O	O
épaisse	épais	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
vastes	vaste	NOUN	O	O	O
pectoraux	pectoral	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
biceps	biceps	NOUN	O	O	O
noueux	noueux	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
allure	allur	ADJ	O	O	O
lente	lente	NOUN	O	O	O
et	et	CCONJ	O	O	O
déhanchée	déhanchée	NOUN	O	O	O
de	de	ADP	O	O	O
molosse	molosse	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
visage	visage	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
,	,	PUNCT	O	O	O
mafflu	mafflu	ADV	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
mâchoires	mâchoire	NOUN	O	O	O
lourdes	lourd	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
un	un	DET	O	O	O
grand	grand	ADJ	O	O	O
rêve	rêve	NOUN	O	O	O
allumait	allumer	VERB	O	O	O
le	le	DET	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
bleus	bleu	NOUN	O	O	O
