Nous	nous	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
étions	être	AUX	O	O	O
plus	plus	ADV	O	O	O
très	très	ADV	O	O	O
jeunes	jeune	ADJ	O	O	O
,	,	PUNCT	O	O	O
Garwell	garwell	PROPN	O	O	O
,	,	PUNCT	O	O	O
Flint	flint	PROPN	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
orgueil	orgueil	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
vieillesse	vieillesse	NOUN	O	O	O
et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
joie	joie	NOUN	O	O	O
légitime	légitime	ADJ	O	O	O
étaient	être	VERB	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
réunir	réunir	VERB	O	O	O
plusieurs	plusieurs	DET	O	O	O
fois	fois	NOUN	O	O	O
par	par	ADP	O	O	O
semaine	semaine	NOUN	O	O	O
pour	pour	ADP	O	O	O
deviser	deviser	VERB	O	O	O
des	un	DET	O	O	O
choses	chose	NOUN	O	O	O
du	de	ADP	O	O	O
passé	passé	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
adolescence	adolescence	NOUN	O	O	O
où	où	PRON	O	O	O
tout	tout	PRON	O	O	O
semblait	sembler	VERB	O	O	O
merveilleux	merveilleux	ADJ	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
Almanach	almanach	NOUN	B-NOV	O	O
électrique	électrique	ADJ	I-NOV	O	O
suspendu	suspendre	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
studio	studio	NOUN	O	O	O
de	de	ADP	O	O	O
Garwell	garwell	PROPN	O	O	O
annonçait	annoncer	VERB	O	O	O
le	le	DET	O	O	O
7	7	NUM	O	O	O
novembre	novembre	NOUN	O	O	O
2950	2950	NUM	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
rajeunissait	rajeunir	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
Garwell	garwell	PROPN	O	O	O
était	être	AUX	O	O	O
né	naître	VERB	O	O	O
en	en	ADP	O	O	O
2895	2895	NUM	O	O	O
,	,	PUNCT	O	O	O
Flint	flint	PROPN	O	O	O
en	en	ADP	O	O	O
2897	2897	NUM	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
en	en	ADP	O	O	O
2899	2899	NUM	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
suivions	suivre	VERB	O	O	O
de	de	ADP	O	O	O
près	près	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	VERB	O	O	O
pourquoi	pourquoi	ADV	O	O	O
nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
aimions	aimer	VERB	O	O	O
comme	comme	ADP	O	O	O
de	de	DET	O	O	O
vrais	vrai	ADJ	O	O	O
camarades	camarade	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	NOUN	O	O	O
,	,	PUNCT	O	O	O
donc	donc	ADV	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
peu	peu	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
amertume	amertume	NOUN	O	O	O
se	se	PRON	O	O	O
mêlait	mêler	VERB	O	O	O
à	à	ADP	O	O	O
nos	notre	DET	O	O	O
discussions	discussion	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
progrès	progrès	NOUN	O	O	O
incessants	incessant	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
civilisation	civilisation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Flint	flint	PROPN	O	O	O
soutenait	soutenir	VERB	O	O	O
que	que	SCONJ	O	O	O
