Je	O
n'avais	O
jamais	O
vu	O
son	O
écriture	O
.	O

Et	O
cependant	O
quand	O
sa	O
lettre	O
me	O
fut	O
remise	O
,	O
je	O
n'hésitai	O
pas	O
un	O
instant	O
.	O

Cette	O
lettre	O
venait	O
d'elle	O
,	O
d'elle	O
que	O
je	O
n'avais	O
pas	O
rencontrée	O
depuis	O
trois	O
longues	O
années	O
,	O
depuis	O
qu'ignorante	O
de	O
l'amour	O
profond	O
que	O
je	O
lui	O
avais	O
voué	O
,	O
elle	O
était	O
devenue	O
la	O
femme	O
de	O
Frédéric	B-PER
Wertheim	I-PER
,	O
du	O
savant	O
dont	O
les	O
Académies	O
célébraient	O
les	O
travaux	O
et	O
que	O
j'admirais	O
trop	O
moi	O
-	O
même	O
pour	O
oser	O
l'envier	O
.	O

Je	O
regardais	O
cette	O
lettre	O
sans	O
l'ouvrir	O
,	O
et	O
,	O
je	O
ne	O
sais	O
pourquoi	O
,	O
une	O
'inexprimable	O
angoisse	O
m'allanguissait	O
.	O

Étrange	O
pensée	O
,	O
le	O
papier	O
me	O
semblait	O
pâle	O
,	O
et	O
les	O
lettres	O
qui	O
y	O
étaient	O
tracées	O
,	O
minces	O
et	O
noires	O
,	O
avaient	O
je	O
ne	O
sais	O
quelle	O
maigreur	O
maladive	O
et	O
douloureuse	O
.	O

J'avais	O
été	O
le	O
camarade	O
d'enfance	O
de	O
Paula	B-PER
;	O

je	O
l'avais	O
connue	O
rieuse	O
,	O
un	O
peu	O
folle	O
,	O
avec	O
ces	O
éclairs	O
d'enthousiasme	O
,	O
l'irradiation	O
des	O
coeurs	O
naïfs	O
.	O

Oh	O
!	O
alors	O
elle	O
ne	O
devait	O
pas	O
écrire	O
ainsi	O
!	O

Comme	O
ses	O
cheveux	O
capricieusement	O
bouclés	O
,	O
les	O
traits	O
,	O
dessinés	O
par	O
sa	O
main	O
d'enfant	O
,	O
devaient	O
avoir	O
des	O
coquetteries	O
joyeuses	O
,	O
des	O
enroulements	O
égayés	O
;	O

mais	O
sur	O
cette	O
enveloppe	O
,	O
le	O
jet	O
de	O
la	O
plume	O
avait	O
la	O
brusquerie	O
d'un	O
appel	O
,	O
et	O
des	O
caractères	O
de	O
mon	O
nom	O
jaillissait	O
comme	O
une	O
clameur	O
.	O

Fiévreux	O
,	O
je	O
brisai	O
le	O
cachet	O
.	O

Un	O
seul	O
mot	O
:	O
«	O
Venez	O
!	O
»	O

Pour	O
qu'elle	O
m'adressât	O
cette	O
prière	O
,	O
qui	O
était	O
un	O
ordre	O
,	O
elle	O
qui	O
ne	O
se	O
savait	O
pas	O
des	O
droits	O
sur	O
moi	O
,	O
—	O
ces	O
droits	O
que	O
je	O
lui	O
avais	O
réservés	O
à	O
jamais	O
dans	O
le	O
mystère	O
de	O
ma	O
conscience	O
—	O
ne	O
fallait	O
-	O
il	O
pas	O
qu'une	O
sensation	O
quasi	O
-	O
divinatoire	O
lui	O
eût	O
révélé	O
le	O
secret	O
de	O
son	O
pouvoir	O
?	O

Je	O
n'hésitai	O
pas	O
une	O
minute	O
.	O

Paula	B-PER
demeurait	O
aveć	O
son	O
mari	O
dans	O
une	O
grande	O
propriété	O
,	O
à	O
six	O
lieues	O
environ	O
de	O
la	O
ville	O
que	O
j'habitais	O
.	O

Jamais	O
plus	O
je	O
ne	O
m'étais	O
dirigé	O
de	O
ce	O
côté	O
,	O
craignant	O
de	O
flétrir	O
mon	O
rêve	O
—	O
si	O
respecté	O
—	O
à	O
quelque	O
réalité	O
absurde	O
et	O
décourageante	O
.	O

Jamais	O
plus	O
je	O
n'avais	O
prononcé	O
son	O
nom	O
,	O
pour	O
ne	O
pas	O
troubler	O
l'écho	O
si	O
doux	O
qui	O
m'était	O
resté	O
,	O
vibrant	O
et	O
cristallin	O
,	O
de	O
l'adieu	O
dans	O
lequel	O
,	O
amoureusement	O
,	O
j'en	O
avais	O
fait	O
résonner	O
une	O
dernière	O
fois	O
et	O
pour	O
moi	O
seul	O
les	O
deux	O
notes	O
exquises	O
.	O

On	O
était	O
au	O
premier	O
mois	O
de	O
l'automne	O
.	O

En	O
cette	O
période	O
douteuse	O
où	O
de	O
la	O
tombe	O
d'hiver	O
on	O
sent	O
déjà	O
les	O
bouffées	O
sépulcrales	O
.	O

Cependant	O
,	O
il	O
est	O

vrai	O
que	O
la	O
morosité	O
lourde	O
qui	O
assombrissait	O
mon	O
âme	O
endeuillait	O
encore	O
davantage	O
la	O
nature	O
.	O

Et	O
il	O
me	O
semblait	O
que	O
pour	O
marcher	O
en	O
avant	O
,	O
j'eusse	O
à	O
me	O
débattre	O
à	O
travers	O
l'enlaçant	O
réseau	O
d'une	O
immense	O
et	O
impénétrable	O
toile	O
d'araignée	O
.	O

Combien	O
je	O
mis	O
de	O
temps	O
à	O
franchir	O
cet	O
espace	O
,	O
il	O
me	O
serait	O
impossible	O
de	O
le	O
dire	O
.	O

Le	O
château	O
qu'habitait	O
Paula	B-PER
était	O
situé	O
à	O
l'extrémité	O
d'une	O
longue	O
,	O
longue	O
allée	O
de	O
châtaigniers	O
,	O
dont	O
les	O
branches	O
s'entrecroisaient	O
et	O
dont	O
la	O
rectitude	O
,	O
se	O
réLré	O
-	O
cissant	O
de	O
plus	O
en	O
plus	O
par	O
la	O
perspective	O
,	O
éveillait	O
l'idée	O
d'un	O
entonnoir	O
.	O

Au	O
moment	O
où	O
je	O
m	O
'	O
y	O
lançai	O
,	O
il	O
me	O
sembla	O
—	O
hallucination	O
rapide	O
superposée	O
à	O
mes	O
soucis	O
—	O
qu'au	O
bout	O
,	O
dans	O
le	O
cercle	O
étroit	O
qui	O
ressemblait	O
à	O
l'antre	O
d'une	O
mygale	O
,	O
m'attendait	O
une	O
chose	O
en	O
forme	O
de	O
masque	O
lugubrement	O
rieur	O
,	O
faite	O
de	O
brouillard	O
,	O
qui	O
m'attirait	O
et	O
me	O
menaçait	O
.	O

Et	O
l'impression	O
sinistre	O
de	O
ce	O
mirage	O
fut	O
si	O
puissante	O
,	O
que	O
je	O
me	O
rejetai	O
en	O
arrière	O
,	O
raidissant	O
les	O
rênes	O
,	O
tandis	O
que	O
,	O
penché	O
au	O
cou	O
de	O
mon	O
cheval	O
interdit	O
,	O
je	O
plongeais	O
mes	O
regards	O
effarés	O
dans	O
cette	O
profondeur	O
.	O

Puis	O
,	O
avec	O
un	O
cri	O
,	O
j'enfonçai	O
mes	O
éperons	O
aux	O
flancs	O
de	O
la	O
bête	O
,	O
la	O
lançant	O
dans	O
un	O
furieux	O
galop	O
de	O
charge	O
contre	O
l'inconnu	O
.	O

Je	O
faillis	O
me	O
briser	O
contre	O
la	O
grille	O
,	O
dont	O
les	O
torsions	O
bizarres	O
,	O
chef	O
-	O
d'oeuvre	O
de	O
quelque	O
artiste	O
inconnu	O
,	O
me	O
firent	O
comprendre	O
l'illusion	O
entrevue	O
,	O
et	O
mieux	O
encore	O
,	O
elle	O
s'expliqua	O
,	O
quand	O
devant	O
cette	O
mâchoire	O
de	O
fer	O
et	O
de	O
bronze	O
,	O
aux	O
volutes	O
dardées	O
en	O
pointes	O
aiguës	O
,	O
je	O
vis	O
debout	O
la	O
forme	O
blanche	O
et	O
fine	O
de	O
Paula	B-PER
,	O
qui	O
m'espérait	O
,	O
tenant	O
dans	O
ses	O
bras	O
un	O
enfant	O
rose	O
.	O

Vous	O
dire	O
ce	O
qu'elle	O
était	O
,	O
je	O
ne	O
le	O
pourrais	O
pas	O
.	O

La	O
beauté	O
de	O
la	O
femme	O
n'est	O
que	O
la	O
résultante	O
de	O
l'émotion	O
de	O
qui	O
la	O
regarde	O
.	O

Et	O
moi	O
,	O
alors	O
que	O
mes	O
yeux	O
se	O
posaient	O
sur	O
Paula	B-PER
,	O
je	O
sentais	O
dans	O
tout	O
mon	O
être	O
un	O
élan	O
d'admiration	O
et	O
d'amour	O
.	O

Était	O
-	O
ce	O
pour	O
ses	O
cheveux	O
,	O
noirs	O
comme	O
le	O
agatès	O
de	O
Lycie	B-LOC
,	O
que	O
séparait	O
en	O
deux	O
ailes	O
une	O
ligne	O
blanche	O
tracée	O
par	O
une	O
griffe	O
d'oiseau	O
,	O
était	O
-	O
ce	O
pour	O
son	O
front	O
un	O
peu	O
haut	O
,	O
bombé	O
,	O
où	O
s'éteignaient	O
les	O
rayons	O
gris	O
de	O
ses	O
yeux	O
mourants	O
,	O
était	O
-	O
ce	O
pour	O
cette	O
bouche	O
,	O
dont	O
les	O
lèvres	O
,	O
scules	O
empourprées	O
,	O
mettaient	O
une	O
lumière	O
rouge	O
dans	O
ce	O
visage	O
blanc	O
!	O

Que	O
sais	O
-	O
je	O
?	O

Je	O
ne	O
dis	O
rien	O
,	O
je	O
m'inclinai	O
,	O
et	O
,	O
frémissant	O
,	O
baisai	O
le	O
pan	O
de	O
sa	O
robe	O
.	O

Elle	O
,	O
sans	O
répondre	O
à	O
ce	O
silence	O
dont	O
elle	O
comprenait	O
sans	O
doute	O
l'adoration	O
,	O
m'adressa	O
un	O
signe	O
.	O

Je	O
la	O
suivis	O
,	O
à	O
trayers	O
l'allée	O
dont	O
le	O
caillou	O
blanc	O
craquait	O
sous	O
mes	O
pieds	O
et	O
se	O
taisait	O
sous	O
sa	O
marche	O
éthé	O
-	O
réenne	O
.	O

Arrivée	O
au	O
perron	O
,	O
elle	O
se	O
pencha	O
un	O
instant	O
,	O
prêtant	O
l'oreille	O
.	O

Sans	O
doute	O
elle	O
n'entendit	O
rien	O
,	O
car	O
,	O
délibérément	O
,	O
elle	O
poussa	O
la	O
porte	O
d'ébène	O
qui	O
glissa	O
sur	O
un	O
tapis	O
épais	O
.	O

Et	O
un	O
instant	O
après	O
,	O
nous	O
étions	O
dans	O
un	O
petit	O
salon	O
,	O
éclairé	O
par	O
des	O
vitraux	O
qui	O
mettaient	O
à	O
nos	O
vêtements	O
des	O
lueurs	O
d'escarboucle	O
et	O
d'émeraude	O
.	O

—	O
Et	O
elle	O
me	O
dit	O
:	O

—	O
Écoutez	O
-	O
moi	O
!	O

C'était	O
les	O
premiers	O
mots	O
qu'elle	O
prononçât	O
;	O

et	O
sa	O
voix	O
sombrée	O
,	O
indolemment	O
triste	O
,	O
me	O
frappa	O
comme	O
si	O
elle	O
jaillissait	O
de	O
quelque	O
profondeur	O
immesurée	O
.	O

Alors	O
que	O
je	O
touchais	O
presque	O
sa	O
main	O
,	O
elle	O
me	O
parlait	O
comme	O
de	O
loin	O
.	O

Et	O
sans	O
doute	O
mes	O
yeux	O
exprimaient	O
ma	O
stupeur	O
attristée	O
,	O
car	O
elle	O
reprit	O
hâtivement	O
:	O

—	O
Je	O
vous	O
ai	O
appelé	O
.	O

Vous	O
êtes	O
l'ami	O
de	O
ma	O
jeunesse	O
.	O

Peut	O
-	O
être	O
plus	O
.	O

Il	O
est	O
entre	O
nos	O
âmes	O
un	O
lien	O
détendu	O
,	O
mais	O
non	O
brisé	O
.	O

Cela	O
est	O
vrai	O
,	O
dites	O
?	O

D'un	O
battement	O
des	O
paupières	O
,	O
je	O
lui	O
répondis	O
.	O

—	O
Il	O
y	O
a	O
trois	O
ans	O
;	O

dit	O
-	O
elle	O
sans	O
s'arrêter	O
aux	O
préambules	O
qui	O
sont	O
les	O
lâchetés	O
de	O
l'aveu	O
,	O
il	O
y	O
a	O
trois	O
ans	O
que	O
je	O
suis	O
devenue	O
la	O
femme	O
de	O
Frédéric	B-PER
.	O

Dans	O
mes	O
pensées	O
d'enfant	O
,	O
cet	O
homme	O
,	O
qu'on	O
appelait	O
déjà	O
un	B-PER
Maître	I-PER
,	O
était	O
de	O
ceux	O
auxquels	O
nul	O
ne	O
peut	O
résister	O
.	O

Il	O
s'empara	O
de	O
moi	O
par	O
un	O
mot	O
.	O

Son	O
regard	O
me	O
conquit	O
et	O
je	O
me	O
sentis	O
saisie	O
par	O
sa	O
volonté	O
.	O

—	O
Ma	O
faiblesse	O
était	O
fière	O
de	O
s'appuyer	O
à	O
cette	O
force	O
:	O
je	O
rêvais	O
des	O
soumissions	O
orgueilleuses	O
à	O
cette	O
énergie	O
,	O
qui	O
dominait	O
tout	O
.	O

Je	O
parle	O
de	O
tout	O
cela	O
,	O
parce	O
que	O
je	O
sais	O
—	O
je	O
sais	O
,	O
entendez	O
-	O
vous	O
—	O
que	O
vous	O
m'avez	O
aimée	O
,	O
que	O
vous	O
m'aimez	O
encore	O
,	O
que	O
vous	O
m'aimerez	O
toujours	O
,	O
comme	O
moi	O
-	O
même	O
je	O
vous	O
aime	O
et	O
vous	O
aimerai	O
...	O

—	O
Paula	B-PER
!	O

—	O
Ne	O
vous	O
méprenez	O
pas	O
au	O
sens	O
de	O
mes	O
paroles	O
.	O

Aucune	O
pensée	O
coupable	O
ne	O
peut	O
ni	O
ne	O
doit	O
nous	O
effleurer	O
.	O

Nous	O
sommes	O
unis	O
l'un	O
à	O
l'autre	O
par	O
la	O
débilité	O
même	O
de	O
nos	O
volontés	O
.	O

Nous	O
sommes	O
faits	O
pour	O
marcher	O
côte	O
à	O
côte	O
,	O
en	O
nous	O
donnant	O
mutuel	O
appui	O
.	O

De	O
nous	O
deux	O
,	O
nul	O
ne	O
peut	O
avoir	O
ascendant	O
sur	O
l'autre	O
.	O

C'est	O
pourquoi	O
aujourd'hui	O
je	O
vous	O
ai	O
appelé	O
comme	O
la	O
moitié	O
de	O
moi	O
-	O
même	O
,	O
parce	O
que	O
ma	O
défaillance	O
a	O
besoin	O
d'un	O
soutien	O
,	O
pour	O
reconquérir	O
son	O
équilibre	O
...	O

—	O
Mais	O
que	O
se	O
passe	O
-	O
t	O
-	O
il	O
donc	O
?	O

Frédéric	B-PER
?	O

...	O

—	O
Frédéric	B-PER
est	O
bon	O
,	O
Frédéric	B-PER
m'aime	O
,	O
Frédéric	B-PER
est	O
le	O
premier	O
entre	O
tous	O
,	O
l'époux	O
et	O
le	O
père	O
!	O

—	O
Alors	O
,	O
fis	O
-	O
je	O
un	O
peu	O
dépité	O
,	O
je	O
ne	O
comprends	O
pas	O
...	O

Elle	O
me	O
reprocha	O
d'un	O
geste	O
cette	O
irritation	O
injuste	O
,	O
et	O
sa	O
voix	O
qui	O
tintait	O
comme	O
une	O
cloche	O
de	O
village	O
entendue	O
à	O
l'horizon	O
:	O

—	O
Ne	O
m'interrompez	O
pas	O
,	O
je	O
vous	O
en	O
prie	O
.	O

Un	O
mot	O
vous	O
expliquera	O
tout	O
.	O

J'ai	O
peur	O
...	O
peur	O
de	O
tout	O
,	O
peur	O
de	O
lui	O
surtout	O
!	O

...	O
Pourquoi	O
?	O

Ah	O
!	O

si	O
je	O
pouvais	O
vous	O
le	O
dire	O
,	O
si	O
je	O
devinais	O
moi	O
-	O
même	O
...	O

mais	O
justement	O
cette	O
épouvante	O
qui	O
m'envahit	O
chaque	O
jour	O
,	O
chaque	O
nuit	O
davantage	O
,	O
n'est	O
poignante	O
que	O
parce	O
qu'elle	O
est	O
inexplic	O
cable	O
.	O

Je	O
me	O
mis	O
à	O
rire	O
.	O

—	O
Terreur	O
!	O
épouvante	O
!	O

...	O
des	O
mots	O
.	O

—	O
Les	O
mots	O
qui	O
résonnent	O
dans	O
notre	O
cerveau	O
,	O
sans	O
que	O
notre	O
raison	O
en	O
saisisse	O
le	O
sens	O
,	O
ont	O
des	O
échos	O
funèbres	O
.	O

Pourquoi	O
souriez	O
-	O
vous	O
?	O

Ne	O
savez	O
-	O
vous	O
pas	O
que	O
le	O
mystère	O
est	O
plus	O
fort	O
que	O
la	O
raison	O
,	O
et	O
qu'il	O
sort	O
de	O
l'inconnu	O
des	O
angoisses	O
fatales	O
.	O

Malgré	O
moi	O
,	O
et	O
bien	O
que	O
je	O
voulusse	O
,	O
dans	O
ma	O
vanité	O
,	O
garder	O
l'apparence	O
du	O
scepticisme	O
,	O
je	O
me	O
sentais	O
misérablement	O
anxieux	O
.	O

Et	O
baissant	O
la	O
voix	O
,	O
je	O
l'interrogeai	O
plus	O
doucement	O
,	O
inquiet	O
des	O
mots	O
qui	O
allaient	O
donner	O
corps	O
à	O
cette	O
peur	O
ambiante	O
...	O

Voici	O
ce	O
qu'elle	O
me	O
raconta	O
:	O

Depuis	O
six	O
mois	O
environ	O
,	O
c'est	O
-	O
à	O
-	O
dire	O
depuis	O
la	O
naissance	O
de	O
son	O
enfant	O
,	O
Frédéric	B-PER
qui	O
jusque	O
-	O
là	O
avait	O
porté	O
haut	O
la	O
tête	O
,	O
comme	O
un	O
lutteur	O
qui	O
pressent	O
la	O
victoire	O
,	O
s'était	O
tout	O
à	O
coup	O
assombri	O
.	O

De	O
quel	O
problème	O
poursuivait	O
-	O
il	O
la	O
solution	O
?	O

Quel	O
combat	O
avait	O
-	O
il	O
