EN	O
ce	O
temps	O
-	O
là	O
,	O
les	O
femmes	O
étaient	O
heureuses	O
(	O
qu'elles	O
disaient	O
!	O
)	O
.	O
Elles	O
volaient	O
,	O
elles	O
jugeaient	O
,	O
elles	O
portaient	O
des	O
sacs	O
de	O
120	O
kilos	O
,	O
elles	O
siégeaient	O
à	O
la	B-ORG
Chambre	I-ORG
et	O
au	B-ORG
Sénat	I-ORG
,	O
elles	O
conduisaient	O
des	O
trains	O
express	O
,	O
elles	O
étaient	O
de	O
l'Académie	B-ORG
des	I-ORG
Inscriptions	I-ORG
et	I-ORG
Belles	I-ORG
-	I-ORG
Lettres	I-ORG
,	O
elles	O
passaient	O
à	O
tabac	O
,	O
elles	O
allaient	O
à	O
la	B-LOC
Bourse	I-LOC
,	O
elles	O
montaient	O
en	O
steeple	O
et	O
en	O
plat	O
,	O
elles	O
chiquaient	O
,	O
elles	O
écrivaient	O
des	O
ouvrages	O
d'économie	O
politique	O
,	O
elles	O
tiraient	O
le	O
canon	O
et	O
,	O
depuis	O
longtemps	O
,	O
elles	O
avaient	O
renoncé	O
aux	O
jupes	O
de	O
maman	O
pour	O
adopter	O
le	O
pantalon	O
de	O
papa	O
,	O
symbole	O
et	O
palladium	O
de	O
l'affranchissement	O
du	O
sexe	O
soumis	O
pendant	O
tant	O
de	O
siècles	O
à	O
la	O
tyrannie	O
de	O
l'homme	O
!	O
Les	O
femmes	O
avaient	O
pris	O
,	O
une	O
à	O
une	O
,	O
les	O
forteresses	O
où	O
résistait	O
la	O
féodalité	O
masculine	O
.	O
Elles	O
se	O
rappelaient	O
avec	O
orgueil	O
les	O
plus	O
belles	O
victoires	O
de	O
cette	O
longue	O
guerre	O
:	O
En	O
1927	O
,	O
vingt	O
-	O
huit	O
femmes	O
étaient	O
entrées	O
à	O
la	B-ORG
Chambre	I-ORG
.	O
Depuis	O
,	O
elles	O
en	O
avaient	O
presque	O
entièrement	O
chassé	O
l'engeance	O
moustachue	O
.	O
En	O
1933	O
,	O
le	O
Tribunal	O
correctionnel	O
(	O
présidente	O
,	O
la	O
citoyenne	O
Césarine	B-PER
Bourru	I-PER
)	O
avait	O
condamné	O
à	O
huit	O
jours	O
de	O
prison	O
,	O
sans	O
sursis	O
,	O
un	O
vieux	O
monsieur	O
,	O
le	B-PER
marquis	I-PER
Séraphin	I-PER
des	I-PER
Angelures	I-PER
,	O
qui	O
,	O
dans	O
un	O
aérobus	O
,	O
s'était	O
permis	O
d'offrir	O
sa	O
place	O
à	O
une	O
citoyenne	O
du	B-ORG
