—	—	PUNCT	O	O	O
Nos	notre	DET	O	O	O
sens	sens	NOUN	O	O	O
sont	être	AUX	O	O	O
des	un	DET	O	O	O
valets	valet	NOUN	O	O	O
donnés	donner	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
comme	comme	ADP	O	O	O
ces	ce	DET	O	O	O
domestiques	domestique	NOUN	O	O	O
de	de	ADP	O	O	O
confiance	confiance	NOUN	O	O	O
installés	installer	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
intimité	intimité	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
gendre	gendre	NOUN	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
bellemère	bellemère	NOUN	O	O	O
soucieuse	soucieux	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
assurer	assurer	VERB	O	O	O
le	le	DET	O	O	O
servage	servage	NOUN	O	O	O
du	de	ADP	O	O	O
pauvre	pauvre	ADJ	O	O	O
homme	homme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Traîtres	traître	NOUN	O	O	O
et	et	CCONJ	O	O	O
fourbes	fourbe	NOUN	O	O	O
autant	autant	ADV	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
scapins	scapin	NOUN	O	O	O
gagés	gager	VERB	O	O	O
,	,	PUNCT	O	O	O
nos	notre	DET	O	O	O
serviteurs	serviteur	NOUN	O	O	O
intimes	intime	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
cinq	cinq	NUM	O	O	O
sens	sens	NOUN	O	O	O
,	,	PUNCT	O	O	O
sont	être	AUX	O	O	O
en	en	ADP	O	O	O
outre	outre	ADP	O	O	O
garantis	garantir	VERB	O	O	O
contre	contre	ADP	O	O	O
toute	tout	DET	O	O	O
pensée	pensée	NOUN	O	O	O
de	de	ADP	O	O	O
révolte	révolte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
part	part	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
maîtres	maître	NOUN	O	O	O
;	;	PUNCT	O	O	O
aucun	aucun	DET	O	O	O
industriel	industriel	NOUN	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
ayant	avoir	AUX	O	O	O
encore	encore	ADV	O	O	O
ouvert	ouvrir	VERB	O	O	O
un	un	DET	O	O	O
bureau	bureau	NOUN	O	O	O
de	de	ADP	O	O	O
remplacement	remplacement	NOUN	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
nez	nez	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
oreilles	oreille	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
les	le	DET	O	O	O
langues	langue	NOUN	O	O	O
,	,	PUNCT	O	O	O
pris	prendre	VERB	O	O	O
en	en	ADP	O	O	O
flagrant	flagrant	ADJ	O	O	O
délit	délit	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
abus	abus	NOUN	O	O	O
de	de	ADP	O	O	O
confiance	confiance	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
—	—	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Et	et	CCONJ	O	O	O
voilà	voilà	VERB	O	O	O
comment	comment	ADV	O	O	O
,	,	PUNCT	O	O	O
malgré	malgré	ADP	O	O	O
le	le	DET	O	O	O
doute	doute	NOUN	O	O	O
timide	timide	ADJ	O	O	O
exprimé	exprimer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
confidents	confident	NOUN	O	O	O
de	de	ADP	O	O	O
tragédie	tragédie	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
vers	vers	NOUN	O	O	O
classique	classique	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
enragés	enragé	ADJ	O	O	O
sceptiques	sceptique	ADJ	O	O	O
se	se	PRON	O	O	O
sont	être	AUX	O	O	O
toujours	toujours	ADV	O	O	O
,	,	PUNCT	O	O	O
depuis	depuis	ADP	O	O	O
le	le	DET	O	O	O
siècle	siècle	NOUN	O	O	O
de	de	ADP	O	O	O
saint	saint	NOUN	O	O	O
Thomas	thomas	PROPN	O	O	O
,	,	PUNCT	O	O	O
contentés	contenter	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
J	j	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
touché	toucher	VERB	O	O	O
du	de	ADP	O	O	O
doigt	doigt	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
équivalent	équivalent	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
«	«	PUNCT	O	O	O
J	j	PRON	O	O	O
'	'	PUNCT	O	O	O
