I	i	NOUN	O	O	O
Le	le	DET	O	O	O
24	24	NUM	O	O	O
mai	mai	NOUN	O	O	O
1863	1863	NUM	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
dimanche	dimanche	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
,	,	PUNCT	O	O	O
revint	revenir	VERB	O	O	O
précipitamment	précipitamment	ADV	O	O	O
vers	vers	ADP	O	O	O
sa	son	DET	O	O	O
petite	petit	ADJ	O	O	O
maison	maison	NOUN	O	O	O
située	situer	VERB	O	O	O
au	au	ADP	O	O	O
numéro	numéro	NOUN	O	O	O
19	19	NUM	O	O	O
de	de	ADP	O	O	O
Königstrasse	königstrasse	PROPN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
une	un	PRON	O	O	O
des	de	ADP	O	O	O
plus	plus	ADV	O	O	O
anciennes	ancien	ADJ	O	O	O
rues	rue	NOUN	O	O	O
du	de	ADP	O	O	O
vieux	vieux	ADJ	O	O	O
quartier	quartier	NOUN	O	O	O
de	de	ADP	O	O	O
Hambourg	hambourg	PROPN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
Marthe	marthe	PROPN	O	O	O
dut	devoir	ADV	O	O	O
se	se	PRON	O	O	O
croire	croire	VERB	O	O	O
fort	fort	ADV	O	O	O
en	en	ADP	O	O	O
retard	retard	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
le	le	DET	O	O	O
dîner	dîner	NOUN	O	O	O
commençait	commencer	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
à	à	ADP	O	O	O
chanter	chanter	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
fourneau	fourneau	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cuisine	cuisine	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PROPN	O	O	O
Bon	bon	ADJ	O	O	O
,	,	PUNCT	O	O	O
me	m	ADJ	O	O	O
dis	dire	AUX	O	O	O
-	-	PUNCT	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
a	avoir	VERB	O	O	O
faim	faim	NOUN	O	O	O
,	,	PUNCT	O	O	O
mon	mon	DET	O	O	O
oncle	oncle	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
impatient	impatier	VERB	O	O	O
des	de	ADP	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
va	aller	VERB	O	O	O
pousser	pousser	VERB	O	O	O
des	un	DET	O	O	O
cris	cri	NOUN	O	O	O
de	de	ADP	O	O	O
détresse	détresse	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Déjà	déjà	ADV	O	O	O
M.	m.	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
Marthe	marthe	PROPN	O	O	O
stupéfaite	stupéfait	ADJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
entrebâillant	entrebâiller	VERB	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
à	à	ADP	O	O	O
manger	manger	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
Marthe	marthe	PROPN	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
le	le	DET	O	O	O
dîner	dîner	NOUN	O	O	O
a	avoir	VERB	O	O	O
le	le	DET	O	O	O
droit	droit	NOUN	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
point	poindre	VERB	O	O	O
être	être	AUX	O	O	O
cuit	cuire	VERB	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
deux	deux	NUM	O	O	O
heures	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
demie	demie	NOUN	O	O	O
vient	venir	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
de	de	ADP	O	O	O
sonner	sonner	VERB	O	O	O
à	à	ADP	O	O	O
Saint	saint	PROPN	O	O	O
-	-	PUNCT	O	O	O
Michel	michel	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Alors	alors	ADV	O	O	O
pourquoi	pourquoi	ADV	O	O	O
M.	m.	NOUN	O	O	O
Lidenbrock	lidenbrock	PROPN	O	O	O
rentre	rentr	ADJ	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
il	il	PRON	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
le	le	PRON	O	O	O
dira	dire	VERB	O	O	O
vraisemblablement	vraisemblablement	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Le	le	DET	O	O	O
voilà	voilà	NOUN	O	O	O
!	!	PUNCT	O	O	O

je	je	PRON	O	O	O
me	me	PRON	O	O	O
sauve	sauver	VERB	O	O	O
,	,	PUNCT	O	O	O
monsieur	monsieur	NOUN	O	O	O
Axel	axel	ADJ	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
lui	luire	PRON	O	O	O
ferez	faire	VERB	O	O	O
entendre	entendre	VERB	O	O	O
raison	raison	NOUN	O	O	O
.	.	PUNCT	O	O	O

»	»	NOUN	O	O	O
Et	et	CCONJ	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
Marthe	marthe	PROPN	O	O	O
regagna	regagner	ADP	O	O	O
son	son	DET	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
culinaire	culinaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
restai	rester	VERB	O	O	O
seul	seul	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
de	de	ADP	O	O	O
faire	faire	AUX	O	O	O
entendre	entendre	VERB	O	O	O
raison	raison	NOUN	O	O	O
au	au	ADP	O	O	O
plus	plus	ADV	O	O	O
irascible	irascible	ADJ	O	O	O
des	de	ADP	O	O	O
professeurs	professeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
mon	mon	DET	O	O	O
caractère	caractère	NOUN	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
indécis	indécis	ADV	O	O	O
ne	ne	ADV	O	O	O
me	me	PRON	O	O	O
permettait	permettre	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
préparais	préparer	VERB	O	O	O
à	à	ADP	O	O	O
regagner	regagner	VERB	O	O	O
prudemment	prudemment	ADV	O	O	O
ma	mon	DET	O	O	O
petite	petit	ADJ	O	O	O
chambre	chambre	NOUN	O	O	O
du	de	ADP	O	O	O
haut	haut	NOUN	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
rue	rue	NOUN	O	O	O
cria	crier	VERB	O	O	O
sur	sur	ADP	O	O	O
ses	son	DET	O	O	O
gonds	gond	NOUN	O	O	O
;	;	PUNCT	O	O	O
de	de	ADP	O	O	O
grands	grand	ADJ	O	O	O
pieds	pied	NOUN	O	O	O
firent	faire	ADV	O	O	O
craquer	craquer	VERB	O	O	O
l'	le	DET	O	O	O
escalier	escalier	NOUN	O	O	O
de	de	ADP	O	O	O
bois	bois	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
maître	maître	NOUN	O	O	O
