PREMIÈRE	premier	ADJ	O	O	O
PARTIE	partie	NOUN	O	O	O
LES	le	DET	O	O	O
CANTONNIERS	cantonnier	NOUN	O	O	O
DE	de	ADP	O	O	O
LA	le	DET	O	O	O
MER	mer	NOUN	O	O	O

–	–	PUNCT	O	O	O
–	–	PUNCT	O	O	O
–	–	PUNCT	O	O	O
–	–	PUNCT	O	O	O
–	–	PROPN	O	O	O
–	–	PROPN	O	O	O
–	–	PROPN	O	O	O
–	–	PROPN	O	O	O
I	i	PROPN	O	O	O

TROUBLE	trouble	NOUN	O	O	O
SINGULIER	singulier	ADJ	O	O	O
D'	de	ADP	O	O	O
UN	un	DET	O	O	O
HONNÊTE	honnête	NOUN	O	O	O
PROFESSEUR	professeur	NOUN	O	O	O
DE	de	ADP	O	O	O
DANSE	danse	NOUN	O	O	O

La	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
ville	ville	NOUN	O	O	O
de	de	ADP	O	O	O
Nantes	nantes	PROPN	O	O	O
a	avoir	VERB	O	O	O
plusieurs	plusieurs	DET	O	O	O
spécialités	spécialité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
renommée	renommer	VERB	O	O	O
pour	pour	ADP	O	O	O
ses	son	DET	O	O	O
pâtisseries	pâtisserie	NOUN	O	O	O
;	;	PUNCT	O	O	O

ses	son	DET	O	O	O
canetons	caneton	NOUN	O	O	O
jouissent	jouir	VERB	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
réputation	réputation	NOUN	O	O	O
méritée	mérité	ADJ	O	O	O
;	;	PUNCT	O	O	O

on	on	PRON	O	O	O
y	y	PRON	O	O	O
fabrique	fabrique	VERB	O	O	O
des	un	DET	O	O	O
fouaces	fouace	NOUN	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
pâte	pâte	NOUN	O	O	O
fine	fin	ADJ	O	O	O
est	être	AUX	O	O	O
appréciée	apprécier	VERB	O	O	O
jusqu'	jusque	ADP	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Vendée	vendée	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Anjou	anjou	PROPN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
elle	lui	PRON	O	O	O
offre	offrir	VERB	O	O	O
aux	à	ADP	O	O	O
curieux	curieux	ADJ	O	O	O
un	un	DET	O	O	O
sujet	sujet	NOUN	O	O	O
d'	de	ADP	O	O	O
études	étude	NOUN	O	O	O
bizarres	bizarre	ADJ	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
concordance	concordance	NOUN	O	O	O
extraordinaire	extraordinaire	ADJ	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
peuvent	pouvoir	VERB	O	O	O
observer	observer	VERB	O	O	O
entre	entrer	ADP	O	O	O
les	le	DET	O	O	O
noms	nom	NOUN	O	O	O
de	de	ADP	O	O	O
certains	certain	DET	O	O	O
commerçants	commerçant	NOUN	O	O	O
et	et	CCONJ	O	O	O
industriels	industriel	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
professions	profession	NOUN	O	O	O
exercées	exercer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
porteurs	porteur	NOUN	O	O	O
desdits	desdits	ADP	O	O	O
noms	nom	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nantes	nantes	PROPN	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
seule	seul	ADJ	O	O	O
ville	ville	NOUN	O	O	O
de	de	ADP	O	O	O
France	france	PROPN	O	O	O
où	où	PRON	O	O	O
vous	vous	PRON	O	O	O
puissiez	pouvoir	VERB	O	O	O
relever	relever	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fois	fois	NOUN	O	O	O
un	un	DET	O	O	O
Duracier	duracier	NOUN	O	O	O
marchand	marchand	NOUN	O	O	O
de	de	ADP	O	O	O
fer	fer	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Chaussepied	chaussepied	NOUN	O	O	O
cordonnier	cordonnier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Chevillard	chevillard	NOUN	O	O	O
boucher	boucher	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Blampain	blampain	NOUN	O	O	O
boulanger	boulanger	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Bombled	bombled	PROPN	O	O	O
marchand	marchand	NOUN	O	O	O
de	de	ADP	O	O	O
grains	grain	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Leblanc	leblanc	NOUN	O	O	O
meunier	meunier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Gélenler	gélenler	NOUN	O	O	O
glacier	glacier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Cassegrain	cassegrain	NOUN	O	O	O
minotier	minotier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Ducerceau	ducerceau	NOUN	O	O	O
tonnelier	tonnelier	NOUN	O	O	O
,	,	PUNCT	O	O	O
etc.	etc.	ADV	O	O	O
etc.	etc.	NUM	O	O	O

Cette	ce	DET	O	O	O
nomenclature	nomenclature	NOUN	O	O	O
pourrait	pouvoir	VERB	O	O	O
être	être	AUX	O	O	O
infiniment	infiniment	ADV	O	O	O
plus	plus	ADV	O	O	O
longue	long	ADJ	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
espérons	espérer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
blessera	blesser	VERB	O	O	O
en	en	ADP	O	O	O
rien	rien	PRON	O	O	O
les	le	DET	O	O	O
dignes	digne	ADJ	O	O	O
commerçants	commerçant	NOUN	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
sont	être	AUX	O	O	O
l'	le	DET	O	O	O
objet	objet	NOUN	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
peuvent	pouvoir	VERB	O	O	O
s'	se	PRON	O	O	O
en	en	PRON	O	O	O
prendre	prendre	VERB	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
qu'	que	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
indiscrétion	indiscrétion	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
propres	propre	ADJ	O	O	O
enseignes	enseigne	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
étonnera	étonner	VERB	O	O	O
donc	donc	ADV	O	O	O
pas	pas	ADV	O	O	O
d'	de	ADP	O	O	O
apprendre	apprendre	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
à	à	ADP	O	O	O
Nantes	nantes	PROPN	O	O	O
,	,	PUNCT	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
commencement	commencement	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
année	année	NOUN	O	O	O
1893	1893	NUM	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
honorable	honorable	ADJ	O	O	O
professeur	professeur	NOUN	O	O	O
de	de	ADP	O	O	O
danse	danse	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
maintien	maintien	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
répondait	répondre	VERB	O	O	O
au	au	ADP	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
Siffadaux	siffadaux	PROPN	O	O	O
.	.	PUNCT	O	O	O

Par	par	ADP	O	O	O
une	un	DET	O	O	O
facétie	facétie	NOUN	O	O	O
excessivement	excessivement	ADV	O	O	O
spirituelle	spirituel	ADJ	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
père	père	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
exerçait	exercer	VERB	O	O	O
également	également	ADV	O	O	O
l'	le	DET	O	O	O
