—	O
Soit	O
!	O
fit	O
le	O
docteur	O
,	O
puisque	O
vous	O
y	O
tenez	O
tant	O
!	O
Mais	O
n'oubliez	O
pas	O
qu'il	O
est	O
archifou	O
,	O
que	O
sa	O
folie	O
est	O
communicable	O
,	O
qu'il	O
a	O
déjà	O
détraqué	O
deux	O
...	O
Sur	O
un	O
geste	O
où	O
il	O
comprit	O
que	O
j'étais	O
blessé	O
de	O
ses	O
doutes	O
touchant	O
la	O
solidité	O
de	O
ma	O
raison	O
,	O
il	O
n'insista	O
pas	O
,	O
et	O
,	O
appelant	O
un	O
gardien	O
,	O
il	O
lui	O
donna	O
l'ordre	O
de	O
me	O
conduire	O
à	O
la	O
chambre	O
27	O
et	O
de	O
m	O
'	O
y	O
laisser	O
seul	O
avec	O
le	O
malade	O
,	O
mais	O
de	O
se	O
tenir	O
dans	O
le	O
corridor	O
,	O
derrière	O
la	O
porte	O
,	O
prêt	O
à	O
intervenir	O
si	O
j'en	O
avais	O
besoin	O
.	O
—	O
Pour	O
le	O
cas	O
,	O
ajouta	O
-	O
t	O
-	O
il	O
,	O
où	O
l'entretien	O
tournerait	O
à	O
la	O
discussion	O
,	O
ce	O
que	O
je	O
vous	O
conseille	O
d'éviter	O
soigneusement	O
,	O
dans	O
l'intérêt	O
même	O
du	O
malheureux	O
,	O
chez	O
qui	O
la	O
contradiction	O
peut	O
déterminer	O
un	O
accès	O
de	O
vésanie	O
furieuse	O
.	O
Le	O
pensionnaire	O
de	O
la	O
chambre	O
27	O
n'avait	O
cependant	O
pas	O
l'air	O
bien	O
terrible	O
,	O
et	O
la	O
prudence	O
du	O
docteur	O
me	O
parut	O
exagérément	O
précautionneuse	O
quand	O
je	O
me	O
trouvai	O
en	O
face	O
du	O
tout	O
petit	O
,	O
tout	O
humble	O
et	O
très	O
inoffensif	O
vieillard	O
,	O
à	O
qui	O
le	O
gardien	O
me	O
présenta	O
en	O
disant	O
:	O
—	O
Voici	O
un	O
monsieur	O
qui	O
vient	O
vous	O
faire	O
parler	O
pour	O
mettre	O
la	O
chose	O
dans	O
un	O
journal	O
.	O
En	O
chemin	O
,	O
avant	O
d'arriver	O
à	O
la	O
chambre	O
,	O
le	O
gardien	O
m'avait	O
averti	O
que	O
c'était	O
là	O
le	O
plus	O
sûr	O
moyen	O
de	O
décider	O
le	O
bonhomme	O
aux	O
confidences	O
.	O
Il	O
avait	O
dit	O
«	O
le	O
bonhomme	O
»	O
;	O
et	O
aucun	O
mot	O
,	O
en	O
effet	O
,	O
ne	O
pouvait	O
être	O
mieux	O
choisi	O
pour	O
caractériser	O
d'un	O
coup	O
ce	O
calme	O
et	O
doux	O
septuagénaire	O
,	O
à	O
la	O
face	O
pâle	O
,	O
mais	O
souriante	O
,	O
aux	O
longs	O
cheveux	O
blancs	O
bouffant	O
sur	O
les	O
oreilles	O
comme	O
ceux	O
d'un	B-PER
Béranger	B-PER
,	O
à	O
l'attitude	O
reposée	O
,	O
presque	O
somnolente	O
,	O
et	O
aux	O
yeux	O
ingénus	O
où	O
s'épanouissait	O
en	O
fleur	O
bleue	O
un	O
regard	O
d'enfant	O
.	O
Une	O
étincelle	O
vive	O
,	O
toutefois	O
,	O
s'alluma	O
soudain	O
dans	O
ce	O
regard	O
d'enfant	O
;	O
et	O
mon	O
imagination	O
y	O
vit	O
alors	O
,	O
au	O
lieu	O
d'une	O
fleur	O
bleue	O
,	O
luire	O
l'azur	O
du	O
soufre	O
qui	O
flambe	O
.	O
Les	O
yeux	O
du	O
bonhomme	O
dardaient	O
un	O
éclair	O
qui	O
fouillait	O
jusqu'au	O
fond	O
des	O
miens	O
,	O
avec	O
une	O
acuité	O
téré	O
-	O
brante	O
et	O
gênante	O
.	O
—	O
Il	O
vous	O
prend	O
mesure	O
,	O
me	O
dit	O
tout	O
bas	O
le	O
gardien	O
,	O
et	O
j'ai	O
idée	O
que	O
votre	O
figure	O
lui	O
revient	O
.	O
Brusquement	O
,	O
l'éclair	O
aigu	O
s'émoussa	O
,	O
l'étincelle	O
s'éteignit	O
,	O
la	O
fleur	O
bleue	O
refleurit	O
dans	O
le	O
regard	O
d'enfant	O
,	O
et	O
le	O
vieillard	O
me	O
dit	O
d'une	O
voix	O
lointaine	O
et	O
câline	O
:	O
—	O
Je	O
veux	O
bien	O
vous	O
parler	O
,	O
monsieur	O
.	O
Asseyez	O
-	O
vous	O
,	O
je	O
vous	O
prie	O
,	O
et	O
recueillez	O
-	O
vous	O
pour	O
m'écouter	O
.	O
Et	O
je	O
restai	O
seul	O
avec	O
le	O
fou	O
,	O
le	O
gardien	O
s'étant	O
retiré	O
en	O
fermant	O
la	O
porte	O
,	O
derrière	O
laquelle	O
je	O
perçus	O
son	O
immobilité	O
silencieuse	O
qui	O
montait	O
la	O
garde	O
.	O
—	O
Monsieur	O
,	O
me	O
dit	O
le	O
vieillard	O
après	O
un	O
assez	O
long	O
temps	O
,	O
êtes	O
-	O
vous	O
minéralogiste	O
?	O
—	O
Non	O
,	O
monsieur	O
,	O
répondis	O
-	O
je	O
.	O
—	O
Et	O
chimiste	O
?	O
—	O
Non	O
plus	O
.	O
—	O
Egyptologue	O
,	O
alors	O
?	O
—	O
Pas	O
davantage	O
,	O
ou	O
,	O
du	O
