I	i	NOUN	O	O	O
–	–	PUNCT	O	O	O
L	l	DET	O	O	O
'	'	DET	O	O	O
Orient	orient	PROPN	O	O	O
et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
Occident	occident	PROPN	O	O	O
sont	être	VERB	O	O	O
aux	à	ADP	O	O	O
prises	prise	NOUN	O	O	O
Le	le	DET	O	O	O
sang	sang	NOUN	O	O	O
coule	coule	VERB	O	O	O
Maître	maître	NOUN	O	O	O
Alfred	alfred	PROPN	O	O	O
L	l	DET	O	O	O
'	'	DET	O	O	O
Ambert	ambert	PROPN	O	O	O
,	,	PUNCT	O	O	O
avant	avant	ADP	O	O	O
le	le	DET	O	O	O
coup	coup	NOUN	O	O	O
fatal	fatal	ADJ	O	O	O
qui	qui	PRON	O	O	O
le	le	PRON	O	O	O
contraignit	contraindre	VERB	O	O	O
à	à	ADP	O	O	O
changer	changer	VERB	O	O	O
de	de	ADP	O	O	O
nez	nez	NOUN	O	O	O
,	,	PUNCT	O	O	O
était	être	AUX	O	O	O
assurément	assurément	ADV	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
brillant	brillant	ADJ	O	O	O
notaire	notaire	NOUN	O	O	O
de	de	ADP	O	O	O
France	france	PROPN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
ce	ce	DET	O	O	O
temps	temps	NOUN	O	O	O
-	-	NOUN	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
trente	trente	NUM	O	O	O
-	-	NUM	O	O	O
deux	deux	NUM	O	O	O
ans	an	NOUN	O	O	O
;	;	PUNCT	O	O	O
sa	son	DET	O	O	O
taille	taille	NOUN	O	O	O
était	être	AUX	O	O	O
noble	noble	ADJ	O	O	O
,	,	PUNCT	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
grands	grand	ADJ	O	O	O
et	et	CCONJ	O	O	O
bien	bien	ADV	O	O	O
fendus	fendu	ADJ	O	O	O
;	;	PUNCT	O	O	O
son	son	DET	O	O	O
front	front	NOUN	O	O	O
olympien	olympien	ADJ	O	O	O
,	,	PUNCT	O	O	O
sa	son	DET	O	O	O
barbe	barbe	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
cheveux	cheveu	NOUN	O	O	O
du	de	ADP	O	O	O
blond	blond	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
aimable	aimable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Son	son	DET	O	O	O
nez	nez	NOUN	O	O	O
(	(	PUNCT	O	O	O
premier	premier	ADJ	O	O	O
du	de	ADP	O	O	O
nom	nom	NOUN	O	O	O
)	)	PUNCT	O	O	O
se	se	PRON	O	O	O
recourbait	recourber	VERB	O	O	O
en	en	ADP	O	O	O
bec	bec	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
aigle	aigle	NOUN	O	O	O
.	.	PUNCT	O	O	O

Me	me	PRON	O	O	O
croira	croire	VERB	O	O	O
qui	qui	PRON	O	O	O
voudra	vouloir	VERB	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
la	le	DET	O	O	O
cravate	cravate	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
lui	luire	PRON	O	O	O
allait	aller	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
perfection	perfection	NOUN	O	O	O
.	.	PUNCT	O	O	O

Est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
parce	parce	SCONJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
la	le	PRON	O	O	O
portait	porter	VERB	O	O	O
depuis	depuis	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
âge	âge	NOUN	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
tendre	tendre	ADJ	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
parce	parce	SCONJ	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
fournissait	fournir	VERB	O	O	O
chez	chez	ADP	O	O	O
la	le	DET	O	O	O
bonne	bon	ADJ	O	O	O
faiseuse	faiseur	NOUN	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
suppose	supposer	VERB	O	O	O
que	que	SCONJ	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
pour	pour	ADP	O	O	O
ces	ce	DET	O	O	O
deux	deux	NUM	O	O	O
raisons	raison	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fois	fois	NOUN	O	O	O
.	.	PUNCT	O	O	O

Autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
est	être	VERB	O	O	O
de	de	ADP	O	O	O
se	se	PRON	O	O	O
nouer	nouer	VERB	O	O	O
autour	autour	ADV	O	O	O
du	de	ADP	O	O	O
cou	cou	NOUN	O	O	O
un	un	DET	O	O	O
mouchoir	mouchoir	NOUN	O	O	O
de	de	ADP	O	O	O
poche	poche	NOUN	O	O	O
roulé	rouler	VERB	O	O	O
en	en	ADP	O	O	O
corde	corde	NOUN	O	O	O
;	;	PUNCT	O	O	O
autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
de	de	ADP	O	O	O
former	former	VERB	O	O	O
avec	avec	ADP	O	O	O
art	art	NOUN	O	O	O
un	un	DET	O	O	O
beau	beau	ADJ	O	O	O
noeud	noeud	NOUN	O	O	O
de	de	ADP	O	O	O
batiste	batiste	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
dont	dont	PRON	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
bouts	bout	NOUN	O	O	O
égaux	égal	ADJ	O	O	O
,	,	PUNCT	O	O	O
empesés	empeser	VERB	O	O	O
sans	sans	ADP	O	O	O
excès	excès	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
dirigent	diriger	VERB	O	O	O
symétriquement	symétriquement	ADV	O	O	O
vers	vers	ADP	O	O	O
la	le	DET	O	O	O
droite	droite	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
gauche	gauche	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
cravate	cravate	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
bien	bien	ADV	O	O	O
choisie	choisir	VERB	O	O	O
et	et	CCONJ	O	O	O
bien	bien	ADV	O	O	O
nouée	nouer	VERB	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
ornement	ornement	NOUN	O	O	O
sans	sans	ADP	O	O	O
grâce	grâce	NOUN	O	O	O
;	;	PUNCT	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
dames	dame	NOUN	O	O	O
vous	vous	PRON	O	O	O
le	le	PRON	O	O	O
