Conte	conte	NOUN	O	O	O
fantaisiste	fantaisiste	ADJ	O	O	O
.	.	PUNCT	O	O	O

I	i	PUNCT	O	O	O

Vers	vers	ADP	O	O	O
l'	le	DET	O	O	O
an	an	NOUN	O	O	O
1950	1950	NUM	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
derniers	dernier	ADJ	O	O	O
décadents	décadent	NOUN	O	O	O
—	—	PUNCT	O	O	O
une	un	DET	O	O	O
douzaine	douzaine	NOUN	O	O	O
environ	environ	ADV	O	O	O
—	—	PUNCT	O	O	O
sont	être	AUX	O	O	O
réunis	réunir	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
petite	petit	ADJ	O	O	O
pièce	pièce	NOUN	O	O	O
décorée	décorer	VERB	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
goût	goût	NOUN	O	O	O
étrange	étrange	ADJ	O	O	O
.	.	PUNCT	O	O	O

Extraordinaire	extraordinaire	ADJ	O	O	O
jusqu'	jusque	ADP	O	O	O
en	en	ADP	O	O	O
sa	son	DET	O	O	O
forme	forme	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
ronde	rond	ADJ	O	O	O
,	,	PUNCT	O	O	O
entièrement	entièrement	ADV	O	O	O
ronde	rond	ADJ	O	O	O
:	:	PUNCT	O	O	O
tel	tel	ADJ	O	O	O
l'	le	DET	O	O	O
intérieur	intérieur	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
sphère	sphère	NOUN	O	O	O
creuse	creux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
somptueux	somptueux	ADJ	O	O	O
velours	velours	NOUN	O	O	O
noir	noir	ADJ	O	O	O
,	,	PUNCT	O	O	O
brodé	broder	VERB	O	O	O
de	de	ADP	O	O	O
dessins	dessin	NOUN	O	O	O
fantastiques	fantastique	ADJ	O	O	O
en	en	ADP	O	O	O
soie	soie	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
,	,	PUNCT	O	O	O
tapisse	tapir	VERB	O	O	O
entièrement	entièrement	ADV	O	O	O
la	le	DET	O	O	O
paroi	paroi	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADV	O	O	O
en	en	ADP	O	O	O
haut	haut	ADV	O	O	O
,	,	PUNCT	O	O	O
éclairant	éclairer	VERB	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
,	,	PUNCT	O	O	O
brûle	brûler	VERB	O	O	O
une	un	DET	O	O	O
lampe	lampe	NOUN	B-NOV	O	O
au	au	ADP	I-NOV	O	O
magnésium	magnésium	NOUN	I-NOV	O	O
qu'	que	PRON	O	O	O
emprisonne	emprisonner	VERB	O	O	O
un	un	DET	O	O	O
globe	globe	NOUN	O	O	O
de	de	ADP	O	O	O
verre	verre	NOUN	O	O	O
fumé	fumer	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
divan	divan	NOUN	O	O	O
circulaire	circulaire	ADJ	O	O	O
règne	régner	VERB	O	O	O
en	en	ADP	O	O	O
bas	bas	NOUN	O	O	O
,	,	PUNCT	O	O	O
où	où	PRON	O	O	O
les	le	DET	O	O	O
décadents	décadent	NOUN	O	O	O
sont	être	AUX	O	O	O
langoureusement	langoureusement	ADV	O	O	O
étendus	étendu	ADJ	O	O	O
.	.	PUNCT	O	O	O

Sur	sur	ADP	O	O	O
leurs	leur	DET	O	O	O
visages	visage	NOUN	O	O	O
plombés	plomber	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
grise	gris	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
irrémédiable	irrémédiable	ADJ	O	O	O
tristesse	tristesse	NOUN	O	O	O
est	être	AUX	O	O	O
empreinte	empreinte	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
ont	avoir	AUX	O	O	O
atteint	atteindre	VERB	O	O	O
les	le	DET	O	O	O
dernières	dernier	ADJ	O	O	O
frontières	frontière	NOUN	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
art	art	NOUN	O	O	O
:	:	PUNCT	O	O	O
le	le	DET	O	O	O
néant	néant	NOUN	O	O	O
les	le	PRON	O	O	O
arrête	arrêter	VERB	O	O	O
.	.	PUNCT	O	O	O

Depuis	depuis	ADP	O	O	O
longtemps	longtemps	ADV	O	O	O
déjà	déjà	ADV	O	O	O
leur	son	DET	O	O	O
pensée	pensée	NOUN	O	O	O
est	être	AUX	O	O	O
devenue	devenir	VERB	O	O	O
si	si	ADV	O	O	O
subtile	subtil	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
eux	lui	PRON	O	O	O
-	-	PRON	O	O	O
mêmes	même	PRON	O	O	O
ne	ne	ADV	O	O	O
la	le	PRON	O	O	O
comprennent	comprendre	VERB	O	O	O
plus	plus	ADV	O	O	O
;	;	PUNCT	O	O	O

ils	il	PRON	O	O	O
ont	avoir	VERB	O	O	O
des	un	DET	O	O	O
sensations	sensation	NOUN	O	O	O
si	si	ADV	O	O	O
fines	fin	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
les	le	PRON	O	O	O
perçoivent	percevoir	VERB	O	O	O
pas	pas	ADV	O	O	O
;	;	PUNCT	O	O	O

les	le	DET	O	O	O
nuances	nuance	NOUN	O	O	O
de	de	ADP	O	O	O
nuances	nuance	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
ont	avoir	AUX	O	O	O
inventées	inventer	VERB	O	O	O
sont	être	AUX	O	O	O
si	si	ADV	O	O	O
délicates	délicat	ADJ	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
oeil	oeil	NOUN	O	O	O
ne	ne	ADV	O	O	O
les	le	PRON	O	O	O
distingue	distinguer	VERB	O	O	O
point	point	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
quelle	quel	DET	O	O	O
oreille	oreille	NOUN	O	O	O
pourrait	pouvoir	VERB	O	O	O
saisir	saisir	VERB	O	O	O
les	le	DET	O	O	O
harmonies	harmonie	NOUN	O	O	O
éthéréennes	éthéréenne	ADJ	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
strophes	strophe	NOUN	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
évaporent	évaporer	VERB	O	O	O
?	?	PUNCT	O	O	O

Leur	son	DET	O	O	O
génie	génie	NOUN	O	O	O
inutile	inutile	ADJ	O	O	O
,	,	PUNCT	O	O	O
leur	son	DET	O	O	O
génie	génie	NOUN	O	O	O
épuisé	épuiser	VERB	O	O	O
vat	vat	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
rester	rester	VERB	O	O	O
désormais	désormais	ADV	O	O	O
infécond	infécond	ADJ	O	O	O
!	!	PUNCT	O	O	O

Leur	son	DET	O	O	O
langue	langue	NOUN	O	O	O
—	—	PUNCT	O	O	O
composée	composer	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
de	de	ADP	O	O	O
tant	tant	ADV	O	O	O
de	de	ADP	O	O	O
mots	mot	NOUN	O	O	O
nouveaux	nouveau	ADJ	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
glossaire	glossaire	NOUN	O	O	O
de	de	ADP	O	O	O
Vanier	vanier	PROPN	O	O	O
en	en	PRON	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
cent	cent	NUM	O	O	O
deuxième	deuxième	ADJ	O	O	O
tome	tome	NOUN	O	O	O
—	—	PUNCT	O	O	O
leur	son	DET	O	O	O
langue	langue	NOUN	O	O	O
sera	être	AUX	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
oubliée	oublier	VERB	O	O	O
à	à	ADP	O	O	O
jamais	jamais	ADV	O	O	O
?	?	PUNCT	O	O	O

Questions	question	NOUN	O	O	O
lamentables	lamentable	ADJ	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
se	se	PRON	O	O	O
posent	poser	VERB	O	O	O
entre	entrer	ADP	O	O	O
eux	lui	PRON	O	O	O
