I.	i.	PUNCT	O	O	O

Le	le	DET	O	O	O
plomb	plomb	NOUN	O	O	O
transformé	transformer	VERB	O	O	O
en	en	ADP	O	O	O
or	or	NOUN	O	O	O

Nous	nous	PRON	O	O	O
sommes	être	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
vaste	vaste	ADJ	O	O	O
laboratoire	laboratoire	NOUN	O	O	O
de	de	ADP	O	O	O
chimie	chimie	NOUN	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
instruments	instrument	NOUN	O	O	O
étranges	étrange	ADJ	O	O	O
,	,	PUNCT	O	O	O
dispersés	disperser	VERB	O	O	O
sur	sur	ADP	O	O	O
des	un	DET	O	O	O
tables	table	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
sur	sur	ADP	O	O	O
des	un	DET	O	O	O
étagères	étagère	NOUN	O	O	O
le	le	DET	O	O	O
long	long	NOUN	O	O	O
des	de	ADP	O	O	O
murailles	muraille	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
voit	voir	VERB	O	O	O
plus	plus	ADV	O	O	O
des	un	DET	O	O	O
têtes	tête	NOUN	O	O	O
de	de	ADP	O	O	O
mort	mort	NOUN	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
squelettes	squelette	NOUN	O	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
même	même	ADV	O	O	O
des	un	DET	O	O	O
hiboux	hibou	NOUN	O	O	O
comme	comme	ADP	O	O	O
aux	à	ADP	O	O	O
premiers	premier	ADJ	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
alchimie	alchimie	NOUN	O	O	O
où	où	PRON	O	O	O
les	le	DET	O	O	O
savants	savant	NOUN	O	O	O
s'	se	PRON	O	O	O
entouraient	entourer	VERB	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
inutilités	inutilité	NOUN	O	O	O
pour	pour	ADP	O	O	O
effrayer	effrayer	VERB	O	O	O
les	le	DET	O	O	O
ignorants	ignorant	NOUN	O	O	O
;	;	PUNCT	O	O	O

on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
trouve	trouver	VERB	O	O	O
plus	plus	ADV	O	O	O
les	le	DET	O	O	O
appareils	appareil	NOUN	O	O	O
déjà	déjà	ADV	O	O	O
simplifiés	simplifier	VERB	O	O	O
du	de	ADP	O	O	O
XIXe	xix	ADJ	O	O	O
siècle	siècle	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
fourneaux	fourneau	NOUN	O	O	O
à	à	ADP	O	O	O
gaz	gaz	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
becs	bec	NOUN	O	O	O
Bunsen	bunsen	PROPN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
l'	le	DET	O	O	O
électricité	électricité	NOUN	O	O	O
a	avoir	AUX	O	O	O
tout	tout	PRON	O	O	O
modifié	modifier	VERB	O	O	O
.	.	PUNCT	O	O	O

Grâce	grâce	NOUN	O	O	O
à	à	ADP	O	O	O
de	de	DET	O	O	O
puissants	puissant	ADJ	O	O	O
courants	courant	NOUN	O	O	O
envoyés	envoyer	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
usine	usine	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
pénètre	pénétrer	VERB	O	O	O
partout	partout	ADV	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
conducteurs	conducteur	NOUN	O	O	O
de	de	ADP	O	O	O
cuivre	cuivre	NOUN	O	O	O
,	,	PUNCT	O	O	O
distribuant	distribuer	VERB	O	O	O
à	à	ADP	O	O	O
profusion	profusion	NOUN	O	O	O
la	le	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
fluide	fluide	NOUN	O	O	O
mystérieux	mystérieux	ADJ	O	O	O
à	à	ADP	O	O	O
de	de	DET	O	O	O
nombreux	nombreux	ADJ	O	O	O
appareils	appareil	NOUN	O	O	O
qui	qui	PRON	O	O	O
savent	savoir	VERB	O	O	O
merveilleusement	merveilleusement	ADV	O	O	O
l'	le	PRON	O	O	O
utiliser	utiliser	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
gaz	gaz	NOUN	O	O	O
d'	de	ADP	O	O	O
éclairage	éclairage	NOUN	O	O	O
ne	ne	ADV	O	O	O
joue	joue	VERB	O	O	O
plus	plus	ADV	O	O	O
maintenant	maintenant	ADV	O	O	O
qu'	que	ADV	O	O	O
un	un	DET	O	O	O
rôle	rôle	NOUN	O	O	O
infime	infime	ADJ	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
le	le	PRON	O	O	O
délaisse	délaisser	VERB	O	O	O
chaque	chaque	DET	O	O	O
jour	jour	NOUN	O	O	O
davantage	davantage	ADV	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
debout	debout	ADV	O	O	O
devant	devant	ADP	O	O	O
un	un	DET	O	O	O
four	four	NOUN	O	O	O
électrique	électrique	ADJ	O	O	O
,	,	PUNCT	O	O	O
vient	venir	VERB	O	O	O
de	de	ADP	O	O	O
tourner	tourner	VERB	O	O	O
une	un	DET	O	O	O
clef	clef	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
arc	arc	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
puissance	puissance	NOUN	O	O	O
formidable	formidable	ADJ	O	O	O
jaillit	jaillir	VERB	O	O	O
aussitôt	aussitôt	ADV	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
intérieur	intérieur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
masse	masse	NOUN	O	O	O
creuse	creux	ADJ	O	O	O
en	en	ADP	O	O	O
chaux	chaux	NOUN	O	O	O
vive	vif	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ses	son	DET	O	O	O
veux	veu	NOUN	O	O	O
sont	être	AUX	O	O	O
protégés	protéger	VERB	O	O	O
contre	contre	ADP	O	O	O
la	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
arc	arc	NOUN	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
lunettes	lunette	NOUN	O	O	O
armées	armer	VERB	O	O	O
de	de	ADP	O	O	O
verres	verre	NOUN	O	O	O
épais	épais	ADJ	O	O	O
et	et	CCONJ	O	O	O
noirs	noir	ADJ	O	O	O
.	.	PUNCT	O	O	O

Cinq	cinq	NUM	O	O	O
minutes	minute	NOUN	O	O	O
après	après	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
