Les	O
Mystérieuses	O
Études	O
du	O
professeur	O
	
Kruhl	B-PER
	
NOUVELLE	O
INÉDITE	O
PAR	O
Paul	B-PER
Arosa	I-PER
	
Je	O
puis	O
,	O
maintenant	O
qu	O
'	O
un	O
certain	O
nombre	O
d	O
'	O
années	O
se	O
sont	O
écoulées	O
depuis	O
le	O
terme	O
de	O
la	O
vie	O
étrange	O
et	O
les	O
mystérieuses	O
études	O
du	B-PER
professeur	I-PER
Kruhl	I-PER
.	O
	
L	O
'	O
angoissant	O
souvenir	O
de	O
cette	O
aventure	O
me	O
poursuit	O
nuit	O
et	O
jour	O
et	O
j	O
'	O
espère	O
être	O
libérer	O
de	O
son	O
obsession	O
en	O
relatant	O
ici	O
tous	O
les	O
détails	O
de	O
cette	O
étrange	O
histoire	O
.	O
	
J	O
'	O
ai	O
toujours	O
eu	O
en	O
sainte	O
aversion	O
ce	O
qu	O
'	O
on	O
est	O
convenu	O
d	O
'	O
appeler	O
les	O
bains	O
de	O
mer	O
:	O
ces	O
plages	O
,	O
petites	O
ou	O
grandes	O
avec	O
villas	O
,	O
hôtels	O
,	O
casinos	O
,	O
tennis	O
,	O
bals	O
,	O
flirts	O
et	O
baignades	O
publiques	O
me	O
font	O
horreur	O
.	O
	
J	O
'	O
adore	O
la	O
mer	O
,	O
mais	O
à	O
condition	O
d	O
'	O
y	O
trouver	O
la	O
solitude	O
et	O
la	O
liberté	O
,	O
c	O
'	O
est	O
ce	O
qui	O
me	O
fit	O
choisir	O
cette	O
année	O
-	O
là	O
,	O
pour	O
y	O
passer	O
mes	O
vacances	O
,	O
le	O
paisible	O
village	B-LOC
de	I-LOC
Cauville	I-LOC
.	O
	
Peut	O
-	O
être	O
est	O
-	O
il	O
devenu	O
maintenant	O
lui	O
aussi	O
,	O
station	O
balnéaire	O
;	O
à	O
cette	O
époque	O
il	O
n	O
'	O
y	O
avait	O
là	O
que	O
quelques	O
maisons	O
situées	O
,	O
moitié	O
sur	O
le	O
coteau	O
,	O
moitié	O
dans	O
une	O
vallée	O
qui	O
se	O
dirigeait	O
vers	O
la	O
côte	O
.	O
	
Il	O
n	O
'	O
y	O
avait	O
pas	O
d	O
'	O
auberge	O
,	O
je	O
logeais	O
chez	O
l	O
'	O
habitant	O
;	O
	
Mme	B-PER
veuve	I-PER
Piedelièvre	I-PER
,	O
épicière	O
,	O
m	O
'	O
abandonnait	O
,	O
au	O
-	O
dessus	O
de	O
sa	O
boutique	O
,	O
une	O
vaste	O
chambre	O
blanchie	O
à	O
la	O
chaux	O
qui	O
faisait	O
mes	O
délices	O
.	O
	
Ce	O
fut	O
dans	O
une	O
de	O
mes	O
toutes	O
premières	O
promenades	O
que	O
je	O
découvris	O
la	O
demeure	O
du	B-PER
professeur	I-PER
Kruhl	I-PER
.	O
	
Elle	O
se	O
dressait	O
au	O
milieu	O
de	O
la	O
