─	─	DET	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
PREMIÈRE	premier	ADJ	O	O	O
PARTIE	partie	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
─	─	NOUN	O	O	O
CHAPITRE	chapitre	NOUN	O	O	O
PREMIER	premier	PROPN	O	O	O
On	on	PRON	O	O	O
se	se	PRON	O	O	O
fie	fier	VERB	O	O	O
rarement	rarement	ADV	O	O	O
aux	à	ADP	O	O	O
récits	récit	NOUN	O	O	O
des	de	ADP	O	O	O
voyageurs	voyageur	NOUN	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
soupçon	soupçon	NOUN	O	O	O
commode	commode	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
dispense	dispense	VERB	O	O	O
d'	de	ADP	O	O	O
étudier	étudier	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
lancer	lancer	VERB	O	O	O
des	un	DET	O	O	O
pierres	pierre	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
étangs	étang	ADJ	O	O	O
mornes	morne	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
esprit	esprit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
n'	ne	ADV	O	O	O
essayerai	essayerai	ADJ	O	O	O
-	-	PUNCT	O	O	O
je	je	PRON	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
convaincre	convaincre	VERB	O	O	O
un	un	DET	O	O	O
lecteur	lecteur	NOUN	O	O	O
trop	trop	ADV	O	O	O
rétif	rétif	ADJ	O	O	O
.	.	PUNCT	O	O	O

S'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
pense	penser	VERB	O	O	O
ce	ce	DET	O	O	O
livre	livre	NOUN	O	O	O
mensonger	mensonger	ADJ	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
le	le	PRON	O	O	O
ferme	ferme	ADJ	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
jette	jette	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
parle	parler	VERB	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
autres	autre	ADJ	O	O	O
,	,	PUNCT	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
ont	avoir	AUX	O	O	O
confiance	confiance	NOUN	O	O	O
et	et	CCONJ	O	O	O
cherchent	chercher	VERB	O	O	O
à	à	ADP	O	O	O
s'	se	PRON	O	O	O
instruire	instruire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
m'	me	PRON	O	O	O
appelle	appeler	VERB	O	O	O
Félix	félix	PROPN	O	O	O
Canelon	canelon	PROPN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
je	je	PRON	O	O	O
m'	me	PRON	O	O	O
observe	observer	VERB	O	O	O
au	au	ADP	O	O	O
miroir	miroir	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
retrouve	retrouver	VERB	O	O	O
sans	sans	ADP	O	O	O
trop	trop	ADV	O	O	O
de	de	ADP	O	O	O
peine	peine	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
vieillard	vieillard	NOUN	O	O	O
d'	de	ADP	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
aimais	aimer	VERB	O	O	O
tant	tant	ADV	O	O	O
,	,	PUNCT	O	O	O
aux	à	ADP	O	O	O
regards	regard	NOUN	O	O	O
vifs	vif	ADJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
nez	nez	NOUN	O	O	O
busqué	busquer	VERB	O	O	O
,	,	PUNCT	O	O	O
aventureux	aventureux	ADJ	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
âme	âm	ADJ	O	O	O
inquiète	inquiet	ADJ	O	O	O
mais	mais	CCONJ	O	O	O
ardente	ardent	ADJ	O	O	O
.	.	PUNCT	O	O	O

J'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
