I	i	NOUN	O	O	O
L	l	DET	O	O	O
'	'	DET	O	O	O
ARRESTATION	arrestation	NOUN	O	O	O
Les	le	DET	O	O	O
deux	deux	NUM	O	O	O
détectives	détective	NOUN	O	O	O
frappèrent	frapper	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
environ	environ	ADV	O	O	O
onze	onze	NUM	O	O	O
heures	heure	NOUN	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
.	.	PUNCT	O	O	O

Comme	comme	SCONJ	O	O	O
personne	personne	PRON	O	O	O
ne	ne	ADV	O	O	O
répondait	répondre	VERB	O	O	O
,	,	PUNCT	O	O	O
ils	il	PRON	O	O	O
frappèrent	frapper	VERB	O	O	O
une	un	DET	O	O	O
seconde	second	ADJ	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
plus	plus	ADV	O	O	O
fort	fort	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
attendirent	attendre	VERB	O	O	O
quelques	quelque	DET	O	O	O
instants	instant	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
en	en	ADP	O	O	O
manches	manche	NOUN	O	O	O
de	de	ADP	O	O	O
chemises	chemise	NOUN	O	O	O
,	,	PUNCT	O	O	O
son	son	DET	O	O	O
journal	journal	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
,	,	PUNCT	O	O	O
sortit	sortir	VERB	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
apparteinent	apparteinent	NOUN	O	O	O
voisin	voisin	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
M.	m.	NOUN	O	O	O
Bertrand	bertrand	PROPN	O	O	O
est	être	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
chez	chez	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
deux	deux	PRON	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
ai	avoir	AUX	O	O	O
entendu	entendre	VERB	O	O	O
rentrer	rentrer	VERB	O	O	O
vers	vers	ADP	O	O	O
neuf	neuf	NUM	O	O	O
heures	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
crois	croire	VERB	O	O	O
pas	pas	ADV	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
soit	être	AUX	O	O	O
reparti	repartir	VERB	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
voisin	voisin	NOUN	O	O	O
se	se	PRON	O	O	O
retira	retirer	VERB	O	O	O
.	.	PUNCT	O	O	O

Sur	sur	ADP	O	O	O
le	le	DET	O	O	O
marteau	marteau	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
coups	coup	NOUN	O	O	O
redoublèrent	redoubler	VERB	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
pressants	pressant	ADJ	O	O	O
.	.	PUNCT	O	O	O

Éclairant	éclairer	VERB	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
autre	autre	ADJ	O	O	O
côté	côté	NOUN	O	O	O
du	de	ADP	O	O	O
corridor	corridor	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
lumière	lumière	NOUN	O	O	O
apparut	apparaître	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
vas	va	NOUN	O	O	O
-	-	NOUN	O	O	O
tas	tas	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
porte	porte	NOUN	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
ouvrit	ouvrir	VERB	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
embrasure	embrasure	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
jeun	jeun	ADJ	O	O	O
core	core	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
paraissait	paraître	VERB	O	O	O
pas	pas	ADV	O	O	O
dépasser	dépasser	VERB	O	O	O
la	le	DET	O	O	O
trentaine	trentaine	NOUN	O	O	O
,	,	PUNCT	O	O	O
dressa	dresser	VERB	O	O	O
sa	son	DET	O	O	O
stature	stature	NOUN	O	O	O
haute	haut	ADJ	O	O	O
et	et	CCONJ	O	O	O
massive	massif	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
revêtu	revêtir	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
robe	robe	NOUN	O	O	O
de	de	ADP	O	O	O
chambre	chambre	NOUN	O	O	O
,	,	PUNCT	O	O	O
noire	noir	ADJ	O	O	O
,	,	PUNCT	O	O	O
brodée	broder	VERB	O	O	O
de	de	ADP	O	O	O
jaune	jaune	NOUN	O	O	O
,	,	PUNCT	O	O	O
sévère	sévère	ADJ	O	O	O
et	et	CCONJ	O	O	O
ample	ample	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qui	qui	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
