A	O
cette	O
époque	O
,	O
Mme	B-PER
Juliette	I-PER
Leblanc	I-PER
,	O
considérant	O
son	O
mari	O
,	O
M.	B-PER
Leblanc	I-PER
,	O
avec	O
tous	O
les	O
signes	O
extérieurs	O
d'une	O
affection	O
passionnée	O
,	O
lui	O
dit	O
tendrement	O
:	O
—	O
Tu	O
m'aimeras	O
toujours	O
,	O
n'est	O
-	O
ce	O
pas	O
?	O
—	O
Mais	O
oui	O
,	O
mais	O
oui	O
!	O
affirma	O
M.	B-PER
Leblanc	I-PER
.	O
—	O
Mais	O
toujours	O
,	O
toujours	O
,	O
toujours	O
?	O
—	O
Ah	O
!	O
si	O
-	O
li	O
,	O
tu	O
exagères	O
!	O
Toujours	O
,	O
je	O
ne	O
dis	O
pas	O
,	O
mais	O
toujours	O
,	O
toujours	O
,	O
c'est	O
peut	O
-	O
être	O
trop	O
,	O
à	O
la	O
fin	O
.	O
Là	O
-	O
dessus	O
,	O
Mme	B-PER
Juliette	I-PER
Leblanc	I-PER
,	O
l'âme	O
envahie	O
du	O
plus	O
amer	O
et	O
du	O
plus	O
légitime	O
désespoir	O
,	O
s'en	O
fut	O
chercher	O
son	O
revolver	O
.	O
Ayant	O
cette	O
arme	O
perfectionnée	O
sur	O
le	O
temple	O
droit	O
de	O
M.	B-PER
Leblanc	I-PER
,	O
elle	O
lui	O
fit	O
sauter	O
la	O
cervelle	O
en	O
moins	O
de	O
temps	O
qu'il	O
n'en	O
faut	O
pour	O
l'écrire	O
.	O
Je	O
parle	O
ici	O
,	O
on	O
l'entend	O
bien	O
,	O
le	O
langage	O
littéraire	O
de	O
l'acte	O
d'accusalion	O
.	O
Car	O
Mme	B-PER
Leblanc	I-PER
passa	O
en	O
cour	O
d'assises	O
.	O
Simple	O
formalité	O
,	O
d'ailleurs	O
,	O
ainsi	O
qu'on	O
le	O
dût	O
penser	O
:	O
elle	O
fut	O
acquittée	O
sans	O
que	O
la	O
défense	O
eût	O
à	O
se	O
donner	O
grand'peine	O
.	O
Le	O
jury	O
n'ayant	O
affecté	O
que	O
pour	O
la	O
forme	O
de	O
se	O
retirer	O
pour	O
délibérer	O
;	O
sa	O
conviction	O
était	O
faite	O
avant	O
l'ouverture	O
des	O
débats	O
.	O
Si	O
quelque	O
hésitation	O
se	O
fût	O
,	O
par	O
impossible	O
,	O
manifestée	O
chez	O
quelques	O
-	O
uns	O
de	O
ses	O
membres	O
,	O
un	O
document	O
irréfutable	O
,	O
produit	O
par	O
l'avocat	O
de	O
l'accusée	O
,	O
eût	O
suffi	O
à	O
la	O
dissiper	O
.	O
Cette	O
pièce	O
n'était	O
autre	O
que	O
la	O
copie	O
authentifiée	O
de	O
l'acte	O
de	O
mariage	O
,	O
ap	O
-	O
purée	O
du	O
contrat	O
signé	O
par	O
devant	O
M°	B-PER
Pommier	I-PER
-	I-PER
Lapron	I-PER
,	O
notaire	O
à	O
Paris	B-LOC
;	O
Mme	B-PER
Leblanc	I-PER
était	O
bien	O
la	O
femme	O
légitime	O
de	O
M.	B-PER
Leblanc	I-PER
,	O
on	O
ne	O
pouvait	O
garder	O
aucun	O
doute	O
à	O
cet	O
égard	O
.	O
Il	O
n'en	O
fallait	O
pas	O
plus	O
pour	O
éclairer	O
la	O
religion	O
de	O
quelques	O
jurés	O
,	O
bien	O
rares	O
d'ailleurs	O
,	O
qui	O
attachaient	O
encore	O
quelque	O
importance	O
à	O
la	O
formalité	O
désuète	O
des	O
justes	O
noces	O
:	O
Mme	B-PER
Leblanc	I-PER
était	O
l'épouse	O
authentique	O
de	O
l'homme	O
qu'elle	O
avait	O
décervelé	O
,	O
elle	O
avait	O
donc	O
le	O
droit	O
imprescriptible	O
de	O
le	O
supprimer	O
.	O
Mais	O
il	O
se	O
trouve	O
que	O
la	O
mort	O
inattendue	O
de	O
M.	B-PER
Leblanc	I-PER
jeta	O
dans	O
le	O
plus	O
grand	O
désarroi	O
le	O
coeur	O
de	O
Mme	B-PER
Legris	I-PER
,	O
qui	O
avait	O
eu	O
des	O
bontés	O
pour	O
lui	O
.	O
Elle	O
se	O
sentit	O
lésée	O
dans	O
ses	O
droits	O
comme	O
dans	O
son	O
affection	O
.	O
Sans	O
contester	O
la	O
justesse	O
de	O
la	O
décision	O
prise	O
par	O
le	O
jury	O
,	O
puisqu'il	O
s'agissait	O
d'un	O
crime	O
passionnel	O
,	O
Mme	B-PER
Legris	I-PER
considéra	O
que	O
son	O
premier	O
devoir	O
était	O
de	O
tuer	O
Mme	B-PER
Leblanc	I-PER
,	O
qui	O
l'avait	O
blessée	O
dans	O
ses	O
sentiments	O
.	O
C'est	O
pourquoi	O
Mme	B-PER
Leblanc	I-PER
mourut	O
comme	O
il	O
faut	O
,	O
de	O
la	O
main	O
de	O
Mme	B-PER
Legris	I-PER
.	O
Le	O
motif	O
noble	O
et	O
désintéressé	O
de	O
cette	O
exécution	O
était	O
évident	O
.	O
Ce	O
fut	O
donc	O
avec	O
une	O
tranquillité	O
au	O
moins	O
égale	O
à	O
celle	O
qu'avait	O
auparavant	O
manifestée	O
sa	O
victime	O
que	O
Mme	B-PER
Legris	I-PER
se	O
présenta	O
devant	O
la	O
cour	O
d'assises	O
.	O
Toutefois	O
,	O
un	O
juré	O
,	O
au	O
cours	O
de	O
la	O
délibération	O
qui	O
suivit	O
les	O
débats	O
,	O
émit	O
une	O
objection	O
:	O
—	O
Le	O
droit	O
personnel	O
de	O
l'accusée	O
à	O
suivre	O
les	O
impulsions	O
de	O
son	O
coeur	O
généreux	O
,	O
dit	O
-	O
il	O
,	O
est	O
incontestable	O
.	O
Mais	O
est	O
-	O
il	O
permis	O
d'oublier	O
