—	O
Quoi	O
!	O
Le	O
téléphone	O
!	O
	
Allons	O
donc	O
!	O
	
Vous	O
voulez	O
rire	O
?	O
	
—	O
Pas	O
du	O
tout	O
.	O
	
Je	O
suis	O
on	O
ne	O
peut	O
plus	O
sérieux	O
.	O
	
Je	O
dis	O
bien	O
le	O
téléphone	O
.	O
	
Et	O
non	O
seulement	O
le	O
téléphone	O
,	O
mais	O
aussi	O
,	O
ce	O
qui	O
va	O
vous	O
étonner	O
encore	O
davantage	O
,	O
mais	O
aussi	O
le	O
télé	O
-	O
phote	O
.	O
	
—	O
Pourquoi	O
pas	O
,	O
pendant	O
que	O
vous	O
y	O
êtes	O
,	O
la	O
télégraphie	O
sans	O
fils	O
?	O
	
—	O
Pourquoi	O
pas	O
,	O
en	O
effet	O
?	O
	
Le	O
texte	O
permet	O
de	O
le	O
supposer	O
.	O
	
—	O
Bah	O
!	O
je	O
le	O
vois	O
d	O
'	O
ici	O
,	O
votre	O
texte	O
!	O
	
Quelque	O
phrase	O
tronquée	O
,	O
ténébreuse	O
,	O
à	O
laquelle	O
votre	O
commentaire	O
fait	O
suer	O
de	O
force	O
des	O
sens	O
qu	O
'	O
elle	O
n	O
'	O
a	O
pas	O
!	O
	
—	O
Vous	O
plaît	O
-	O
il	O
que	O
nous	O
le	O
regardions	O
ensemble	O
,	O
ce	O
texte	O
?	O
	
—	O
Volontiers	O
,	O
s	O
'	O
il	O
est	O
dans	O
une	O
langue	O
que	O
je	O
puisse	O
entendre	O
.	O
	
—	O
Il	O
est	O
en	O
grec	O
,	O
simplement	O
.	O
	
Un	O
grec	O
byzantin	O
teinté	O
d	O
'	O
arménianismes	O
,	O
très	O
fleuri	O
d	O
'	O
images	O
,	O
mais	O
assez	O
courant	O
quand	O
même	O
,	O
et	O
que	O
vous	O
entendrez	O
sans	O
trop	O
de	O
peine	O
,	O
je	O
crois	O
,	O
à	O
première	O
vue	O
.	O
	
J	O
'	O
en	O
ai	O
fait	O
d	O
'	O
ailleurs	O
une	O
traduction	O
aussi	O
exacte	O
que	O
possible	O
.	O
	
Elle	O
vous	O
aidera	O
ou	O
vous	O
la	O
contrôlerez	O
,	O
à	O
votre	O
choix	O
.	O
	
La	O
voici	O
et	O
voici	O
le	O
texte	O
.	O
	
Il	O
avait	O
pris	O
dans	O
le	O
bas	O
de	O
sa	O
bibliothèque	O
un	O
in	O
-	O
folio	O
et	O
l	O
'	O
avait	O
posé	O
devant	O
moi	O
,	O
en	O
l	O
'	O
ouvrant	O
à	O
une	O
page	O
où	O
se	O
trouvait	O
une	O
feuille	O
volante	O
couverte	O
de	O
sa	O
fine	O
écriture	O
.	O
	
En	O
même	O
temps	O
,	O
il	O
m	O
'	O
avait	O
dit	O
:	O
	
—	O
Le	O
livre	O
n	O
