PRÉFACE	préface	PROPN	O	O	O
Les	le	DET	O	O	O
lettres	lettre	NOUN	O	O	O
qui	qui	PRON	O	O	O
composent	composer	VERB	O	O	O
ce	ce	DET	O	O	O
livre	livre	NOUN	O	O	O
nous	nous	PRON	O	O	O
ont	avoir	AUX	O	O	O
été	être	AUX	O	O	O
adressées	adresser	VERB	O	O	O
successivement	successivement	ADV	O	O	O
et	et	CCONJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
façon	façon	NOUN	O	O	O
tout	tout	ADV	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
singulière	singulier	ADJ	O	O	O
.	.	PUNCT	O	O	O

Dès	dès	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
aube	aube	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
notre	notre	DET	O	O	O
réveil	réveil	NOUN	O	O	O
et	et	CCONJ	O	O	O
presque	presque	ADV	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
quinze	quinze	NUM	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
régulièrement	régulièrement	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
trouvions	trouver	VERB	O	O	O
sur	sur	ADP	O	O	O
notre	notre	DET	O	O	O
table	table	NOUN	O	O	O
de	de	ADP	O	O	O
travail	travail	NOUN	O	O	O
une	un	DET	O	O	O
nouvelle	nouveau	ADJ	O	O	O
lettre	lettre	NOUN	O	O	O
toute	toute	ADV	O	O	O
grande	grand	ADJ	O	O	O
ouverte	ouvrir	VERB	O	O	O
et	et	CCONJ	O	O	O
datée	dater	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
Amérique	amérique	PROPN	O	O	O
.	.	PUNCT	O	O	O

L	l	DET	O	O	O
'	'	DET	O	O	O
origine	origine	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
mystérieuse	mystérieux	ADJ	O	O	O
correspondance	correspondance	NOUN	O	O	O
nous	nous	PRON	O	O	O
resta	rester	VERB	O	O	O
inconnue	inconnu	ADJ	O	O	O
,	,	PUNCT	O	O	O
malgré	malgré	ADP	O	O	O
les	le	DET	O	O	O
recherches	recherche	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
minutieuses	minutieux	ADJ	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
deux	deux	NUM	O	O	O
premières	premier	ADJ	O	O	O
furent	être	AUX	O	O	O
insérées	insérer	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
journal	journal	NOUN	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
.	.	PUNCT	O	O	O

Leur	son	DET	O	O	O
apparition	apparition	NOUN	O	O	O
causa	causer	VERB	O	O	O
alors	alors	ADV	O	O	O
dans	dans	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
esprits	esprit	NOUN	O	O	O
une	un	DET	O	O	O
vive	vif	ADJ	O	O	O
émotion	émotion	NOUN	O	O	O
qui	qui	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
encore	encore	ADV	O	O	O
calmée	calmer	VERB	O	O	O
en	en	ADP	O	O	O
Angleterre	angleterre	PROPN	O	O	O
VIII	viii	ADJ	O	O	O
PRÉFACE	préface	PROPN	O	O	O
.	.	PUNCT	O	O	O

et	et	CCONJ	O	O	O
en	en	ADP	O	O	O
Allemagne	allemagne	PROPN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
détails	détail	NOUN	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
elles	lui	PRON	O	O	O
contenaient	contenir	VERB	O	O	O
furent	être	AUX	O	O	O
reproduits	reproduire	VERB	O	O	O
par	par	ADP	O	O	O
presque	presque	ADV	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
feuilles	feuille	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O
Europe	europe	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
confirmèrent	confirmer	VERB	O	O	O
ou	ou	CCONJ	O	O	O
y	y	PRON	O	O	O
ajoutèrent	ajouter	VERB	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
décidons	décider	VERB	O	O	O
aujourd	aujourd	ADV	O	O	O
'	'	PUNCT	O	O	O
hui	hui	ADV	O	O	O
à	à	ADP	O	O	O
publier	publier	VERB	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
.	.	PUNCT	O	O	O

Comme	comme	SCONJ	O	O	O
elles	lui	PRON	O	O	O
complètent	compléter	VERB	O	O	O
les	le	DET	O	O	O
précédentes	précédent	ADJ	O	O	O
et	et	CCONJ	O	O	O
ont	avoir	AUX	O	O	O
trait	traire	VERB	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
questions	question	NOUN	O	O	O
philosophiques	philosophique	ADJ	O	O	O
et	et	CCONJ	O	O	O
scientifiques	scientifique	ADJ	O	O	O
très	très	ADV	O	O	O
-	-	ADV	O	O	O
controversées	controversé	ADJ	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
telles	tel	ADJ	O	O	O
que	que	SCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
origine	origine	NOUN	O	O	O
des	de	ADP	O	O	O
espèces	espèce	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
transformation	transformation	NOUN	O	O	O
des	de	ADP	O	O	O
êtres	être	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
générations	génération	NOUN	O	O	O
spontanées	spontané	ADJ	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
pluralité	pluralité	NOUN	O	O	O
des	de	ADP	O	O	O
mondes	monde	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
pensons	penser	VERB	O	O	O
qu	qu	SCONJ	O	O	O
'	'	SCONJ	O	O	O
elles	lui	PRON	O	O	O
seront	être	AUX	O	O	O
lues	lire	VERB	O	O	O
avec	avec	ADP	O	O	O
quelque	quelque	DET	O	O	O
intérêt	intérêt	NOUN	O	O	O
par	par	ADP	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
penseurs	penseur	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
esprits	esprit	NOUN	O	O	O
avancés	avancé	ADJ	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
les	le	PRON	O	O	O
reproduisons	reproduire	VERB	O	O	O
absolument	absolument	ADV	O	O	O
comme	comme	SCONJ	O	O	O
nous	nous	PRON	O	O	O
les	le	PRON	O	O	O
avons	avoir	AUX	O	O	O
reçues	recevoir	VERB	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
rien	rien	PRON	O	O	O
y	y	PRON	O	O	O
retrancher	retrancher	VERB	O	O	O
ni	ni	CCONJ	O	O	O
rien	rien	PRON	O	O	O
y	y	PRON	O	O	O
ajouter	ajouter	VERB	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
permis	permettre	VERB	O	O	O
seulement	seulement	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
annoter	annoter	VERB	O	O	O
les	le	DET	O	O	O
passages	passage	NOUN	O	O	O
qui	qui	PRON	O	O	O
demandaient	demander	VERB	O	O	O
des	un	DET	O	O	O
éclaircissements	éclaircissement	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
qui	qui	PRON	O	O	O
exigeaient	exiger	VERB	O	O	O
des	un	DET	O	O	O
rectifications	rectification	NOUN	O	O	O
.	.	PUNCT	O	O	O

H.	h.	NOUN	O	O	O
DE	de	ADP	O	O	O
P.	p.	NOUN	O	O	O
LETTRE	lettre	NOUN	O	O	O
I	i	ADJ	O	O	O
Une	un	DET	O	O	O
correspondance	correspondance	NOUN	O	O	O
de	de	ADP	O	O	O
Richmond	richmond	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Découverte	découverte	NOUN	O	O	O
sans	sans	ADP	O	O	O
précédents	précédent	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Grande	grand	ADJ	O	O	O
rumeur	rumeur	NOUN	O	O	O
en	en	ADP	O	O	O
Amérique	amérique	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Où	où	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
cherche	cherche	VERB	O	O	O
du	de	DET	O	O	O
pétrole	pétrole	NOUN	O	O	O
et	et	CCONJ	O	O	O
où	où	PRON	O	O	O
l	l	PRON	O	O	O
'	'	PRON	O	O	O
on	on	PRON	O	O	O
découvre	découvrir	VERB	O	O	O
une	un	DET	O	O	O
momie	momie	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Un	un	DET	O	O	O
aérolithe	aérolithe	NOUN	O	O	O
ent	ent	ADJ	O	O	O
-	-	ADJ	O	O	O
rc	rc	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
savant	savant	ADJ	O	O	O
en	en	ADP	O	O	O
émoi	émoi	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
pétrifié	pétrifier	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
D	d	ADP	O	O	O
'	'	ADP	O	O	O
où	où	ADV	O	O	O
sort	sortir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Une	un	DET	O	O	O
tombe	tombe	NOUN	O	O	O
fossillifiée	fossillifier	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Quatre	quatre	NUM	O	O	O
planètes	planète	NOUN	O	O	O
et	et	CCONJ	O	O	O
une	un	DET	O	O	O
conclusion	conclusion	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Un	un	DET	O	O	O
habitant	habitant	NOUN	O	O	O
des	de	ADP	O	O	O
autres	autre	ADJ	O	O	O
mondes	monde	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
découverte	découverte	NOUN	O	O	O
scientifique	scientifique	ADJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
importance	importance	NOUN	O	O	O
capitale	capital	ADJ	O	O	O
vient	venir	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
être	être	AUX	O	O	O
faite	faire	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
pays	pays	NOUN	O	O	O
des	de	ADP	O	O	O
Arrapahys	arrapahys	PROPN	O	O	O
à	à	ADP	O	O	O
plusieurs	plusieurs	DET	O	O	O
milles	mille	NOUN	O	O	O
du	de	ADP	O	O	O
Pic	pic	NOUN	O	O	O
James	james	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
riche	riche	ADJ	O	O	O
propriétaire	propriétaire	NOUN	O	O	O
des	de	ADP	O	O	O
environs	environ	NOUN	O	O	O
,	,	PUNCT	O	O	O
M.	m.	NOUN	O	O	O
Paxton	paxton	PROPN	O	O	O
,	,	PUNCT	O	O	O
avait	avoir	AUX	O	O	O
commencé	commencer	VERB	O	O	O
des	un	DET	O	O	O
